model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,CIFAR10,layer1.2.conv3,6.6918110847473145,5.273372845990317,0.7305498439818621,3.9478021462758384,2.3567123521458018,0.7880337294652486,0.13853559483042166,0.5969682027679649,1.0100120597846671,0.27569499170338846,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv1,16.07687373388381,47.43791105482313,8.47022231458948,34.83447971576598,16.6989257552407,2.9506925189592317,0.17855386390856456,0.4793792211480287,11.710394242456335,1.953488381114813,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv2,27.06992295962661,63.338786421151,2.238623069599271,45.22321662902832,23.860833544480172,2.3398214511218787,0.03534363691015901,0.5276235377110293,3.0949788248309726,2.7913089605915626,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv3,31.084499061107635,27.927258265220512,0.5778948891162873,18.62934154622695,10.847502451676588,0.8984303787659423,0.020692861562997555,0.5822805075938694,0.798960963586031,1.2689720473075556,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.downsample.0,36.0651179093581,42.85469264984131,0.8280907049775124,36.747400999069214,17.964557855025582,1.1882587700821425,0.019323221187086934,0.48886607941281646,1.1448658917838874,2.1015456656332367,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv1,3.204465082713536,8.108606398105621,0.6611736230068392,4.9574632417588,1.944605209997722,2.530408723080629,0.08153973575056084,0.3922581197612306,0.9140968796990236,0.22748551249733517,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv2,7.712539740971157,8.048514014796206,0.23744766077619384,6.32748121750064,2.6904619614283245,1.0435620800811256,0.029502049737339765,0.42520267843498377,0.3282801343772086,0.31473798126398367,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv3,9.508061593578708,7.570580800374349,0.38569391205906867,5.265408402995059,2.8808178319487463,0.7962275723463086,0.05094640982366861,0.5471214408193076,0.5332360355344323,0.3370063586907135,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv1,4.062673948705196,12.021532270643446,1.075810598519941,6.4222162859780445,3.8010225553770325,2.95901970535312,0.08949030575304182,0.5918552702243929,1.4873477662070087,0.4446545548568636,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv2,7.103024309331721,6.223443450598881,0.14207440276037564,5.897872012002128,2.4721794821120597,0.8761681193210511,0.022828905554963117,0.4191646541466468,0.1964230933135975,0.28920266878968065,fp32_intrinsic
