model,dataset,variant,layer,layer_type,numel,trace_raw,trace_per_param,elev_raw,elev_per_param,raw_vs_numel_slope,raw_vs_numel_r2
resnet50_no_weights,CIFAR10,fp32_fused,layer4.1.conv1,conv,1048576,34.54759852091471,3.294715740291091e-05,2.1218033042828437,0.28020832431907594,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,fp32_fused,layer4.1.conv2,conv,2359296,107.02592152186803,4.536349890894064e-05,6.5731907180621985,0.385806576849068,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,fp32_fused,layer4.1.conv3,conv,1048576,22.895113481057656,2.183448169809118e-05,1.4061448412001691,0.18569746258161599,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,fp32_fused,layer4.2.conv1,conv,1048576,36.295894963400706,3.461446281757422e-05,2.229178095219094,0.2943883900120772,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,fp32_fused,layer4.2.conv2,conv,2359296,10.988515281677246,4.6575399109214135e-06,0.6748795584072332,0.039611352139690276,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,fp32_fused,layer4.2.conv3,conv,1048576,5.429238906273475,5.177725702546572e-06,0.3334465359176295,0.04403541784051458,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,fp32_fused,fc,linear,20480,5.872937798500061,0.0002867645409423858,0.3606971066067346,2.4388693236550854,0.20632861938722824,0.12181014028750507
resnet50_no_weights,CIFAR10,ptq,conv1,conv,1728,1144.1614617479258,0.6621304755485682,1608.9476957935124,200972.99688482308,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.0.conv1,conv,4096,11.570839674992335,0.0028249120300274256,16.271196379079424,857.4307596100931,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.0.conv2,conv,36864,24.445176489078083,0.0006631178518087588,34.37540216158152,201.27269003200684,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.0.conv3,conv,16384,5.726280877686804,0.00034950444810100123,8.052435544844846,106.08325542067887,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.0.downsample.0,conv,16384,2.2230717404931783,0.0001356855310359606,3.126137589869454,41.183918899992456,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.1.conv1,conv,16384,15.435183883373496,0.0009420888600691831,21.70533126099496,285.9472997116601,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.1.conv2,conv,36864,4.784410607879576,0.00012978544400714997,6.727954646818742,39.39309637203231,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.1.conv3,conv,16384,1.267412007500728,7.735668991093311e-05,1.7822656130840642,23.479671114080624,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.2.conv1,conv,16384,15.502956990003586,0.0009462254022218986,21.800635453099687,287.2028426958172,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.2.conv2,conv,36864,1.1585172986662067,3.142679304107548e-05,1.6291352230814609,9.538809967493725,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer1.2.conv3,conv,16384,0.8062367925109962,4.9208788605407484e-05,1.1337498010051912,14.936085989558196,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.0.conv1,conv,32768,9.380168679222631,0.0002862600304938547,13.190621505057074,86.88700843897476,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.0.conv2,conv,147456,2.3896925735104944,1.6206139957075294e-05,3.3604438607211713,4.918964819448783,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.0.conv3,conv,65536,0.6040314613896258,9.216788656457914e-06,0.8494037428117284,2.7975236095389757,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.0.downsample.0,conv,131072,0.7204647933443388,5.49671015429946e-06,1.0131351281320364,1.6683876569819207,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.1.conv1,conv,65536,0.7165603386591884,1.093384305815412e-05,1.0076445889214203,3.3186921430327208,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.1.conv2,conv,147456,0.21097152258476448,1.430742205029056e-06,0.29667328999374165,0.4342656913292883,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.1.conv3,conv,65536,0.7056878360195292,1.0767941833794086e-05,0.9923554110785797,3.2683370129220366,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.2.conv1,conv,65536,1.366345900684022,2.0848783884949065e-05,1.9213888616769377,6.328122225896355,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.2.conv2,conv,147456,0.13430774880525392,9.108327148793804e-07,0.18886682534937155,0.27646028559309455,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.2.conv3,conv,65536,0.3326840453216287,5.076355672021922e-06,0.46782840188461655,1.5407996615988444,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.3.conv1,conv,65536,0.5248352615710568,8.008350548874767e-06,0.7380361190333266,2.430732717110109,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.3.conv2,conv,147456,0.1700866762548685,1.1534740956954515e-06,0.23918002396915106,0.35010795364594566,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer2.3.conv3,conv,65536,0.1984006106973656,3.0273530685022825e-06,0.2789957677283485,0.9188766282073065,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.0.conv1,conv,131072,0.4718301464210857,3.599778338783918e-06,0.663499035993027,1.092621873758486,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.0.conv2,conv,589824,0.5058516781581076,8.576315615473558e-07,0.7113409419876784,0.26031241803873106,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.0.conv3,conv,262144,0.6760532997548581,2.5789386739916155e-06,0.9506826048942926,0.7827717545622153,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.0.downsample.0,conv,524288,1.8674588567680783,3.5618950972901885e-06,2.6260660973461016,1.0811233717926934,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.1.conv1,conv,262144,0.12453847600424543,4.7507658387849973e-07,0.1751290361576711,0.1441975084031043,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.1.conv2,conv,589824,0.1756244214872519,2.9775733352195213e-07,0.24696733610071256,0.09037672463688175,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.1.conv3,conv,262144,0.6795259045832085,2.59218561013492e-06,0.95556586632528,0.7867925277399732,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.2.conv1,conv,262144,0.15691017698157916,5.985648230803649e-07,0.22065090998204273,0.181679247167458,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.2.conv2,conv,589824,0.14034887584971217,2.3795043241663983e-07,0.19736200523711922,0.07222384904303332,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.2.conv3,conv,262144,0.7586416123168809,2.893988084094547e-06,1.0668203001747654,0.8783970526769482,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.3.conv1,conv,262144,0.1311262886111553,5.002070946165287e-07,0.1843929785893751,0.15182524076519438,-0.597001421005521,0.2259306748246671
resnet50_no_weights,CIFAR10,ptq,layer3.3.conv2,conv,589824,0.23688208037301114,4.0161485523310536e-07,0.3331093470048182,0.12190005449121045,-0.597001421005521,0.2259306748246671
