model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,CIFAR10,conv1,14.594571766083833,200.5353348030084,1158.2058033636267,182.5015442043156,95.55257091126309,13.740405543726215,5.775569699481467,0.5235713008778123,1595.7224837758126,11.618377924196109,quant_induced
resnet50_no_weights,CIFAR10,layer1.0.conv1,4.136265279069121,3.5821378570374907,10.064273560933135,2.5889641645146004,1.1802270259611292,0.8660319431551696,2.8095718150994102,0.4558684288248569,13.866091464410824,0.14350554352640757,quant_induced
resnet50_no_weights,CIFAR10,layer1.0.conv2,3.92425536635053,6.775178683853425,24.46422987308679,4.554832085535751,2.1845457670234496,1.726487715847654,3.6108612059767267,0.4796106038597244,33.70568645345338,0.2656221394351785,quant_induced
resnet50_no_weights,CIFAR10,layer1.0.conv3,2.868957328101521,2.766323893394629,5.364932143811198,1.9327475150460236,1.0527924472501649,0.9642262247327297,1.9393723766842605,0.5447128706954231,7.391555819310062,0.1280105852855699,quant_induced
resnet50_no_weights,CIFAR10,layer1.0.downsample.0,17.280545110601995,6.7285905978077665,2.401612449056444,5.43593457903078,2.724560369450247,0.3893737468779054,0.35692652334040215,0.5012128696250853,3.308830754556392,0.3312833108274753,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer1.1.conv1,2.578621021783612,6.812629736386813,17.509975251319787,3.754158942762744,2.1603017888354783,2.6419662598091174,2.5702226495295313,0.5754422819524201,24.12443549992879,0.2626742783960924,quant_induced
resnet50_no_weights,CIFAR10,layer1.1.conv2,3.434216263711231,5.829314245712985,4.118485466711997,2.945252127091404,1.8057077368052803,1.6974220020184345,0.7065128577929776,0.6130910560069824,5.674259133610076,0.21955866500265642,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer1.1.conv3,2.4648293960077674,2.4383180848125257,1.2391989221746644,1.3703412373505888,0.7464648162467139,0.9892441597628697,0.5082187307280471,0.544729149135091,1.7073110635796405,0.09076375716069451,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer1.2.conv1,4.71312359470539,11.846204506259696,10.0825358244987,5.899895545208093,3.5822706423757023,2.5134508502105564,0.8511195142014433,0.6071752652104544,13.891252368018439,0.4355735670212906,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer1.2.conv2,12.746442317277536,16.678307203524042,1.3326636174258855,10.271147477664645,4.419676134509495,1.3084676326442042,0.07990400951148689,0.43030013385752675,1.8360824056144405,0.5373949349930969,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer1.2.conv3,5.340375474787722,4.9185622875507065,1.0632378014846133,3.5591057585614307,1.8775413399826921,0.9210143202049323,0.2161684125004897,0.5275317642546208,1.4648799552739697,0.2282930186826528,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv1,14.540982970645532,40.32087395319566,10.78171423405042,40.13896394762219,16.64542634503311,2.7729125351836963,0.26739783087454405,0.414694967382664,14.854548100997954,2.023941921620961,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv2,28.966298661453884,71.45773331702702,1.534488688651768,43.14976955589306,23.23182284739431,2.4669266222859694,0.021474074497212305,0.5383996968350319,2.1141476708803264,2.8247915794925507,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv3,27.8853575849543,26.796972313105456,0.578457498785217,21.603239378191176,9.81710258204686,0.9609692911940249,0.021586673749045663,0.4544273388905456,0.7969720355739665,1.1936759715732295,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.downsample.0,30.346588639898616,41.310294371526595,0.8373161833923326,35.484562531495705,19.362911152315665,1.3612829719256578,0.020268947392673594,0.5456714066892993,1.15361558022604,2.3543649044163764,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv1,3.2250400918849844,8.198962957272684,0.7097121559678234,6.302450590934494,2.5185490401333603,2.5422824906590606,0.0865612102001621,0.3996142458865232,0.9778086424691353,0.3062340896726369,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv2,7.862323155833615,8.244018080455227,0.31446837921194876,5.270476669361237,2.5657520968504626,1.0485473462558461,0.03814503754637376,0.4868159481220932,0.43326001448768436,0.3119735789075823,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv3,9.199089368987163,7.8534109430842935,0.4604685279269096,6.031859993613684,2.8506040286483816,0.8537161264636098,0.058632934308932065,0.4725912126054813,0.6344122788456027,0.3466091451147858,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv1,4.612292390966161,9.255477092773363,0.7815542448711332,7.5104627630738685,3.0297872374380215,2.006697821435074,0.08444235094929546,0.4034088621455325,1.0767893557512638,0.3683962955549503,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv2,8.2879740783388,6.691759852522774,0.2102178345175266,5.294057981113677,2.7088290756931688,0.8074059823633084,0.03141443195070353,0.5116734809775033,0.2896284270516331,0.32937051963448877,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv3,7.87774946698991,7.367651856387103,0.35447570502611936,6.062621459518122,2.956695094704628,0.9352483075603931,0.048112439612468964,0.4876925129578577,0.4883802609343975,0.3595089141954839,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv1,6.01993443162969,13.021287948010015,0.7210873180813909,9.90590877030007,5.280493544018458,2.1630282017016835,0.05537757255353465,0.5330650288089117,0.9934808156602031,0.6420629925034546,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv2,15.903248461991602,13.751406000577486,0.14060693958527976,12.178238984400762,5.595855911131258,0.8646916404181844,0.01022491369823384,0.4594963129151144,0.19372174981296986,0.6804083675074221,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv3,8.110067304526632,8.470146490239548,0.1766661775037575,6.2413590931540055,3.9394317793123648,1.0443990379108121,0.020857511461854435,0.6311817218838492,0.24340250303250022,0.4790013160519194,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv1,46.854699662573424,94.44683262218129,0.4759536629385782,68.51742414224027,40.09848437023978,2.0157387263677946,0.005039381943516846,0.5852304705296049,0.655746982946257,4.8756338124440965,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv2,39.22729076252181,74.37530188671239,0.40032173178833497,55.47618905476161,30.39457730501456,1.8960091416196243,0.005382455218778143,0.5478850985061625,0.5515447999859142,3.695721450590797,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv3,28.826859743143217,29.614151409318158,0.730550814663433,24.87602084103284,17.609255076794998,1.0273110450874625,0.024668976820101066,0.7078807012313095,1.0065191843397967,2.14113527762399,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.downsample.0,38.483151665917624,36.882653094510445,1.4994890859542362,33.927575413886565,19.2373962467367,0.9584104081364871,0.04065567306429531,0.5670135873859948,2.065926834146928,2.3391033620609076,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv1,7.803958899025025,15.15612875987322,0.1342930872962463,12.989000256147094,7.9530996649873025,1.9421077117367604,0.008860645711310892,0.6122949809954363,0.1850228156273613,0.9670291096869713,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv2,20.26062145496697,20.413016459801337,0.21125635373333396,17.04430799426683,10.194666153242608,1.0075217339790437,0.010349100249311705,0.5981273136270345,0.2910592508807698,1.2395844826548945,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv3,14.048196235716631,13.595674606101223,0.7516449890708766,11.219587057197433,7.888395867663703,0.9677879193867679,0.055285597136428,0.7030914620519165,1.0355817639615623,0.959161679608776,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv1,11.466626984388453,26.589114814620835,0.10193870478558648,20.177996244729414,12.937276549758888,2.318826177115668,0.0038338510137062693,0.6411576448349358,0.14044644114278823,1.5730625228757829,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv2,24.85025973613633,19.883248166106213,0.12923163443871774,14.709680245181726,10.439693320380663,0.8001223479041842,0.006499523285084336,0.709715856930355,0.17804937955764585,1.2693776970326514,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv3,13.252321757050074,12.82239638550379,0.6808126340036864,8.957011349074508,7.5944349834408,0.9675584867747744,0.05309558475148773,0.8478760032190316,0.9379922153414014,0.923418542451281,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv1,17.017160717063227,47.203745909602226,0.12686729985806677,39.93848822786917,25.87883893177833,2.7738908208271607,0.002687653223560364,0.6479674138922468,0.1747919085291322,3.1466461664126633,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv2,32.19754255662388,31.924188467710636,0.21826191193168754,28.629452816966406,18.79990642900008,0.9915100946467417,0.006836882076186403,0.6566631415972738,0.3007111855335295,2.285908330341959,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv3,15.946343991779475,17.166656100749968,1.239635660097032,14.74354848701143,10.404352932185917,1.0765261372512456,0.07221183047075053,0.7056885214134034,1.7079127809257422,1.2650806071467533,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv1,18.288107263199006,57.646082204485694,0.05764043267029043,45.09517847449232,28.020036650589603,3.1521076169804836,0.000999901996215888,0.6213532709808185,0.07941432698698987,3.406997552778591,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv2,29.822965890940363,18.110879960056657,0.1174913358230891,17.667265540559228,12.013465690549246,0.6072796389965489,0.006487334468684842,0.6799844414501838,0.1618741381516771,1.460734998975442,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv3,14.264708950864746,15.301531511364562,0.9887274105294988,13.247562130821022,8.495422070954508,1.0726844525234398,0.06461623856377798,0.6412819194249744,1.362222978615156,1.0329708903130286,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv1,17.01176768945581,52.49775878595134,0.07070193765129905,44.0187685435085,30.694434110954326,3.085967298888661,0.0013467610672594891,0.6973033350675338,0.09740986552566318,3.7321814815593606,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv2,14.36657519351553,7.574651922468553,0.027822229161741343,7.345384912678845,4.749406839298425,0.5272413098069075,0.003673070320130852,0.6465837931924424,0.03833218284109662,0.5774873773514193,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv3,6.681288718194568,6.778914004041438,0.2417980045749894,7.07952559486268,5.247215706291609,1.0146117448241707,0.03566913585728257,0.7411818258132009,0.3331381273620673,0.6380166911687719,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv1,27.268716873817503,58.736371394759836,1.0538615407844658,55.024695962712,28.656792229697817,2.1539836900487423,0.017942230950931472,0.5207987382450484,1.45196177616494,3.4844216021041707,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv2,17.20804829406947,14.47691627330881,0.15580578681033605,12.48735749386222,8.976620242900461,0.8412875199971451,0.010762360151076943,0.7188566714224883,0.2146620198185774,1.0914804852384479,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv3,11.871503535926195,11.597406300927782,0.7706228105501197,9.901511900762213,7.162589207097489,0.9769113293721452,0.06644785830159892,0.7233833861822776,1.0617285302267319,0.8709097780436345,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.downsample.0,32.67946346803145,80.93494827633812,67.18594746704194,86.54552760927557,65.15322150860304,2.476630265227959,0.8301228195963919,0.7528202012095678,92.56569657618964,7.922076227219393,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv1,27.6223966217041,34.11292260029737,1.5039955604480155,40.198326061243996,28.02045367990989,1.2349733105161984,0.04408873370571025,0.6970552365095861,2.072135646649336,3.40704825998827,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv2,56.67181956011665,95.23175798446414,2.0734675414245394,92.62620888815985,79.37411136741137,1.6804076298175614,0.021772857976251992,0.8569292894546777,2.8567278506302833,9.651215184154854,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv3,21.210732869433063,20.406113544045287,114.72804769843516,20.289653933842978,18.486808018746718,0.9620654632567025,5.622239014342542,0.9111445704803705,158.06700734914162,2.2478382331891904,quant_induced
resnet50_no_weights,CIFAR10,layer4.2.conv1,18.378149409352996,37.362799095663796,0.10323726194188679,39.75435169192328,28.143829624236577,2.0330011615124395,0.0027631029912281967,0.7079433678691944,0.14223553324089253,3.422049722892635,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.2.conv2,13.853625232337887,10.928254797912778,0.25876027315678957,10.852951998275424,9.863326424644107,0.7888371898788954,0.023678096634991617,0.9088150787188064,0.35650795789927864,1.1992963967201582,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.2.conv3,5.75150524686884,5.658752361470511,0.13558421806983753,5.772032062843363,5.544515121777852,0.9838732850937023,0.023960090389006518,0.9605828695009997,0.18680167599823058,0.6741657652629638,fp32_intrinsic
resnet50_no_weights,CIFAR10,fc,5.310041275268106,5.479645261878059,30.099665172410905,6.511573051141803,4.85343751948532,1.0319402388452037,5.492995209345858,0.7453556124405716,41.469929031827064,0.5901366210776292,quant_induced
resnet18_no_weights,CIFAR10,conv1,24.802906501482404,247.41547752286792,181.87212929113258,176.34345362749812,118.68513695671444,9.975261468170295,0.735087922194854,0.673033982919609,3.249714232278501,4.038110772496646,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.0.conv1,44.52993492164997,105.36970042598729,83.2170978180728,62.16371426563926,43.81210278129405,2.3662666610985252,0.7897630673869601,0.7047857950391329,1.4869336395980086,1.4906510515415037,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.0.conv2,58.96965123076904,64.33528982310489,55.965576137325456,40.24097853477555,29.391253396284345,1.0909898308765336,0.86990477996147,0.7303811802410555,1.0,1.0,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.1.conv1,78.8373760647244,396.7097850890387,466.8831162092065,237.23726925300522,169.7486203466143,5.032001379185242,1.1768883293474042,0.7155225689500891,8.342326630634386,5.775480822742796,fp32_intrinsic
