model,dataset,variant,layer,layer_type,numel,trace_raw,trace_per_param,elev_raw,elev_per_param,raw_vs_numel_slope,raw_vs_numel_r2,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv3,conv,1048576,10.517451524734497,1.0030223393187043e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv3,conv,1048576,12.517760476758403,1.1937866665609744e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv3,conv,1048576,11.871503535926195,1.1321548019338793e-05,0.8292679766692423,0.17229292401383184,0.29455040615278455,0.3657531670558129,aggregate,3,1.1730470459899034
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,conv,2097152,33.61652910232544,1.602961020580551e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,conv,2097152,30.086301803588867,1.434626665286487e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,conv,2097152,34.33555949818004,1.6372470616426487e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,conv,2097152,32.67946346803145,1.5582782491698957e-05,2.282780143792171,0.23714099478095546,0.29455040615278455,0.3657531670558129,aggregate,3,2.2743387480741886
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,conv,1048576,25.6497483253479,2.4461506200168515e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,conv,1048576,30.403507709503174,2.899504443121259e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,conv,1048576,26.81393383026123,2.55717600157368e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,conv,1048576,27.6223966217041,2.634277021570597e-05,1.9295255135893585,0.40088801454852024,0.29455040615278455,0.3657531670558129,aggregate,3,2.4778551480003386
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,conv,2359296,62.71084487132537,2.6580320939519826e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,conv,2359296,53.88920166913201,2.2841221139328007e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,conv,2359296,53.41541213989258,2.2640402959142294e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,conv,2359296,56.67181956011665,2.402064834599671e-05,3.95873403891597,0.365549634482007,0.29455040615278455,0.3657531670558129,aggregate,3,5.2353117539998415
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv3,conv,1048576,21.719225855434644,2.0713067870554584e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv3,conv,1048576,22.581480686481182,2.153537815712088e-05,,,,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv3,conv,1048576,19.331492066383362,1.8435947481520998e-05,,,,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.1.conv3,conv,1048576,21.210732869433063,2.0228131169732153e-05,1.4816473311132494,0.3078345700265843,0.29455040615278455,0.3657531670558129,aggregate,3,1.6836063510514971
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv1,conv,1048576,16.829192797342937,1.6049568936675012e-05,,,,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.2.conv1,conv,1048576,20.335097312927246,1.9393060028960463e-05,,,,,43,3,
