model,dataset,stage,layer,eigenvalue
resnet18_no_weights,CIFAR10,FP32,layer4.0.conv2.weight,3.7188644409179688
resnet18_no_weights,CIFAR10,FP32,layer4.0.downsample.0.weight,2.1450345516204834
resnet18_no_weights,CIFAR10,FP32,layer4.1.conv1.weight,4.417713165283203
resnet18_no_weights,CIFAR10,FP32,layer4.1.conv2.weight,2.083681583404541
resnet18_no_weights,CIFAR10,FP32,fc.weight,0.7109854221343994
resnet18_no_weights,CIFAR10,PTQ,conv1.weight,39.62117385864258
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv1.weight,12.364855766296387
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv2.weight,15.67081356048584
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv1.weight,93.96298217773438
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv2.weight,7.364500045776367
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv1.weight,25.90435028076172
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv2.weight,4.871567726135254
resnet18_no_weights,CIFAR10,PTQ,layer2.0.downsample.0.weight,3.6331443786621094
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv1.weight,14.335493087768555
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv2.weight,2.3716342449188232
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv1.weight,25.273685455322266
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv2.weight,5.068764686584473
resnet18_no_weights,CIFAR10,PTQ,layer3.0.downsample.0.weight,2.683276414871216
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv1.weight,9.590938568115234
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv2.weight,1.8182462453842163
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv1.weight,7.204654216766357
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv2.weight,1.5609261989593506
resnet18_no_weights,CIFAR10,PTQ,layer4.0.downsample.0.weight,0.7323482036590576
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv1.weight,6.130260467529297
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv2.weight,0.30486270785331726
resnet18_no_weights,CIFAR10,PTQ,fc.weight,0.6130514144897461
resnet18_no_weights,CIFAR10,QAT,conv1.weight,49.06251907348633
resnet18_no_weights,CIFAR10,QAT,layer1.0.conv1.weight,6.349723815917969
resnet18_no_weights,CIFAR10,QAT,layer1.0.conv2.weight,5.002387046813965
resnet18_no_weights,CIFAR10,QAT,layer1.1.conv1.weight,36.19197082519531
resnet18_no_weights,CIFAR10,QAT,layer1.1.conv2.weight,3.484637975692749
resnet18_no_weights,CIFAR10,QAT,layer2.0.conv1.weight,17.290197372436523
resnet18_no_weights,CIFAR10,QAT,layer2.0.conv2.weight,2.5199007987976074
resnet18_no_weights,CIFAR10,QAT,layer2.0.downsample.0.weight,1.7643897533416748
resnet18_no_weights,CIFAR10,QAT,layer2.1.conv1.weight,9.343341827392578
resnet18_no_weights,CIFAR10,QAT,layer2.1.conv2.weight,1.3912649154663086
resnet18_no_weights,CIFAR10,QAT,layer3.0.conv1.weight,17.470348358154297
resnet18_no_weights,CIFAR10,QAT,layer3.0.conv2.weight,4.052431106567383
resnet18_no_weights,CIFAR10,QAT,layer3.0.downsample.0.weight,1.777445912361145
resnet18_no_weights,CIFAR10,QAT,layer3.1.conv1.weight,8.528182983398438
resnet18_no_weights,CIFAR10,QAT,layer3.1.conv2.weight,1.406315803527832
resnet18_no_weights,CIFAR10,QAT,layer4.0.conv1.weight,7.496583461761475
resnet18_no_weights,CIFAR10,QAT,layer4.0.conv2.weight,1.4783174991607666
resnet18_no_weights,CIFAR10,QAT,layer4.0.downsample.0.weight,0.5097821950912476
resnet18_no_weights,CIFAR10,QAT,layer4.1.conv1.weight,6.122045516967773
resnet18_no_weights,CIFAR10,QAT,layer4.1.conv2.weight,0.2789715528488159
resnet18_no_weights,CIFAR10,QAT,fc.weight,0.4763646125793457
resnet50_no_weights,CIFAR10,FP32,conv1.weight,3.1577229499816895
resnet50_no_weights,CIFAR10,FP32,layer1.0.conv1.weight,1.1269745826721191
resnet50_no_weights,CIFAR10,FP32,layer1.0.conv2.weight,1.4534852504730225
resnet50_no_weights,CIFAR10,FP32,layer1.0.conv3.weight,0.5176680088043213
resnet50_no_weights,CIFAR10,FP32,layer1.0.downsample.0.weight,4.28795862197876
resnet50_no_weights,CIFAR10,FP32,layer1.1.conv1.weight,0.5168946981430054
resnet50_no_weights,CIFAR10,FP32,layer1.1.conv2.weight,0.569542407989502
resnet50_no_weights,CIFAR10,FP32,layer1.1.conv3.weight,0.465249240398407
resnet50_no_weights,CIFAR10,FP32,layer1.2.conv1.weight,0.9919243454933167
resnet50_no_weights,CIFAR10,FP32,layer1.2.conv2.weight,4.556323528289795
resnet50_no_weights,CIFAR10,FP32,layer1.2.conv3.weight,1.4320080280303955
resnet50_no_weights,CIFAR10,FP32,layer2.0.conv1.weight,5.446904182434082
resnet50_no_weights,CIFAR10,FP32,layer2.0.conv2.weight,5.101524829864502
resnet50_no_weights,CIFAR10,FP32,layer2.0.conv3.weight,4.713933944702148
resnet50_no_weights,CIFAR10,FP32,layer2.0.downsample.0.weight,5.9955549240112305
resnet50_no_weights,CIFAR10,FP32,layer2.1.conv1.weight,0.5514065027236938
resnet50_no_weights,CIFAR10,FP32,layer2.1.conv2.weight,1.1048064231872559
resnet50_no_weights,CIFAR10,FP32,layer2.1.conv3.weight,0.9811624884605408
resnet50_no_weights,CIFAR10,FP32,layer2.2.conv1.weight,0.9917618632316589
resnet50_no_weights,CIFAR10,FP32,layer2.2.conv2.weight,1.454883337020874
resnet50_no_weights,CIFAR10,FP32,layer2.2.conv3.weight,1.1154162883758545
resnet50_no_weights,CIFAR10,FP32,layer2.3.conv1.weight,1.1833134889602661
resnet50_no_weights,CIFAR10,FP32,layer2.3.conv2.weight,3.061476707458496
resnet50_no_weights,CIFAR10,FP32,layer2.3.conv3.weight,1.6789510250091553
resnet50_no_weights,CIFAR10,FP32,layer3.0.conv1.weight,8.660707473754883
resnet50_no_weights,CIFAR10,FP32,layer3.0.conv2.weight,4.266110420227051
resnet50_no_weights,CIFAR10,FP32,layer3.0.conv3.weight,2.814420223236084
resnet50_no_weights,CIFAR10,FP32,layer3.0.downsample.0.weight,4.805509567260742
resnet50_no_weights,CIFAR10,FP32,layer3.1.conv1.weight,1.0580294132232666
resnet50_no_weights,CIFAR10,FP32,layer3.1.conv2.weight,1.808782696723938
resnet50_no_weights,CIFAR10,FP32,layer3.1.conv3.weight,1.1951799392700195
resnet50_no_weights,CIFAR10,FP32,layer3.2.conv1.weight,2.228536605834961
resnet50_no_weights,CIFAR10,FP32,layer3.2.conv2.weight,2.881885290145874
resnet50_no_weights,CIFAR10,FP32,layer3.2.conv3.weight,1.1362934112548828
resnet50_no_weights,CIFAR10,FP32,layer3.3.conv1.weight,1.6953692436218262
resnet50_no_weights,CIFAR10,FP32,layer3.3.conv2.weight,3.289231300354004
resnet50_no_weights,CIFAR10,FP32,layer3.3.conv3.weight,1.6212830543518066
resnet50_no_weights,CIFAR10,FP32,layer3.4.conv1.weight,2.095895767211914
resnet50_no_weights,CIFAR10,FP32,layer3.4.conv2.weight,3.843954563140869
resnet50_no_weights,CIFAR10,FP32,layer3.4.conv3.weight,2.0494167804718018
resnet50_no_weights,CIFAR10,FP32,layer3.5.conv1.weight,4.312385082244873
resnet50_no_weights,CIFAR10,FP32,layer3.5.conv2.weight,2.299276828765869
resnet50_no_weights,CIFAR10,FP32,layer3.5.conv3.weight,0.8477908968925476
resnet50_no_weights,CIFAR10,FP32,layer4.0.conv1.weight,5.25723123550415
resnet50_no_weights,CIFAR10,FP32,layer4.0.conv2.weight,2.2425622940063477
resnet50_no_weights,CIFAR10,FP32,layer4.0.conv3.weight,1.4708149433135986
resnet50_no_weights,CIFAR10,FP32,layer4.0.downsample.0.weight,3.9908154010772705
resnet50_no_weights,CIFAR10,FP32,layer4.1.conv1.weight,2.3951730728149414
resnet50_no_weights,CIFAR10,FP32,layer4.1.conv2.weight,5.3233442306518555
resnet50_no_weights,CIFAR10,FP32,layer4.1.conv3.weight,2.0717885494232178
resnet50_no_weights,CIFAR10,FP32,layer4.2.conv1.weight,2.4551358222961426
resnet50_no_weights,CIFAR10,FP32,layer4.2.conv2.weight,1.420235276222229
resnet50_no_weights,CIFAR10,FP32,layer4.2.conv3.weight,0.5891026854515076
resnet50_no_weights,CIFAR10,FP32,fc.weight,0.7451489567756653
resnet50_no_weights,CIFAR10,PTQ,conv1.weight,5216.41845703125
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv1.weight,34.63138961791992
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv2.weight,90.54578399658203
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv3.weight,29.32131576538086
resnet50_no_weights,CIFAR10,PTQ,layer1.0.downsample.0.weight,13.703392028808594
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv1.weight,86.18696594238281
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv2.weight,29.967363357543945
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv3.weight,10.080390930175781
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv1.weight,103.45471954345703
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv2.weight,13.076560974121094
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv3.weight,10.24862289428711
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv1.weight,97.83625030517578
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv2.weight,22.77692985534668
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv3.weight,5.162787437438965
resnet50_no_weights,CIFAR10,PTQ,layer2.0.downsample.0.weight,4.342833518981934
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv1.weight,9.343473434448242
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv2.weight,2.913510322570801
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv3.weight,5.81166934967041
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv1.weight,12.312490463256836
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv2.weight,2.5302371978759766
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv3.weight,4.056288719177246
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv1.weight,10.36487865447998
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv2.weight,1.1963592767715454
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv3.weight,2.2765445709228516
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv1.weight,5.360372066497803
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv2.weight,0.7841001749038696
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv3.weight,0.5614426732063293
resnet50_no_weights,CIFAR10,PTQ,layer3.0.downsample.0.weight,0.6640286445617676
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv1.weight,1.5669879913330078
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv2.weight,0.5070140361785889
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv3.weight,0.7844302654266357
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv1.weight,1.715815544128418
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv2.weight,0.20772287249565125
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv3.weight,0.46504467725753784
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv1.weight,0.9191722273826599
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv2.weight,0.15165585279464722
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv3.weight,0.3441857099533081
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv1.weight,1.136811375617981
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv2.weight,0.13225364685058594
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv3.weight,0.456043541431427
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv1.weight,0.766245424747467
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv2.weight,0.11912283301353455
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv3.weight,1.3026692867279053
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv1.weight,10.660715103149414
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv2.weight,1.1471741199493408
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv3.weight,27.116321563720703
resnet50_no_weights,CIFAR10,PTQ,layer4.0.downsample.0.weight,24.696067810058594
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv1.weight,2.959137439727783
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv2.weight,25.312280654907227
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv3.weight,49.80888748168945
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv1.weight,3.1891016960144043
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv2.weight,10.664949417114258
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv3.weight,13.196908950805664
resnet50_no_weights,CIFAR10,PTQ,fc.weight,12.077828407287598
resnet50_no_weights,CIFAR10,QAT,conv1.weight,85.15740966796875
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv1.weight,0.5926916599273682
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv2.weight,1.3190081119537354
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv3.weight,0.397051602602005
resnet50_no_weights,CIFAR10,QAT,layer1.0.downsample.0.weight,0.7214705348014832
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv1.weight,1.0853526592254639
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv2.weight,0.4853494167327881
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv3.weight,0.16245345771312714
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv1.weight,1.0648584365844727
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv2.weight,2.4725584983825684
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv3.weight,0.5967750549316406
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv1.weight,8.359506607055664
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv2.weight,5.936352729797363
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv3.weight,2.3679816722869873
resnet50_no_weights,CIFAR10,QAT,layer2.0.downsample.0.weight,3.6437273025512695
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv1.weight,0.4358714818954468
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv2.weight,0.38254332542419434
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv3.weight,0.5091703534126282
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv1.weight,1.5148580074310303
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv2.weight,0.52628093957901
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv3.weight,0.4731177091598511
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv1.weight,1.0008931159973145
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv2.weight,1.1131044626235962
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv3.weight,0.6718013882637024
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv1.weight,8.974637985229492
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv2.weight,4.8649797439575195
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv3.weight,2.5390243530273438
resnet50_no_weights,CIFAR10,QAT,layer3.0.downsample.0.weight,3.457472801208496
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv1.weight,1.2202849388122559
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv2.weight,1.1672804355621338
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv3.weight,0.7745141983032227
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv1.weight,2.9024739265441895
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv2.weight,1.8132970333099365
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv3.weight,1.06295907497406
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv1.weight,3.8760969638824463
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv2.weight,2.7416577339172363
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv3.weight,1.6122989654541016
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv1.weight,4.913063049316406
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv2.weight,1.970759391784668
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv3.weight,1.6810872554779053
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv1.weight,6.763618469238281
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv2.weight,0.8370949029922485
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3.weight,0.8267195224761963
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1.weight,8.80685806274414
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2.weight,1.6774623394012451
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3.weight,1.1034576892852783
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0.weight,10.918548583984375
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv1.weight,2.945073366165161
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv2.weight,7.39846134185791
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv3.weight,2.084822654724121
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv1.weight,4.730045318603516
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv2.weight,1.3296030759811401
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv3.weight,0.8273919820785522
resnet50_no_weights,CIFAR10,QAT,fc.weight,0.7293233871459961
