model,dataset,variant,layer,per_param_residual,matched_count_ratio
resnet50_no_weights,CIFAR10,ptq,layer2.0.conv1,0.08143620783313033,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.0.conv2,0.46927056966300507,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.0.conv3,0.3944357462275061,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.0.downsample.0,0.48549036854191563,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.1.conv1,-0.051158582336720215,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.1.conv2,-0.19245654980511873,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.1.conv3,-0.23758110324208115,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.2.conv1,0.11702955775187895,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.2.conv2,-0.2704389398884377,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.2.conv3,-0.3036242732063297,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.3.conv1,-0.4146027712851188,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.3.conv2,-1.029867860102967,1.0
resnet50_no_weights,CIFAR10,ptq,layer2.3.conv3,-0.6906030822888933,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.0.conv1,0.3871746783645724,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.0.conv2,0.135036644659297,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.0.conv3,-0.08145174802128263,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.0.downsample.0,0.37651390397920625,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.1.conv1,-0.28067278898191894,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.1.conv2,-0.17863189946300828,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.1.conv3,-0.02043414992473025,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.2.conv1,0.1401648551127188,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.2.conv2,0.17438727348832916,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.2.conv3,0.22213634847701247,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.3.conv1,0.3917253004477619,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.3.conv2,0.32831952270914844,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.3.conv3,0.24934947442364486,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.4.conv1,0.4015956323292049,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.4.conv2,0.03053907871203787,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.4.conv3,0.11509926838187834,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.5.conv1,0.20141605926417938,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.5.conv2,-0.45581806141922154,1.0
resnet50_no_weights,CIFAR10,ptq,layer3.5.conv3,-0.0951985693788,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.0.conv1,0.41740619890357333,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.0.conv2,-0.3334987180186806,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.0.conv3,-0.10064490568547146,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.0.downsample.0,0.10824150598234183,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.1.conv1,0.39639772078693003,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.1.conv2,0.5712867473841179,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.1.conv3,0.10422380322810199,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.2.conv1,0.40969852236128546,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.2.conv2,-0.524714281525017,1.0
resnet50_no_weights,CIFAR10,ptq,layer4.2.conv3,-0.5414392281826466,1.0
resnet50_no_weights,CIFAR10,ptq,fc,0.2538376418578472,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,conv1,0.016931846150842755,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv1,-0.14431163899449606,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv2,0.08047932726359663,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,0.271077110107774,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,0.09153652211821228,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,0.20574862444342346,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,0.22867853436112373,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,0.1674011603659622,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,0.21886211210802253,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,0.04341376037753086,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,0.24095348885472,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,0.2855719647564854,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,-0.07040442985599649,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,0.1417373805924962,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,-0.04412945349217523,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,-0.051207632636268485,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv2,-0.05768424846261411,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,-0.17554546346740052,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,-0.10643234152050329,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,-0.5966478180335395,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,fc,-0.7460288050371826,1.0
resnet18_no_weights,CIFAR10,fp32_fused,conv1,0.596706521837503,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv1,-0.015621080282555155,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv2,0.03343378963678978,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv1,0.8525280797781871,1.0
