model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",11.368551254272461,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",11.849837062451932,aggregate,3,0.43348150183349954
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",1.0701999153409685,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",0.7532343707374625,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",1.01344793726658,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",0.9456274077816703,aggregate,3,0.169016292945856
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",1.0868429938952129,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",0.9370763758818309,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",0.9865060034005538,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",1.0034751243925326,aggregate,3,0.07631168500447279
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.2753376473510076,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.3256979801438071,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.4163656598991818,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",1.3391337624646655,aggregate,3,0.07146758192182043
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.563483772107533,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",1.98738694190979,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.3591889086223783,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",2.303353207546567,aggregate,3,0.29207894237165116
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",3.5342114051183064,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",4.562780013928811,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",4.499861536026001,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",4.198950985024373,aggregate,3,0.57654029827556
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",2.0333683852638518,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",1.8114423333552845,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",1.9054363012313842,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",1.9167490066168402,aggregate,3,0.11139468616718043
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",4.7961433773691,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",6.4080653712153435,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",5.675283511479695,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",5.62649742002138,aggregate,3,0.8070676493337757
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",41.28156411414053,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",35.19292202862826,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",46.456037402153015,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",40.9768411816406,aggregate,3,5.637737491984345
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",25.388745554031864,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",29.631222477665656,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",27.665527566274008,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",27.56183186599051,aggregate,3,2.1231385283547266
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",18.403613514370388,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",20.767497062683105,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",18.61174899207221,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",19.26095318970857,aggregate,3,1.3088490841832683
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",4.19373787244161,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",3.7600049539045854,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",4.530955917907484,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",4.16156624808456,aggregate,3,0.38648105682501177
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.205611437559128,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.158338200478327,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.479104392230511,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.281018010089322,aggregate,3,0.1731685618937896
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",6.847120642662048,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",7.979807721243964,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",6.740046727029901,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",7.188991696978638,aggregate,3,0.6869561077887824
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.122221840752495,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",9.59869254430135,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",7.804847104982897,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.508587163345581,aggregate,3,0.9573029755086675
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",17.206065389845108,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",11.048022747039795,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",9.68046525808481,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",12.644851131656571,aggregate,3,4.0088726598915585
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",4.541551417774624,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",4.82981863728276,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",4.5987909169032655,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",4.6567203239868835,aggregate,3,0.15261507007675437
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",4.27490795359892,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",4.509072184562683,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",4.756912797105079,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",4.513630978422227,aggregate,3,0.24103475733167526
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",2.9206995517015457,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",2.80397007200453,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",3.1889782269795734,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",2.9712159502285496,aggregate,3,0.19741263824645597
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",2.0024673562300834,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",1.8965458640685449,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",1.919802934959017,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",1.9396053850858819,aggregate,3,0.05566815425988131
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",23.72373112042745,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",24.29143630133735,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",25.706639925638836,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",24.573935782467878,aggregate,3,1.0211935664091683
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",27.490867254868995,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",30.992405319213866,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",22.22231364250183,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",26.9018620721949,aggregate,3,4.414614630224946
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",15.125116368557544,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",15.967549226222895,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",15.18514092763265,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",15.42593550747103,aggregate,3,0.4700104277334797
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",46.03434908831561,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",43.548954010009766,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",41.28054724799262,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",43.621283448772665,aggregate,3,2.377726150137641
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",5.485217213630676,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",5.115717887878418,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",5.609608401422915,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",5.403514500977336,aggregate,3,0.2568821904755124
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",15.194501604352679,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",14.776684867011177,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",16.552652740478514,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",15.507946403947457,aggregate,3,0.9285479005909075
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",15.763869698842367,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",16.48910517441599,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",14.439410626888275,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",15.564128500048877,aggregate,3,1.0393432274339434
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",15.198716612423167,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",16.176279891620982,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",16.295561381748744,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",15.890185961930964,aggregate,3,0.6017926673309728
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",47.73078866438432,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",40.71572751265306,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",50.1430721282959,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",46.196529435111096,aggregate,3,4.897363593044737
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",27.44475221633911,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",23.365772767500445,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",20.798222223917644,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",23.869582402585735,aggregate,3,3.351784352601328
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",25.21829080581665,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",29.74307370185852,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",28.39316973966711,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",27.784844749114093,aggregate,3,2.3229204753234143
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",52.5860641002655,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",58.382161175763166,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",61.25130372888901,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",57.406509668305894,aggregate,3,4.41424017848707
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",32.35087013244629,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",30.11061651810356,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",29.569405204371403,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",30.676963951640417,aggregate,3,1.4746860167957778
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",28.931380462646484,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",32.57314827862908,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",29.243002361721462,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",30.24917703433234,aggregate,3,2.0186403370175587
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",46.82410734526965,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",45.559151376996724,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",42.57856867863582,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",44.98727580030073,aggregate,3,2.1797777177700435
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",16.405121432410347,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",17.52032352216316,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",17.365082451791473,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",17.096842468788328,aggregate,3,0.6040558265660605
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",20.191825742306918,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",19.543590790884835,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",21.188210248947144,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",20.307875594046298,aggregate,3,0.8284286128121358
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",19.17109270095825,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",23.093585059756325,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",21.68727004274409,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",21.31731593448622,aggregate,3,1.9872433438987724
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",9.39033372313888,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",10.46752184913272,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",9.350744843482971,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",9.736200138584858,aggregate,3,0.6336524308223642
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",38.48795693095138,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,43,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",38.69582127302121,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,44,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",36.27742762999101,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,"42,43,44",layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",37.820401944654535,aggregate,3,1.3402907139719933
resnet50_no_weights,CIFAR10,fp32_unfused,42,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",26.277655165536064,42,3,
