model,dataset,stage,layer,mse,sqnr
resnet18_no_weights,CIFAR10,QAT,layer2.0.conv1.weight,0.00017581306747160852,5.752229071449642
resnet18_no_weights,CIFAR10,QAT,layer2.0.conv2.weight,6.475058034993708e-05,9.209236288054402
resnet18_no_weights,CIFAR10,QAT,layer2.0.downsample.0.weight,0.0004629286704584956,8.466058096552677
resnet18_no_weights,CIFAR10,QAT,layer2.1.conv1.weight,9.091445826925337e-05,7.828306033658792
resnet18_no_weights,CIFAR10,QAT,layer2.1.conv2.weight,0.00014835070760454983,4.718522701123681
resnet18_no_weights,CIFAR10,QAT,layer3.0.conv1.weight,7.236089004436508e-05,6.47710065361863
resnet18_no_weights,CIFAR10,QAT,layer3.0.conv2.weight,5.429606244433671e-05,6.017183235150217
resnet18_no_weights,CIFAR10,QAT,layer3.0.downsample.0.weight,0.00016033145948313177,8.256591949029357
resnet18_no_weights,CIFAR10,QAT,layer3.1.conv1.weight,1.8749264199868776e-05,9.717510199591219
resnet18_no_weights,CIFAR10,QAT,layer3.1.conv2.weight,0.0001054703607223928,0.7000987399756475
resnet18_no_weights,CIFAR10,QAT,layer4.0.conv1.weight,5.878157480765367e-06,10.264742723426856
resnet18_no_weights,CIFAR10,QAT,layer4.0.conv2.weight,1.7852546079666354e-05,3.1381058384375153
resnet18_no_weights,CIFAR10,QAT,layer4.0.downsample.0.weight,0.0003884733887389302,-0.28718137024032575
resnet18_no_weights,CIFAR10,QAT,layer4.1.conv1.weight,6.096166089264443e-06,7.867735521824511
resnet18_no_weights,CIFAR10,QAT,layer4.1.conv2.weight,4.637463280232623e-05,-2.967921376260799
resnet18_no_weights,CIFAR10,QAT,fc.weight,0.00039962268783710897,13.665119909835253
resnet50_no_weights,CIFAR10,PTQ,conv1.weight,0.03512992709875107,-0.4590884007958196
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv1.weight,0.014292314648628235,0.3786012258296414
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv2.weight,0.0009046472259797156,1.4520856284990356
resnet50_no_weights,CIFAR10,PTQ,layer1.0.conv3.weight,0.00013752492668572813,13.44000981137743
resnet50_no_weights,CIFAR10,PTQ,layer1.0.downsample.0.weight,0.0016130205476656556,2.794010169809575
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv1.weight,0.0012634447775781155,0.2836955969753871
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv2.weight,0.0005699603352695704,1.5517482061724293
resnet50_no_weights,CIFAR10,PTQ,layer1.1.conv3.weight,6.0438032960519195e-05,13.865526391826817
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv1.weight,0.000451164785772562,2.7785485264643537
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv2.weight,0.00016084099479485303,4.08125065497825
resnet50_no_weights,CIFAR10,PTQ,layer1.2.conv3.weight,2.429554115224164e-05,13.737707232309573
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv1.weight,0.0002760677598416805,2.8325623544028073
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv2.weight,3.5922090319218114e-05,6.633820781869959
resnet50_no_weights,CIFAR10,PTQ,layer2.0.conv3.weight,1.3486283933161758e-05,13.493719546998527
resnet50_no_weights,CIFAR10,PTQ,layer2.0.downsample.0.weight,2.816176856867969e-05,7.5531679999988555
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv1.weight,3.4799253626260906e-05,7.070061438407046
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv2.weight,1.814992538129445e-05,6.591779189861549
resnet50_no_weights,CIFAR10,PTQ,layer2.1.conv3.weight,8.463130143354647e-06,13.00175829842307
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv1.weight,2.3540385882370174e-05,8.896727471995197
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv2.weight,2.9320475732674822e-05,4.561718908419544
resnet50_no_weights,CIFAR10,PTQ,layer2.2.conv3.weight,6.621064585488057e-06,12.651389083279255
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv1.weight,1.4879773516440764e-05,9.926513553356308
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv2.weight,3.927350553567521e-05,0.8776774955064695
resnet50_no_weights,CIFAR10,PTQ,layer2.3.conv3.weight,4.835809704673011e-06,11.606838731925148
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv1.weight,1.5757865185150877e-05,10.176812045027148
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv2.weight,1.263349531654967e-05,7.889587903718408
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv3.weight,7.425216608680785e-06,12.085587068344319
resnet50_no_weights,CIFAR10,PTQ,layer3.0.downsample.0.weight,1.3577194295066874e-05,7.345218247294209
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv1.weight,1.3380079508351628e-05,7.888408467187639
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv2.weight,1.1461371286713984e-05,6.9097968563407655
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv3.weight,6.2401559262070805e-06,11.960547052961378
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv1.weight,1.1789292329922318e-05,10.139059706274214
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv2.weight,1.5240937500493601e-05,8.93481596930433
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv3.weight,8.50139531394234e-06,12.927761990421027
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv1.weight,1.6098771084216423e-05,9.93417363795285
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv2.weight,1.3367836800171062e-05,9.85797712746591
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv3.weight,8.05685886007268e-06,12.822018389263974
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv1.weight,1.3028770808887202e-05,10.865028295977194
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv2.weight,3.159151310683228e-05,5.022386594366711
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv3.weight,5.841691745445132e-06,12.20252041066229
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv1.weight,1.0400602150184568e-05,10.296034302970094
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv2.weight,4.518251807894558e-05,0.6050509509956435
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv3.weight,4.539354449661914e-06,10.838115916988173
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv1.weight,7.0649712142767385e-06,9.597405040179085
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv2.weight,9.410457096237224e-06,1.947528820544905
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv3.weight,4.887981049250811e-06,6.632904660600172
resnet50_no_weights,CIFAR10,PTQ,layer4.0.downsample.0.weight,9.668069651525002e-06,4.901736622950188
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv1.weight,7.485258265660377e-06,9.692291790528598
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv2.weight,7.126337095542112e-06,10.121913416314289
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv3.weight,5.308225809130818e-06,9.706615890111351
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv1.weight,7.47630792830023e-06,6.868492274187292
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv2.weight,7.772759090585168e-06,0.8235715431097689
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv3.weight,5.321858225215692e-06,4.506624145944265
resnet50_no_weights,CIFAR10,PTQ,fc.weight,0.00011469008313724771,13.366705326389178
resnet50_no_weights,CIFAR10,QAT,conv1.weight,0.034975044429302216,-0.43989866384629794
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv1.weight,0.014289233833551407,0.37953748090598644
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv2.weight,0.000903524283785373,1.4574798918038594
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv3.weight,0.0001374712446704507,13.441705384315307
resnet50_no_weights,CIFAR10,QAT,layer1.0.downsample.0.weight,0.00161466293502599,2.7895904066380792
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv1.weight,0.0012631842400878668,0.28459125671770674
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv2.weight,0.0005697637097910047,1.5532466980496504
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv3.weight,6.043179746484384e-05,13.865974484019322
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv1.weight,0.00045233190758153796,2.7673282343035286
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv2.weight,0.00016075247549451888,4.083641465003922
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv3.weight,2.4285005565616302e-05,13.739590927539808
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv1.weight,0.00027589069213718176,2.835348778973329
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv2.weight,3.587366154533811e-05,6.639679722518982
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv3.weight,1.3497907275450416e-05,13.48997813137453
resnet50_no_weights,CIFAR10,QAT,layer2.0.downsample.0.weight,2.828494689310901e-05,7.534213575080363
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv1.weight,3.478804137557745e-05,7.071460952109526
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv2.weight,1.8176606317865662e-05,6.585399618200556
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv3.weight,8.451164831058122e-06,13.007902769687531
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv1.weight,2.359957761655096e-05,8.885820948047641
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv2.weight,2.9296259526745416e-05,4.565307291552639
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv3.weight,6.6303859966865275e-06,12.645279204078268
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv1.weight,1.4909554010955617e-05,9.917830236330861
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv2.weight,3.920646486221813e-05,0.8850973254273914
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv3.weight,4.8444385356560815e-06,11.599096255532555
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv1.weight,1.5751596947666258e-05,10.178539945665543
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv2.weight,1.2621030691661872e-05,7.893874912110937
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv3.weight,7.431479389197193e-06,12.081925566242987
resnet50_no_weights,CIFAR10,QAT,layer3.0.downsample.0.weight,1.3580590348283295e-05,7.34413208566564
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv1.weight,1.3334685718291439e-05,7.903167564894238
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv2.weight,1.1468718184914906e-05,6.9070138602596565
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv3.weight,6.246606517379405e-06,11.956059970880622
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv1.weight,1.1791062206611969e-05,10.138407767237236
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv2.weight,1.5202193935692776e-05,8.945870105125845
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv3.weight,8.496504960930906e-06,12.930260950118022
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv1.weight,1.611515472177416e-05,9.929756092546452
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv2.weight,1.3374067748372909e-05,9.855953287716467
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv3.weight,8.070743206189945e-06,12.81454065467145
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv1.weight,1.2987585250812117e-05,10.87877862712039
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv2.weight,3.1540770578430966e-05,5.02936787352899
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv3.weight,5.842473456141306e-06,12.201939294876194
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv1.weight,1.0420146281830966e-05,10.287880983171506
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv2.weight,4.515375985647552e-05,0.6078160721707565
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3.weight,4.54553401141311e-06,10.832207754230812
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1.weight,7.082180673023686e-06,9.586838988840288
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2.weight,9.4055712906993e-06,1.9497842151359703
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3.weight,4.889966021437431e-06,6.631141381513077
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0.weight,9.667799531598575e-06,4.90185796385542
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv1.weight,7.49367791286204e-06,9.687409458885305
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv2.weight,7.128168363124132e-06,10.120797545388509
resnet50_no_weights,CIFAR10,QAT,layer4.1.conv3.weight,5.307466381054837e-06,9.707237263484759
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv1.weight,7.483731678803451e-06,6.864181999311159
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv2.weight,7.770604497636668e-06,0.8247755654296012
resnet50_no_weights,CIFAR10,QAT,layer4.2.conv3.weight,5.321968274074607e-06,4.5065343406244
resnet50_no_weights,CIFAR10,QAT,fc.weight,0.00011517235543578863,13.348481513341559
