model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_fused,layer3.0.conv3,3.2902018229166665,1.0174352307027826e-05,0.012852350870768229,9.935890924831861e-09,1.276995563796209e-10,5.6078585198810153e-05,aggregate,3,0.1307949958358729
resnet50_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,17.99703025817871,6.683988885924919e-06,0.035150449723005295,6.527332896411053e-09,2.2943868680061526e-10,,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,17.579486846923828,5.777058049716288e-06,0.0343349352478981,5.641658251676063e-09,1.9370597076206763e-10,,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,17.87879753112793,5.587764462688938e-06,0.03491952642798424,5.456801233094666e-09,1.9054891487130616e-10,,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,17.818438212076824,6.016270466110048e-06,0.03480163713296255,5.875264127060594e-09,2.0446881021027473e-10,9.629835403255511e-05,aggregate,3,0.21521631122623125
resnet50_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,18.48927116394043,3.45498096976371e-06,0.018055928871035576,1.3496019413139493e-08,2.43683166565762e-10,,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,18.207223892211914,2.6670538773032604e-06,0.017780492082238197,1.0418179208215861e-08,1.8524035292302073e-10,,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,18.746519088745117,2.7185171802557306e-06,0.018307147547602654,1.0619207735373948e-08,1.944074028501343e-10,,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,18.48100471496582,2.946850675774234e-06,0.01804785616695881,1.1511135452243101e-08,2.0775131696046383e-10,4.819175795654856e-05,aggregate,3,0.2697426141434347
resnet50_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,13.588813781738281,4.514565716817742e-06,0.005897922648323907,1.959446925702145e-09,1.1556666401287332e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,12.976633071899414,3.6532226204144536e-06,0.00563221921523412,1.5856000956659955e-09,8.930447326487079e-12,,43,3,
