model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.0.conv3,"(256, 64, 1, 1)",0.8958405137062073,5.467776572913863e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.0.conv3,"(256, 64, 1, 1)",0.9097940600517264,5.5529422610579e-05,"42,43,44",aggregate,3,0.019331024877709914
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.0.downsample.0,"(256, 64, 1, 1)",12.209556372960408,0.0007452121809668218,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.0.downsample.0,"(256, 64, 1, 1)",11.971403560122928,0.0007306764868239092,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.0.downsample.0,"(256, 64, 1, 1)",11.368551254272461,0.0006938813021406531,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.0.downsample.0,"(256, 64, 1, 1)",11.849837062451932,0.0007232566566437947,"42,43,44",aggregate,3,0.43348150183349954
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,"(64, 256, 1, 1)",1.0701999153409685,6.531981905157278e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,"(64, 256, 1, 1)",0.7532343707374625,4.597377751083145e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,"(64, 256, 1, 1)",1.01344793726658,6.18559532023059e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,"(64, 256, 1, 1)",0.9456274077816703,5.7716516588236714e-05,"42,43,44",aggregate,3,0.169016292945856
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,"(64, 64, 3, 3)",1.0868429938952129,2.9482503089605385e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,"(64, 64, 3, 3)",0.9370763758818309,2.541982356450279e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,"(64, 64, 3, 3)",0.9865060034005538,2.6760688026273705e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,"(64, 64, 3, 3)",1.0034751243925326,2.722100489346063e-05,"42,43,44",aggregate,3,0.07631168500447279
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,"(256, 64, 1, 1)",1.2753376473510076,7.784043257757615e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,"(256, 64, 1, 1)",1.3256979801438071,8.091418335838667e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,"(256, 64, 1, 1)",1.4163656598991818,8.644809935908092e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,"(256, 64, 1, 1)",1.3391337624646655,8.173423843168125e-05,"42,43,44",aggregate,3,0.07146758192182043
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,"(64, 256, 1, 1)",2.563483772107533,0.00015646263257492268,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,"(64, 256, 1, 1)",1.98738694190979,0.00012130047252867371,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,"(64, 256, 1, 1)",2.3591889086223783,0.00014399346366103383,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,"(64, 256, 1, 1)",2.303353207546567,0.0001405855229215434,"42,43,44",aggregate,3,0.29207894237165116
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,"(64, 64, 3, 3)",3.5342114051183064,9.587162014752351e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,"(64, 64, 3, 3)",4.562780013928811,0.00012377332937089873,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,"(64, 64, 3, 3)",4.499861536026001,0.00012206655642431642,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,"(64, 64, 3, 3)",4.198950985024373,0.00011390383531424624,"42,43,44",aggregate,3,0.57654029827556
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,"(256, 64, 1, 1)",2.0333683852638518,0.0001241069571083894,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,"(256, 64, 1, 1)",1.8114423333552845,0.00011056166585420438,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,"(256, 64, 1, 1)",1.9054363012313842,0.0001162986023700796,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,"(256, 64, 1, 1)",1.9167490066168402,0.00011698907511089113,"42,43,44",aggregate,3,0.11139468616718043
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",4.7961433773691,0.00014636668021756287,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",6.4080653712153435,0.00019555863559617137,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",5.675283511479695,0.00017319590794310594,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",5.62649742002138,0.0001717070745856134,"42,43,44",aggregate,3,0.8070676493337757
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",41.28156411414053,0.0002799585239945511,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",35.19292202862826,0.000238667277212377,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",46.456037402153015,0.00031505016684402816,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",40.9768411816406,0.00027789198935031874,"42,43,44",aggregate,3,5.637737491984345
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",25.388745554031864,0.0003874015129704569,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",29.631222477665656,0.00045213657345070886,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",27.665527566274008,0.0004221424494365541,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",27.56183186599051,0.00042056017861923995,"42,43,44",aggregate,3,2.1231385283547266
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",18.403613514370388,0.00014040842830177603,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",20.767497062683105,0.00015844342851778492,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",18.61174899207221,0.00014199637597711343,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",19.26095318970857,0.0001469494109322248,"42,43,44",aggregate,3,1.3088490841832683
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",4.19373787244161,6.399136157900406e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",3.7600049539045854,5.7373122465585105e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",4.530955917907484,6.913690060283636e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",4.16156624808456,6.350046154914184e-05,"42,43,44",aggregate,3,0.38648105682501177
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",7.205611437559128,4.886617999646761e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",7.158338200478327,4.854558783961539e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",7.479104392230511,5.072092279887228e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",7.281018010089322,4.937756354498509e-05,"42,43,44",aggregate,3,0.1731685618937896
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",6.847120642662048,0.00010447876957186963,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",7.979807721243964,0.00012176220277777045,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",6.740046727029901,0.00010284495127914277,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",7.188991696978638,0.00010969530787626096,"42,43,44",aggregate,3,0.6869561077887824
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",8.122221840752495,0.00012393526978687279,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",9.59869254430135,0.00014646442480928574,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",7.804847104982897,0.00011909251563999781,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",8.508587163345581,0.00012983073674538545,"42,43,44",aggregate,3,0.9573029755086675
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",17.206065389845108,0.0001166860988352126,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",11.048022747039795,7.492419940212535e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",9.68046525808481,6.564985662221145e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",12.644851131656571,8.575338495318313e-05,"42,43,44",aggregate,3,4.0088726598915585
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",4.541551417774624,6.92985751003208e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",4.82981863728276,7.369718379642884e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",4.5987909169032655,7.01719805435679e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",4.6567203239868835,7.105591314677251e-05,"42,43,44",aggregate,3,0.15261507007675437
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",4.27490795359892,6.522991872556945e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",4.509072184562683,6.880298133182805e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",4.756912797105079,7.258472895973326e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",4.513630978422227,6.887254300571025e-05,"42,43,44",aggregate,3,0.24103475733167526
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",2.9206995517015457,1.9807261499712087e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",2.80397007200453,1.9015639051680026e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",3.1889782269795734,2.162664270683847e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",2.9712159502285496,2.0149847752743527e-05,"42,43,44",aggregate,3,0.19741263824645597
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",2.0024673562300834,3.055522699325689e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",1.8965458640685449,2.8938993287178724e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",1.919802934959017,2.929386802610805e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",1.9396053850858819,2.9596029435514555e-05,"42,43,44",aggregate,3,0.05566815425988131
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",23.72373112042745,0.0001809977044710346,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",24.29143630133735,0.0001853289512736309,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",25.706639925638836,0.00019612609806548184,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",24.573935782467878,0.00018748425127004912,"42,43,44",aggregate,3,1.0211935664091683
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",27.490867254868995,4.660859384302605e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",30.992405319213866,5.254517503393193e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",22.22231364250183,3.767617737240572e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",26.9018620721949,4.5609982083121237e-05,"42,43,44",aggregate,3,4.414614630224946
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",15.125116368557544,5.769774005339639e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",15.967549226222895,6.091136637200506e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",15.18514092763265,5.792671557477055e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",15.42593550747103,5.884527400005733e-05,"42,43,44",aggregate,3,0.4700104277334797
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",46.03434908831561,8.780355279601213e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",43.548954010009766,8.306303789140657e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",41.28054724799262,7.873639535521054e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",43.621283448772665,8.320099534754308e-05,"42,43,44",aggregate,3,2.377726150137641
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",5.485217213630676,2.0924443106196122e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",5.115717887878418,1.95149150385987e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",5.609608401422915,2.139895783013502e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",5.403514500977336,2.061277199164328e-05,"42,43,44",aggregate,3,0.2568821904755124
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",15.194501604352679,2.5761077210070595e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",14.776684867011177,2.5052701936528823e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",16.552652740478514,2.80637151768638e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",15.507946403947457,2.6292498107821074e-05,"42,43,44",aggregate,3,0.9285479005909075
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",15.763869698842367,6.013439063584277e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",16.48910517441599,6.290094442144771e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",14.439410626888275,5.508198023562727e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",15.564128500048877,5.9372438430972584e-05,"42,43,44",aggregate,3,1.0393432274339434
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",15.198716612423167,5.797850270241992e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",16.176279891620982,6.170761067055123e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",16.295561381748744,6.216263344478128e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",15.890185961930964,6.061624893925081e-05,"42,43,44",aggregate,3,0.6017926673309728
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",47.73078866438432,8.092378177962294e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",40.71572751265306,6.903029973797787e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",50.1430721282959,8.501361783904333e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",46.196529435111096,7.832256645221472e-05,"42,43,44",aggregate,3,4.897363593044737
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",27.44475221633911,0.00010469342123542447,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",23.365772767500445,8.913334948539904e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",20.798222223917644,7.933892144743974e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",23.869582402585735,9.105523072275442e-05,"42,43,44",aggregate,3,3.351784352601328
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",25.21829080581665,9.620014498068485e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",29.74307370185852,0.00011346082192176254,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",28.39316973966711,0.00010831134696833461,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",27.784844749114093,0.00010599077129026067,"42,43,44",aggregate,3,2.3229204753234143
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",52.5860641002655,8.915551774811724e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",58.382161175763166,9.898234248820523e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",61.25130372888901,0.00010384674704469301,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",57.406509668305894,9.732820242700516e-05,"42,43,44",aggregate,3,4.41424017848707
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",32.35087013244629,0.00012340877583483234,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",30.11061651810356,0.0001148628864978926,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",29.569405204371403,0.00011279832917927324,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",30.676963951640417,0.00011702333050399939,"42,43,44",aggregate,3,1.4746860167957778
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",28.931380462646484,0.00011036445794161409,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",32.57314827862908,0.00012425669967128402,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",29.243002361721462,0.00011155320114792428,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",30.24917703433234,0.00011539145292027413,"42,43,44",aggregate,3,2.0186403370175587
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",46.82410734526965,7.938657522459184e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",45.559151376996724,7.724194230312216e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",42.57856867863582,7.218859978338593e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",44.98727580030073,7.62723724370333e-05,"42,43,44",aggregate,3,2.1797777177700435
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",16.405121432410347,6.258057187046183e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",17.52032352216316,6.683473023286118e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",17.365082451791473,6.62425325462016e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",17.096842468788328,6.521927821650821e-05,"42,43,44",aggregate,3,0.6040558265660605
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",20.191825742306918,7.702570244715469e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",19.543590790884835,7.455288235048231e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",21.188210248947144,8.082660770014627e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",20.307875594046298,7.746839749926108e-05,"42,43,44",aggregate,3,0.8284286128121358
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",19.17109270095825,3.250307329128393e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",23.093585059756325,3.915334923596925e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",21.68727004274409,3.6769053213745266e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",21.31731593448622,3.614182524699948e-05,"42,43,44",aggregate,3,1.9872433438987724
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",9.39033372313888,3.582128037696411e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",10.46752184913272,3.993042697575653e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",9.350744843482971,3.567026078599156e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",9.736200138584858,3.71406560462374e-05,"42,43,44",aggregate,3,0.6336524308223642
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",38.48795693095138,7.340995203199649e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",38.69582127302121,7.380642180065386e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",36.27742762999101,6.919370199201776e-05,44,44,3,
