model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
cnn,CIFAR10,PTQ,conv4,-3.2357871532440186,3.3979997634887695,6.633786916732788,0.02601485140621662,124,0.9199213981628418,1.5688637495040894,2.9066827297210693,3.159707704947349,7.211254059293547,44,3,
cnn,CIFAR10,PTQ,fc1,-1.66070556640625,2.8810043334960938,4.541709899902344,0.017810627818107605,93,0.7739072442054749,1.4102338552474976,2.2303028106689453,2.881873541523269,5.868545531661292,44,3,
cnn,CIFAR10,PTQ,fc2,-7.170403003692627,15.237586975097656,22.407989978790283,0.08787447214126587,82,11.480165481567383,14.19427490234375,14.595417022705078,1.2713594630791307,1.9518873673701547,44,3,
cnn,CIFAR10,PTQ,conv1,-8.831258773803711,8.362850189208984,17.194108963012695,0.06742788106203079,131,1.5512601534525554,2.6296767393747964,5.5581159591674805,3.588528789936661,11.092878785190377,aggregate,3,0.2623869308777785
cnn,CIFAR10,PTQ,conv2,-7.689245223999023,4.240601539611816,11.92984676361084,0.04678371176123619,164,0.8025985360145569,1.404597520828247,3.511237541834513,4.370959929182433,14.871260581277472,aggregate,3,0.4107939345136935
cnn,CIFAR10,PTQ,conv3,-5.000432968139648,3.9216196537017822,8.92205262184143,0.034988440573215485,143,0.5826375683148702,1.0903538465499878,2.988476594289144,5.133261343649276,15.317748060449718,aggregate,3,0.4919397442725318
cnn,CIFAR10,PTQ,conv4,-3.2357871532440186,3.3979997634887695,6.633786916732788,0.02601485140621662,124,0.93157031138738,1.6017436981201172,3.105874220530192,3.330244280125352,7.124118558293117,aggregate,3,0.22997997820363097
cnn,CIFAR10,PTQ,fc1,-1.66070556640625,2.8810043334960938,4.541709899902344,0.017810627818107605,93,0.7905534704526266,1.4422528743743896,2.655784527460734,3.3494373486979843,5.747650837894413,aggregate,3,0.5627955756421772
cnn,CIFAR10,PTQ,fc2,-7.170403003692627,15.237586975097656,22.407989978790283,0.08787447214126587,82,11.342278798421225,15.291507720947266,15.922285079956055,1.4009876030317212,1.977102712333262,aggregate,3,0.2044245920861253
cnn,CIFAR10,QAT,conv1,-8.421334266662598,7.629421234130859,16.050755500793457,0.06294413655996323,134,1.5267081260681152,2.682183027267456,5.850663661956787,3.8322083717629702,10.513309798206537,42,3,
cnn,CIFAR10,QAT,conv2,-7.567662715911865,4.888386249542236,12.456048965454102,0.0488472506403923,155,0.7872605323791504,1.3614171743392944,3.6322572231292725,4.613793113891236,15.822016287049403,42,3,
cnn,CIFAR10,QAT,conv3,-5.724193572998047,3.556304693222046,9.280498266220093,0.036394111812114716,157,0.5415483713150024,1.0252314805984497,3.4917898178100586,6.447789343971619,17.1369701356223,42,3,
cnn,CIFAR10,QAT,conv4,-3.653531312942505,4.217977046966553,7.871508359909058,0.030868660658597946,118,0.9035635590553284,1.5708574056625366,3.5807182788848877,3.9628847832558813,8.711626626619033,42,3,
cnn,CIFAR10,QAT,fc1,-2.490694046020508,4.763887405395508,7.254581451416016,0.028449339792132378,88,0.8304044604301453,1.6486495733261108,3.9600844383239746,4.768862195504912,8.736202413530124,42,3,
cnn,CIFAR10,QAT,fc2,-11.1981782913208,25.308176040649414,36.506354331970215,0.14316217601299286,78,11.693208694458008,21.44735336303711,22.125715255737305,1.8921850993922464,3.122013408455832,42,3,
cnn,CIFAR10,QAT,conv1,-8.421334266662598,7.629421234130859,16.050755500793457,0.06294413655996323,134,1.4798500537872314,2.5063347816467285,5.765020370483398,3.8956787248340206,10.846203951350592,43,3,
cnn,CIFAR10,QAT,conv2,-7.567662715911865,4.888386249542236,12.456048965454102,0.0488472506403923,155,0.7726939916610718,1.3323040008544922,3.1977522373199463,4.138445842507059,16.120287073382244,43,3,
cnn,CIFAR10,QAT,conv3,-5.724193572998047,3.556304693222046,9.280498266220093,0.036394111812114716,157,0.5346010327339172,1.0370594263076782,3.0690462589263916,5.740816180678656,17.35967141470002,43,3,
cnn,CIFAR10,QAT,conv4,-3.653531312942505,4.217977046966553,7.871508359909058,0.030868660658597946,118,0.9122905135154724,1.6889015436172485,3.7395339012145996,4.09906038242628,8.62829136475018,43,3,
cnn,CIFAR10,QAT,fc1,-2.490694046020508,4.763887405395508,7.254581451416016,0.028449339792132378,88,0.8359110355377197,1.7003562450408936,3.4733660221099854,4.155186227294702,8.678652563486416,43,3,
cnn,CIFAR10,QAT,fc2,-11.1981782913208,25.308176040649414,36.506354331970215,0.14316217601299286,78,12.83712387084961,19.145641326904297,19.17453956604004,1.4936787834213674,2.84381102022926,43,3,
cnn,CIFAR10,QAT,conv1,-8.421334266662598,7.629421234130859,16.050755500793457,0.06294413655996323,134,1.5948495864868164,2.7570199966430664,6.0093231201171875,3.7679560323645997,10.064118670996777,44,3,
cnn,CIFAR10,QAT,conv2,-7.567662715911865,4.888386249542236,12.456048965454102,0.0488472506403923,155,0.810819685459137,1.4106926918029785,4.222436428070068,5.207614595197032,15.362292244299304,44,3,
cnn,CIFAR10,QAT,conv3,-5.724193572998047,3.556304693222046,9.280498266220093,0.036394111812114716,157,0.5599169135093689,1.0530829429626465,2.8690786361694336,5.124114965892035,16.574777511279457,44,3,
cnn,CIFAR10,QAT,conv4,-3.653531312942505,4.217977046966553,7.871508359909058,0.030868660658597946,118,0.9187060594558716,1.6669025421142578,3.7633373737335205,4.096345436060864,8.568037925613739,44,3,
cnn,CIFAR10,QAT,fc1,-2.490694046020508,4.763887405395508,7.254581451416016,0.028449339792132378,88,0.8578970432281494,1.7078930139541626,3.823556900024414,4.456894833949878,8.456237853575082,44,3,
cnn,CIFAR10,QAT,fc2,-11.1981782913208,25.308176040649414,36.506354331970215,0.14316217601299286,78,13.569925308227539,17.111358642578125,17.886640548706055,1.3181089904644694,2.6902398873069817,44,3,
cnn,CIFAR10,QAT,conv1,-8.421334266662598,7.629421234130859,16.050755500793457,0.06294413655996323,134,1.533802588780721,2.648512601852417,5.875002384185791,3.8319477096538637,10.474544140184635,aggregate,3,0.06386174521151848
cnn,CIFAR10,QAT,conv2,-7.567662715911865,4.888386249542236,12.456048965454102,0.0488472506403923,155,0.7902580698331197,1.3681379556655884,3.684148629506429,4.6532845171984425,15.768198534910317,aggregate,3,0.5356772663027034
cnn,CIFAR10,QAT,conv3,-5.724193572998047,3.556304693222046,9.280498266220093,0.036394111812114716,157,0.5453554391860962,1.038457949956258,3.1433049043019614,5.77090683018077,17.023806353867258,aggregate,3,0.6623500209003452
cnn,CIFAR10,QAT,conv4,-3.653531312942505,4.217977046966553,7.871508359909058,0.030868660658597946,118,0.9115200440088908,1.6422204971313477,3.6945298512776694,4.052763533914342,8.635985305660984,aggregate,3,0.07784911751835112
cnn,CIFAR10,QAT,fc1,-2.490694046020508,4.763887405395508,7.254581451416016,0.028449339792132378,88,0.8414041797320048,1.6856329441070557,3.752335786819458,4.460314418916497,8.623697610197208,aggregate,3,0.3068522749804745
cnn,CIFAR10,QAT,fc2,-11.1981782913208,25.308176040649414,36.506354331970215,0.14316217601299286,78,12.700085957845053,19.234784444173176,19.728965123494465,1.5679909577593611,2.885354771997358,aggregate,3,0.29416418740483097
resnet18_no_weights,CIFAR10,PTQ,conv1,-3.6791577339172363,5.35114049911499,9.030298233032227,0.03541293367743492,104,0.9350786209106445,1.5880244970321655,3.572056531906128,3.820060101927484,9.657260930891452,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv1,-4.32539176940918,4.129577159881592,8.454968929290771,0.03315674141049385,130,0.7706360816955566,1.2575491666793823,3.386916160583496,4.394961825731789,10.971415860373568,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv2,-5.406527519226074,4.73952054977417,10.146048069000244,0.039788421243429184,136,0.8450829982757568,1.499732255935669,4.078673362731934,4.826358323447223,12.005978217170941,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv1,-5.176906585693359,3.5658791065216064,8.742785692214966,0.03428543359041214,151,0.6544652581214905,1.293700933456421,3.150542736053467,4.81391899257794,13.358670431657986,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv2,-4.422154426574707,3.0716419219970703,7.493796348571777,0.02938743680715561,150,0.7278316617012024,1.183314561843872,3.031984329223633,4.16577690799656,10.296057100698395,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv1,-3.2685396671295166,2.8168814182281494,6.085421085357666,0.023864395916461945,137,0.5912739038467407,0.9907245635986328,2.3937911987304688,4.04853179407516,10.29205085116528,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv2,-2.6817452907562256,3.014601230621338,5.6963465213775635,0.022338612005114555,120,0.7070915699005127,1.129225254058838,2.5782721042633057,3.6463058166936806,8.05602380774959,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.downsample.0,-3.486379861831665,2.5784971714019775,6.064877033233643,0.023783830925822258,147,0.5358389616012573,0.9124877452850342,2.3529903888702393,4.391226763053503,11.31846966691235,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv1,-2.683896780014038,2.91104793548584,5.594944715499878,0.021940961480140686,122,0.5114095211029053,0.8661127090454102,2.4124014377593994,4.717161762176067,10.940243551652745,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv2,-3.4691734313964844,3.7315328121185303,7.200706243515015,0.028238065540790558,123,0.5630866289138794,0.9848980903625488,3.252070426940918,5.775435359233689,12.787919076331535,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv1,-1.977259635925293,2.867954730987549,4.845214366912842,0.019000841304659843,104,0.5036445260047913,0.8405847549438477,2.591529607772827,5.145553012022955,9.620305824324095,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv2,-2.1278672218322754,2.625229597091675,4.75309681892395,0.018639594316482544,114,0.609947919845581,0.9893581867218018,2.5400214195251465,4.164325079046416,7.7926273117338924,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.downsample.0,-1.8093032836914062,2.140545129776001,3.9498484134674072,0.015489601530134678,117,0.3557753264904022,0.5922936201095581,1.4994531869888306,4.214607015557841,11.10208639938937,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv1,-1.9046744108200073,2.3977913856506348,4.302465796470642,0.01687241531908512,113,0.380344033241272,0.6562665700912476,2.088449001312256,5.490947191979331,11.312037051837658,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv2,-2.7714624404907227,3.70086669921875,6.472329139709473,0.025381682440638542,109,0.42168062925338745,0.7823173403739929,2.140338659286499,5.075733886747669,15.348888923755274,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv1,-1.782611608505249,3.2661547660827637,5.048766374588013,0.019799083471298218,90,0.47362494468688965,0.787921130657196,2.4330084323883057,5.136993859132043,10.659840515633565,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv2,-1.9960267543792725,3.079805612564087,5.075832366943359,0.019905224442481995,100,0.49545931816101074,0.8711594939231873,2.792201280593872,5.635581324734482,10.244700585677254,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,-2.292912244796753,3.955324411392212,6.248236656188965,0.024502888321876526,94,0.536841094493866,0.9039095044136047,2.265137195587158,4.219381151740499,11.638894116479301,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv1,-1.8521877527236938,2.473205804824829,4.325393557548523,0.016962328925728798,109,0.4779195487499237,0.8634198904037476,2.0142669677734375,4.214656992044122,9.050463762912175,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv2,-2.061821937561035,4.117689609527588,6.179511547088623,0.024233378469944,85,1.026102066040039,1.7456504106521606,3.7857584953308105,3.6894560693566407,6.022316640426192,42,3,
resnet18_no_weights,CIFAR10,PTQ,fc,-5.828824043273926,19.009185791015625,24.83800983428955,0.09740395843982697,60,13.287936210632324,16.34449005126953,16.352603912353516,1.230635341195347,1.8692150113134536,42,3,
resnet18_no_weights,CIFAR10,PTQ,conv1,-3.6791577339172363,5.35114049911499,9.030298233032227,0.03541293367743492,104,0.8970575332641602,1.4956223964691162,3.2206218242645264,3.5902065417649602,10.06657644373523,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv1,-4.32539176940918,4.129577159881592,8.454968929290771,0.03315674141049385,130,0.7337135076522827,1.1821961402893066,3.141254425048828,4.281309247120354,11.523529062923702,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv2,-5.406527519226074,4.73952054977417,10.146048069000244,0.039788421243429184,136,0.8184438347816467,1.4380826950073242,4.0465521812438965,4.9442026554253165,12.39675544957476,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv1,-5.176906585693359,3.5658791065216064,8.742785692214966,0.03428543359041214,151,0.6268156170845032,1.2591654062271118,3.333793878555298,5.318619682868969,13.947938522783042,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv2,-4.422154426574707,3.0716419219970703,7.493796348571777,0.02938743680715561,150,0.7121036052703857,1.156644344329834,2.6054799556732178,3.6588495499667033,10.5234635706224,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv1,-3.2685396671295166,2.8168814182281494,6.085421085357666,0.023864395916461945,137,0.5769068002700806,0.9739511013031006,2.450237274169922,4.247197767512597,10.548360814101617,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv2,-2.6817452907562256,3.014601230621338,5.6963465213775635,0.022338612005114555,120,0.7038360238075256,1.1376770734786987,3.0155704021453857,4.284478628746684,8.0932864029354,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.downsample.0,-3.486379861831665,2.5784971714019775,6.064877033233643,0.023783830925822258,147,0.5295177102088928,0.9273260831832886,2.829462766647339,5.343471449767234,11.453586756977534,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv1,-2.683896780014038,2.91104793548584,5.594944715499878,0.021940961480140686,122,0.5127792954444885,0.8819547295570374,1.9777474403381348,3.856917504096532,10.911019156204533,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv2,-3.4691734313964844,3.7315328121185303,7.200706243515015,0.028238065540790558,123,0.5723273158073425,1.023480772972107,3.7261998653411865,6.5106098598227735,12.581447791562205,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv1,-1.977259635925293,2.867954730987549,4.845214366912842,0.019000841304659843,104,0.5076321363449097,0.8760814070701599,3.0997540950775146,6.106299962403075,9.544735291582821,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv2,-2.1278672218322754,2.625229597091675,4.75309681892395,0.018639594316482544,114,0.6160324811935425,1.0275498628616333,2.378112316131592,3.860368387595534,7.715659423858598,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.downsample.0,-1.8093032836914062,2.140545129776001,3.9498484134674072,0.015489601530134678,117,0.3579288423061371,0.606732189655304,2.2428693771362305,6.266243767016409,11.03528955090212,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv1,-1.9046744108200073,2.3977913856506348,4.302465796470642,0.01687241531908512,113,0.3876073956489563,0.7170434594154358,2.10687255859375,5.435584001348307,11.100061156643276,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv2,-2.7714624404907227,3.70086669921875,6.472329139709473,0.025381682440638542,109,0.4476712644100189,0.8943309187889099,3.1912195682525635,7.128488741528311,14.457772151713344,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv1,-1.782611608505249,3.2661547660827637,5.048766374588013,0.019799083471298218,90,0.49670422077178955,0.8941514492034912,3.4068639278411865,6.85893895273837,10.16453286171624,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv2,-1.9960267543792725,3.079805612564087,5.075832366943359,0.019905224442481995,100,0.5287026166915894,0.9831907153129578,3.179056167602539,6.012938213727422,9.600543304865596,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,-2.292912244796753,3.955324411392212,6.248236656188965,0.024502888321876526,94,0.5613052845001221,1.0221723318099976,2.847947120666504,5.073793529670367,11.131619154010666,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv1,-1.8521877527236938,2.473205804824829,4.325393557548523,0.016962328925728798,109,0.5202733278274536,0.990545928478241,2.6204779148101807,5.036733145157982,8.31369460281658,43,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv2,-2.061821937561035,4.117689609527588,6.179511547088623,0.024233378469944,85,1.099226474761963,1.9789289236068726,4.320357799530029,3.9303618487405894,5.621690969940288,43,3,
resnet18_no_weights,CIFAR10,PTQ,fc,-5.828824043273926,19.009185791015625,24.83800983428955,0.09740395843982697,60,15.609580993652344,17.328929901123047,17.504518508911133,1.1213957963400407,1.591202854477001,43,3,
resnet18_no_weights,CIFAR10,PTQ,conv1,-3.6791577339172363,5.35114049911499,9.030298233032227,0.03541293367743492,104,0.918606698513031,1.5898675918579102,3.7715704441070557,4.105751079555788,9.830429331344709,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv1,-4.32539176940918,4.129577159881592,8.454968929290771,0.03315674141049385,130,0.7562769651412964,1.2155228853225708,2.8876776695251465,3.8182806070070336,11.179725575419472,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv2,-5.406527519226074,4.73952054977417,10.146048069000244,0.039788421243429184,136,0.8378303050994873,1.4736318588256836,3.4115242958068848,4.071855929586824,12.10990818456425,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv1,-5.176906585693359,3.5658791065216064,8.742785692214966,0.03428543359041214,151,0.6471333503723145,1.2809357643127441,3.0292253494262695,4.680990939013526,13.510021832725805,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv2,-4.422154426574707,3.0716419219970703,7.493796348571777,0.02938743680715561,150,0.7183003425598145,1.1687843799591064,2.936762571334839,4.088488334655483,10.432678232988247,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv1,-3.2685396671295166,2.8168814182281494,6.085421085357666,0.023864395916461945,137,0.5902926921844482,0.9921404123306274,2.5129806995391846,4.257177384730278,10.309158771452585,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv2,-2.6817452907562256,3.014601230621338,5.6963465213775635,0.022338612005114555,120,0.7181183099746704,1.153572678565979,3.0482912063598633,4.244831476957304,7.932323187217557,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.downsample.0,-3.486379861831665,2.5784971714019775,6.064877033233643,0.023783830925822258,147,0.5433894991874695,0.9549543261528015,2.3296797275543213,4.287310908727335,11.161196604465959,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv1,-2.683896780014038,2.91104793548584,5.594944715499878,0.021940961480140686,122,0.5163064002990723,0.8814588785171509,2.761563301086426,5.348690815157009,10.836481423160718,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv2,-3.4691734313964844,3.7315328121185303,7.200706243515015,0.028238065540790558,123,0.5735640525817871,1.0098952054977417,3.3816494941711426,5.895853268609329,12.554319279777795,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv1,-1.977259635925293,2.867954730987549,4.845214366912842,0.019000841304659843,104,0.5086475014686584,0.8648319244384766,2.363345146179199,4.6463319673355805,9.525682035049554,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv2,-2.1278672218322754,2.625229597091675,4.75309681892395,0.018639594316482544,114,0.6167592406272888,0.9976804852485657,2.818406343460083,4.569702661598648,7.706567661782751,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.downsample.0,-1.8093032836914062,2.140545129776001,3.9498484134674072,0.015489601530134678,117,0.3641669452190399,0.6163061857223511,2.1595618724823,5.930142482271042,10.846257369931376,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv1,-1.9046744108200073,2.3977913856506348,4.302465796470642,0.01687241531908512,113,0.38276904821395874,0.6792365908622742,1.9535001516342163,5.103600097106745,11.240370182872432,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.1.conv2,-2.7714624404907227,3.70086669921875,6.472329139709473,0.025381682440638542,109,0.4242943525314331,0.8182896971702576,2.195787191390991,5.175150643157147,15.254337233324314,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv1,-1.782611608505249,3.2661547660827637,5.048766374588013,0.019799083471298218,90,0.482948362827301,0.8121464848518372,2.216491222381592,4.589499401976839,10.454050087324587,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.conv2,-1.9960267543792725,3.079805612564087,5.075832366943359,0.019905224442481995,100,0.5089138746261597,0.9088189005851746,2.6276962757110596,5.163341788708993,9.97385337680563,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,-2.292912244796753,3.955324411392212,6.248236656188965,0.024502888321876526,94,0.5363225936889648,0.9337592720985413,3.6133713722229004,6.737309624360969,11.650146254723271,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv1,-1.8521877527236938,2.473205804824829,4.325393557548523,0.016962328925728798,109,0.4604768455028534,0.8295533657073975,1.742985486984253,3.7851750940503095,9.393292192194972,44,3,
resnet18_no_weights,CIFAR10,PTQ,layer4.1.conv2,-2.061821937561035,4.117689609527588,6.179511547088623,0.024233378469944,85,0.9334850311279297,1.5853878259658813,3.6894192695617676,3.9523068357120237,6.619829285984287,44,3,
resnet18_no_weights,CIFAR10,PTQ,fc,-5.828824043273926,19.009185791015625,24.83800983428955,0.09740395843982697,60,12.433196067810059,14.420302391052246,15.245521545410156,1.2261948948815582,1.997717215977632,44,3,
resnet18_no_weights,CIFAR10,PTQ,conv1,-3.6791577339172363,5.35114049911499,9.030298233032227,0.03541293367743492,104,0.9169142842292786,1.5578381617863972,3.521416266759237,3.8386725744160777,9.851422235323797,aggregate,3,0.25827574549421717
resnet18_no_weights,CIFAR10,PTQ,fc,-5.828824043273926,19.009185791015625,24.83800983428955,0.09740395843982697,60,13.776904424031576,16.031240781148274,16.3675479888916,1.1927420108056486,1.819378360589362,aggregate,3,0.06182751110788628
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv1,-4.32539176940918,4.129577159881592,8.454968929290771,0.03315674141049385,130,0.7535421848297119,1.2184227307637532,3.1386160850524902,4.1648505599530585,11.224890166238914,aggregate,3,0.30547058184056725
resnet18_no_weights,CIFAR10,PTQ,layer1.0.conv2,-5.406527519226074,4.73952054977417,10.146048069000244,0.039788421243429184,136,0.8337857127189636,1.4704822699228923,3.8455832799275718,4.614138969486454,12.170880617103318,aggregate,3,0.4733127857632086
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv1,-5.176906585693359,3.5658791065216064,8.742785692214966,0.03428543359041214,151,0.642804741859436,1.2779340346654255,3.1711873213450112,4.937843204820145,13.605543595722278,aggregate,3,0.33639338806307706
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv2,-4.422154426574707,3.0716419219970703,7.493796348571777,0.02938743680715561,150,0.7194118698438009,1.1695810953776042,2.8580756187438965,3.9710382642062485,10.41739963476968,aggregate,3,0.2731111968890696
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv1,-3.2685396671295166,2.8168814182281494,6.085421085357666,0.023864395916461945,137,0.5861577987670898,0.9856053590774536,2.452336390813192,4.1843023154393455,10.383190145573161,aggregate,3,0.11768654996888928
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv2,-2.6817452907562256,3.014601230621338,5.6963465213775635,0.022338612005114555,120,0.7096819678942362,1.1401583353678386,2.880711237589518,4.058538640799223,8.027211132634182,aggregate,3,0.3575540520170004
resnet18_no_weights,CIFAR10,PTQ,layer2.0.downsample.0,-3.486379861831665,2.5784971714019775,6.064877033233643,0.023783830925822258,147,0.5362487236658732,0.9315893848737081,2.5040442943573,4.674003040516024,11.31108434278528,aggregate,3,0.582100154126499
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv1,-2.683896780014038,2.91104793548584,5.594944715499878,0.021940961480140686,122,0.5134984056154887,0.8765087723731995,2.383904059727987,4.640923360476536,10.895914710339332,aggregate,3,0.7488031272092546
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv2,-3.4691734313964844,3.7315328121185303,7.200706243515015,0.028238065540790558,123,0.5696593324343363,1.0060913562774658,3.4533065954844155,6.06063282922193,12.641228715890511,aggregate,3,0.3943153741307381
