model,dataset,stage,layer,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts,fp32_loss,isolated_loss,loss_damage,abs_loss_damage
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv3,81.14,85.13,-3.989999999999995,3.989999999999995,0.5647703632354736,0.4423315613746643,-0.1224388018608093,0.1224388018608093
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv1,81.14,85.19,-4.049999999999997,4.049999999999997,0.5647703632354736,0.44207275466918944,-0.12269760856628414,0.12269760856628414
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv2,81.14,84.98,-3.8400000000000034,3.8400000000000034,0.5647703632354736,0.446567106628418,-0.1182032566070556,0.1182032566070556
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv3,81.14,84.95,-3.8100000000000023,3.8100000000000023,0.5647703632354736,0.44532532997131347,-0.11944503326416012,0.11944503326416012
resnet50_no_weights,CIFAR10,QAT,layer2.0.downsample.0,81.14,85.22,-4.079999999999998,4.079999999999998,0.5647703632354736,0.4407705261230469,-0.12399983711242668,0.12399983711242668
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv1,81.14,85.05,-3.9099999999999966,3.9099999999999966,0.5647703632354736,0.4438960408210754,-0.12087432241439816,0.12087432241439816
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv2,81.14,85.1,-3.9599999999999937,3.9599999999999937,0.5647703632354736,0.44326538524627684,-0.12150497798919674,0.12150497798919674
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv3,81.14,85.07,-3.9299999999999926,3.9299999999999926,0.5647703632354736,0.4437927988052368,-0.12097756443023677,0.12097756443023677
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv1,81.14,85.17,-4.030000000000001,4.030000000000001,0.5647703632354736,0.44286877422332765,-0.12190158901214593,0.12190158901214593
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv2,81.14,85.12,-3.980000000000004,3.980000000000004,0.5647703632354736,0.4431679714202881,-0.1216023918151855,0.1216023918151855
resnet50_no_weights,CIFAR10,QAT,layer2.2.conv3,81.14,85.16,-4.019999999999996,4.019999999999996,0.5647703632354736,0.4419996994972229,-0.12277066373825068,0.12277066373825068
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv1,81.14,85.12,-3.980000000000004,3.980000000000004,0.5647703632354736,0.4428020263671875,-0.12196833686828606,0.12196833686828606
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv2,81.14,85.1,-3.9599999999999937,3.9599999999999937,0.5647703632354736,0.4430141764640808,-0.12175618677139277,0.12175618677139277
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv3,81.14,85.08,-3.9399999999999977,3.9399999999999977,0.5647703632354736,0.4430847603797913,-0.1216856028556823,0.1216856028556823
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv1,81.14,85.0,-3.8599999999999994,3.8599999999999994,0.5647703632354736,0.44271335935592654,-0.12205700387954704,0.12205700387954704
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv2,81.14,85.2,-4.060000000000002,4.060000000000002,0.5647703632354736,0.43766850547790526,-0.12710185775756833,0.12710185775756833
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv3,81.14,85.27,-4.1299999999999955,4.1299999999999955,0.5647703632354736,0.43784495859146116,-0.12692540464401242,0.12692540464401242
resnet50_no_weights,CIFAR10,QAT,layer3.0.downsample.0,81.14,85.06,-3.9200000000000017,3.9200000000000017,0.5647703632354736,0.44185728998184204,-0.12291307325363154,0.12291307325363154
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv1,81.14,85.15,-4.010000000000005,4.010000000000005,0.5647703632354736,0.442844197177887,-0.1219261660575866,0.1219261660575866
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv2,81.14,85.1,-3.9599999999999937,3.9599999999999937,0.5647703632354736,0.44331587553024293,-0.12145448770523065,0.12145448770523065
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv3,81.14,85.11,-3.969999999999999,3.969999999999999,0.5647703632354736,0.44301297779083254,-0.12175738544464104,0.12175738544464104
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv1,81.14,85.21,-4.069999999999993,4.069999999999993,0.5647703632354736,0.44283575916290285,-0.12193460407257073,0.12193460407257073
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv2,81.14,85.14,-4.0,4.0,0.5647703632354736,0.4419882134437561,-0.12278214979171748,0.12278214979171748
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv3,81.14,85.21,-4.069999999999993,4.069999999999993,0.5647703632354736,0.44132892208099367,-0.12344144115447991,0.12344144115447991
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv1,81.14,85.07,-3.9299999999999926,3.9299999999999926,0.5647703632354736,0.444722668170929,-0.1200476950645446,0.1200476950645446
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv2,81.14,85.18,-4.040000000000006,4.040000000000006,0.5647703632354736,0.4417664972305298,-0.12300386600494378,0.12300386600494378
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv3,81.14,85.15,-4.010000000000005,4.010000000000005,0.5647703632354736,0.44299467153549194,-0.12177569169998165,0.12177569169998165
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv1,81.14,85.11,-3.969999999999999,3.969999999999999,0.5647703632354736,0.4426183601379394,-0.12215200309753416,0.12215200309753416
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv2,81.14,85.09,-3.950000000000003,3.950000000000003,0.5647703632354736,0.44162831716537476,-0.12314204607009882,0.12314204607009882
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv3,81.14,85.15,-4.010000000000005,4.010000000000005,0.5647703632354736,0.441921683216095,-0.1228486800193786,0.1228486800193786
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv1,81.14,85.08,-3.9399999999999977,3.9399999999999977,0.5647703632354736,0.44221971626281736,-0.12255064697265622,0.12255064697265622
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv2,81.14,85.13,-3.989999999999995,3.989999999999995,0.5647703632354736,0.44244244194030763,-0.12232792129516595,0.12232792129516595
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3,81.14,85.13,-3.989999999999995,3.989999999999995,0.5647703632354736,0.4422680417060852,-0.12250232152938839,0.12250232152938839
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1,81.14,85.06,-3.9200000000000017,3.9200000000000017,0.5647703632354736,0.44328761415481566,-0.12148274908065793,0.12148274908065793
