model,dataset,stage,layer,trace
resnet18_no_weights,IMAGENET100,FP32,layer3.0.downsample.0.weight,28.326838731765747
resnet18_no_weights,IMAGENET100,FP32,layer3.1.conv1.weight,127.65615945113332
resnet18_no_weights,IMAGENET100,FP32,layer3.1.conv2.weight,111.84053325653076
resnet18_no_weights,IMAGENET100,FP32,layer4.0.conv1.weight,322.9470491762514
resnet18_no_weights,IMAGENET100,FP32,layer4.0.conv2.weight,427.9891131170865
resnet18_no_weights,IMAGENET100,FP32,layer4.0.downsample.0.weight,61.59855597359793
resnet18_no_weights,IMAGENET100,FP32,layer4.1.conv1.weight,236.27252527872722
resnet18_no_weights,IMAGENET100,FP32,layer4.1.conv2.weight,69.98503710428874
resnet18_no_weights,IMAGENET100,FP32,fc.weight,9.27135968208313
resnet18_no_weights,IMAGENET100,PTQ,conv1.weight,1163.1568959554036
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv1.weight,207.7148515065511
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv2.weight,24.440263970692953
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv1.weight,141.33703187306722
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv2.weight,10.830603822072346
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv1.weight,733.9209878104074
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv2.weight,24.51063879330953
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.downsample.0.weight,75.35239245096842
resnet18_no_weights,IMAGENET100,PTQ,layer2.1.conv1.weight,85.37571661812919
resnet18_no_weights,IMAGENET100,PTQ,layer2.1.conv2.weight,16.495122055212658
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.conv1.weight,164.18289184570312
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.conv2.weight,52.61420095534552
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.downsample.0.weight,10.929821224212647
resnet18_no_weights,IMAGENET100,PTQ,layer3.1.conv1.weight,126.2502934773763
resnet18_no_weights,IMAGENET100,PTQ,layer3.1.conv2.weight,23.347763792673746
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv1.weight,152.32652435302734
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv2.weight,19.062060273211934
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.downsample.0.weight,9.353771754673549
resnet18_no_weights,IMAGENET100,PTQ,layer4.1.conv1.weight,49.49093856811523
resnet18_no_weights,IMAGENET100,PTQ,layer4.1.conv2.weight,0.14847412457068762
resnet18_no_weights,IMAGENET100,PTQ,fc.weight,5.289396993319193
resnet18_no_weights,IMAGENET100,QAT,conv1.weight,904.3404602050781
resnet18_no_weights,IMAGENET100,QAT,layer1.0.conv1.weight,179.62473278045655
resnet18_no_weights,IMAGENET100,QAT,layer1.0.conv2.weight,30.344242922465007
resnet18_no_weights,IMAGENET100,QAT,layer1.1.conv1.weight,82.83029708862304
resnet18_no_weights,IMAGENET100,QAT,layer1.1.conv2.weight,13.128987630208334
resnet18_no_weights,IMAGENET100,QAT,layer2.0.conv1.weight,432.50124104817706
resnet18_no_weights,IMAGENET100,QAT,layer2.0.conv2.weight,26.140930477778117
resnet18_no_weights,IMAGENET100,QAT,layer2.0.downsample.0.weight,45.621015866597496
resnet18_no_weights,IMAGENET100,QAT,layer2.1.conv1.weight,61.13273171016148
resnet18_no_weights,IMAGENET100,QAT,layer2.1.conv2.weight,10.672202382768903
resnet18_no_weights,IMAGENET100,QAT,layer3.0.conv1.weight,175.67333023071288
resnet18_no_weights,IMAGENET100,QAT,layer3.0.conv2.weight,45.93683935094763
resnet18_no_weights,IMAGENET100,QAT,layer3.0.downsample.0.weight,12.031441466013591
resnet18_no_weights,IMAGENET100,QAT,layer3.1.conv1.weight,114.51528778076172
resnet18_no_weights,IMAGENET100,QAT,layer3.1.conv2.weight,18.43366109530131
resnet18_no_weights,IMAGENET100,QAT,layer4.0.conv1.weight,169.89173533121746
resnet18_no_weights,IMAGENET100,QAT,layer4.0.conv2.weight,26.04593914349874
resnet18_no_weights,IMAGENET100,QAT,layer4.0.downsample.0.weight,10.484412542978923
resnet18_no_weights,IMAGENET100,QAT,layer4.1.conv1.weight,81.62903206165021
resnet18_no_weights,IMAGENET100,QAT,layer4.1.conv2.weight,0.19488824208577474
resnet18_no_weights,IMAGENET100,QAT,fc.weight,5.670394645017736
resnet50_no_weights,IMAGENET100,FP32,conv1.weight,464.73469882541235
resnet50_no_weights,IMAGENET100,FP32,layer1.0.conv1.weight,123.95781438490924
resnet50_no_weights,IMAGENET100,FP32,layer1.0.conv2.weight,56.89944953918457
resnet50_no_weights,IMAGENET100,FP32,layer1.0.conv3.weight,113.82109705607097
resnet50_no_weights,IMAGENET100,FP32,layer1.0.downsample.0.weight,174.2243127261891
resnet50_no_weights,IMAGENET100,FP32,layer1.1.conv1.weight,11.569359072049458
resnet50_no_weights,IMAGENET100,FP32,layer1.1.conv2.weight,11.639247449239095
resnet50_no_weights,IMAGENET100,FP32,layer1.1.conv3.weight,5.939117908477783
resnet50_no_weights,IMAGENET100,FP32,layer1.2.conv1.weight,2.0256425688664117
resnet50_no_weights,IMAGENET100,FP32,layer1.2.conv2.weight,2.587189754843712
resnet50_no_weights,IMAGENET100,FP32,layer1.2.conv3.weight,2.822836645444234
resnet50_no_weights,IMAGENET100,FP32,layer2.0.conv1.weight,20.936112073751595
resnet50_no_weights,IMAGENET100,FP32,layer2.0.conv2.weight,79.46462217966716
resnet50_no_weights,IMAGENET100,FP32,layer2.0.conv3.weight,30.99671745300293
resnet50_no_weights,IMAGENET100,FP32,layer2.0.downsample.0.weight,101.72304834638324
resnet50_no_weights,IMAGENET100,FP32,layer2.1.conv1.weight,14.40954106648763
resnet50_no_weights,IMAGENET100,FP32,layer2.1.conv2.weight,36.903292433420816
resnet50_no_weights,IMAGENET100,FP32,layer2.1.conv3.weight,19.4959754076871
resnet50_no_weights,IMAGENET100,FP32,layer2.2.conv1.weight,7.560188309351603
resnet50_no_weights,IMAGENET100,FP32,layer2.2.conv2.weight,9.842502228418986
resnet50_no_weights,IMAGENET100,FP32,layer2.2.conv3.weight,19.00334833065669
resnet50_no_weights,IMAGENET100,FP32,layer2.3.conv1.weight,33.233478991190594
resnet50_no_weights,IMAGENET100,FP32,layer2.3.conv2.weight,49.93500102650035
resnet50_no_weights,IMAGENET100,FP32,layer2.3.conv3.weight,23.633476320902506
resnet50_no_weights,IMAGENET100,FP32,layer3.0.conv1.weight,197.24406916300455
resnet50_no_weights,IMAGENET100,FP32,layer3.0.conv2.weight,215.2862058367048
resnet50_no_weights,IMAGENET100,FP32,layer3.0.conv3.weight,143.60661926269532
resnet50_no_weights,IMAGENET100,FP32,layer3.0.downsample.0.weight,265.27851246021413
resnet50_no_weights,IMAGENET100,FP32,layer3.1.conv1.weight,8.852196086536754
resnet50_no_weights,IMAGENET100,FP32,layer3.1.conv2.weight,39.428223057797084
resnet50_no_weights,IMAGENET100,FP32,layer3.1.conv3.weight,40.91853561401367
resnet50_no_weights,IMAGENET100,FP32,layer3.2.conv1.weight,30.85263744990031
resnet50_no_weights,IMAGENET100,FP32,layer3.2.conv2.weight,44.24745152791341
resnet50_no_weights,IMAGENET100,FP32,layer3.2.conv3.weight,43.442393430074056
resnet50_no_weights,IMAGENET100,FP32,layer3.3.conv1.weight,42.09708263999537
resnet50_no_weights,IMAGENET100,FP32,layer3.3.conv2.weight,87.82227004201789
resnet50_no_weights,IMAGENET100,FP32,layer3.3.conv3.weight,81.30742352803549
resnet50_no_weights,IMAGENET100,FP32,layer3.4.conv1.weight,62.92908579508464
resnet50_no_weights,IMAGENET100,FP32,layer3.4.conv2.weight,118.68634715833161
resnet50_no_weights,IMAGENET100,FP32,layer3.4.conv3.weight,59.79945831298828
resnet50_no_weights,IMAGENET100,FP32,layer3.5.conv1.weight,87.33011970520019
resnet50_no_weights,IMAGENET100,FP32,layer3.5.conv2.weight,128.3740304034689
resnet50_no_weights,IMAGENET100,FP32,layer3.5.conv3.weight,82.93820737202962
resnet50_no_weights,IMAGENET100,FP32,layer4.0.conv1.weight,450.8790484341708
resnet50_no_weights,IMAGENET100,FP32,layer4.0.conv2.weight,499.1906936645508
resnet50_no_weights,IMAGENET100,FP32,layer4.0.conv3.weight,354.416786702474
resnet50_no_weights,IMAGENET100,FP32,layer4.0.downsample.0.weight,384.6301574707031
resnet50_no_weights,IMAGENET100,FP32,layer4.1.conv1.weight,176.95376841227213
resnet50_no_weights,IMAGENET100,FP32,layer4.1.conv2.weight,359.52949574788414
resnet50_no_weights,IMAGENET100,FP32,layer4.1.conv3.weight,283.82238006591797
resnet50_no_weights,IMAGENET100,FP32,layer4.2.conv1.weight,528.7332117417279
resnet50_no_weights,IMAGENET100,FP32,layer4.2.conv2.weight,485.3298080444336
resnet50_no_weights,IMAGENET100,FP32,layer4.2.conv3.weight,81.48100825718471
resnet50_no_weights,IMAGENET100,FP32,fc.weight,12.093919531504314
resnet50_no_weights,IMAGENET100,PTQ,conv1.weight,4552.933060709635
resnet50_no_weights,IMAGENET100,PTQ,layer1.0.conv1.weight,63.08377176920573
resnet50_no_weights,IMAGENET100,PTQ,layer1.0.conv2.weight,64.02859416760896
resnet50_no_weights,IMAGENET100,PTQ,layer1.0.conv3.weight,91.94382356007894
resnet50_no_weights,IMAGENET100,PTQ,layer1.0.downsample.0.weight,105.42537625630696
resnet50_no_weights,IMAGENET100,PTQ,layer1.1.conv1.weight,12.060346460342407
resnet50_no_weights,IMAGENET100,PTQ,layer1.1.conv2.weight,4.905303992827734
resnet50_no_weights,IMAGENET100,PTQ,layer1.1.conv3.weight,6.905042586326599
resnet50_no_weights,IMAGENET100,PTQ,layer1.2.conv1.weight,5.181141908963522
resnet50_no_weights,IMAGENET100,PTQ,layer1.2.conv2.weight,1.8337740878264108
resnet50_no_weights,IMAGENET100,PTQ,layer1.2.conv3.weight,2.060044667937539
resnet50_no_weights,IMAGENET100,PTQ,layer2.0.conv1.weight,14.688202090885328
resnet50_no_weights,IMAGENET100,PTQ,layer2.0.conv2.weight,17.71891015370687
resnet50_no_weights,IMAGENET100,PTQ,layer2.0.conv3.weight,30.105895007098162
resnet50_no_weights,IMAGENET100,PTQ,layer2.0.downsample.0.weight,72.58975753784179
resnet50_no_weights,IMAGENET100,PTQ,layer2.1.conv1.weight,21.33945302963257
resnet50_no_weights,IMAGENET100,PTQ,layer2.1.conv2.weight,13.55356567700704
resnet50_no_weights,IMAGENET100,PTQ,layer2.1.conv3.weight,20.473499298095703
resnet50_no_weights,IMAGENET100,PTQ,layer2.2.conv1.weight,8.183528900146484
resnet50_no_weights,IMAGENET100,PTQ,layer2.2.conv2.weight,9.673943201700846
resnet50_no_weights,IMAGENET100,PTQ,layer2.2.conv3.weight,19.85803680419922
resnet50_no_weights,IMAGENET100,PTQ,layer2.3.conv1.weight,23.07261412938436
resnet50_no_weights,IMAGENET100,PTQ,layer2.3.conv2.weight,15.654120095570882
resnet50_no_weights,IMAGENET100,PTQ,layer2.3.conv3.weight,24.238577312893337
resnet50_no_weights,IMAGENET100,PTQ,layer3.0.conv1.weight,82.59375423855252
resnet50_no_weights,IMAGENET100,PTQ,layer3.0.conv2.weight,64.9006766319275
resnet50_no_weights,IMAGENET100,PTQ,layer3.0.conv3.weight,161.0710589090983
resnet50_no_weights,IMAGENET100,PTQ,layer3.0.downsample.0.weight,233.65214996337892
resnet50_no_weights,IMAGENET100,PTQ,layer3.1.conv1.weight,14.878412352667915
resnet50_no_weights,IMAGENET100,PTQ,layer3.1.conv2.weight,19.897560405731202
resnet50_no_weights,IMAGENET100,PTQ,layer3.1.conv3.weight,86.22262220029478
resnet50_no_weights,IMAGENET100,PTQ,layer3.2.conv1.weight,17.49087429046631
resnet50_no_weights,IMAGENET100,PTQ,layer3.2.conv2.weight,19.00080680847168
resnet50_no_weights,IMAGENET100,PTQ,layer3.2.conv3.weight,77.58522839016385
resnet50_no_weights,IMAGENET100,PTQ,layer3.3.conv1.weight,20.297845620375412
resnet50_no_weights,IMAGENET100,PTQ,layer3.3.conv2.weight,30.074266751607258
resnet50_no_weights,IMAGENET100,PTQ,layer3.3.conv3.weight,103.66632372538248
resnet50_no_weights,IMAGENET100,PTQ,layer3.4.conv1.weight,18.467125797271727
resnet50_no_weights,IMAGENET100,PTQ,layer3.4.conv2.weight,19.96868832906087
resnet50_no_weights,IMAGENET100,PTQ,layer3.4.conv3.weight,94.49669805066338
resnet50_no_weights,IMAGENET100,PTQ,layer3.5.conv1.weight,23.432748832702636
resnet50_no_weights,IMAGENET100,PTQ,layer3.5.conv2.weight,26.713166427612304
resnet50_no_weights,IMAGENET100,PTQ,layer3.5.conv3.weight,117.50309702555339
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.conv1.weight,121.14737497965494
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.conv2.weight,170.28225573371438
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.conv3.weight,584.4977596507352
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.downsample.0.weight,140.0261006673177
resnet50_no_weights,IMAGENET100,PTQ,layer4.1.conv1.weight,47.27686571191858
resnet50_no_weights,IMAGENET100,PTQ,layer4.1.conv2.weight,135.0345255533854
resnet50_no_weights,IMAGENET100,PTQ,layer4.1.conv3.weight,423.89769083658854
resnet50_no_weights,IMAGENET100,PTQ,layer4.2.conv1.weight,62.431023025512694
resnet50_no_weights,IMAGENET100,PTQ,layer4.2.conv2.weight,91.39955054389105
resnet50_no_weights,IMAGENET100,PTQ,layer4.2.conv3.weight,128.0266555786133
resnet50_no_weights,IMAGENET100,PTQ,fc.weight,21.30865551630656
resnet50_no_weights,IMAGENET100,QAT,conv1.weight,2330.6165538969494
resnet50_no_weights,IMAGENET100,QAT,layer1.0.conv1.weight,47.54604409535726
resnet50_no_weights,IMAGENET100,QAT,layer1.0.conv2.weight,69.0370920430059
resnet50_no_weights,IMAGENET100,QAT,layer1.0.conv3.weight,50.91271788279216
resnet50_no_weights,IMAGENET100,QAT,layer1.0.downsample.0.weight,57.757525329589846
resnet50_no_weights,IMAGENET100,QAT,layer1.1.conv1.weight,9.43431451813928
resnet50_no_weights,IMAGENET100,QAT,layer1.1.conv2.weight,6.190393382310868
resnet50_no_weights,IMAGENET100,QAT,layer1.1.conv3.weight,4.0509677767753605
resnet50_no_weights,IMAGENET100,QAT,layer1.2.conv1.weight,3.282062381505966
resnet50_no_weights,IMAGENET100,QAT,layer1.2.conv2.weight,0.6098704740405083
resnet50_no_weights,IMAGENET100,QAT,layer1.2.conv3.weight,1.6776984771092733
resnet50_no_weights,IMAGENET100,QAT,layer2.0.conv1.weight,8.698903198899893
resnet50_no_weights,IMAGENET100,QAT,layer2.0.conv2.weight,15.850305727549962
resnet50_no_weights,IMAGENET100,QAT,layer2.0.conv3.weight,17.607023207346597
resnet50_no_weights,IMAGENET100,QAT,layer2.0.downsample.0.weight,36.19549278418223
resnet50_no_weights,IMAGENET100,QAT,layer2.1.conv1.weight,9.470600024859111
resnet50_no_weights,IMAGENET100,QAT,layer2.1.conv2.weight,5.9271569068615255
resnet50_no_weights,IMAGENET100,QAT,layer2.1.conv3.weight,13.862977425257364
resnet50_no_weights,IMAGENET100,QAT,layer2.2.conv1.weight,3.59316154888698
resnet50_no_weights,IMAGENET100,QAT,layer2.2.conv2.weight,9.233115527364943
resnet50_no_weights,IMAGENET100,QAT,layer2.2.conv3.weight,25.310478909810385
resnet50_no_weights,IMAGENET100,QAT,layer2.3.conv1.weight,8.137620884439219
resnet50_no_weights,IMAGENET100,QAT,layer2.3.conv2.weight,9.360632912317913
resnet50_no_weights,IMAGENET100,QAT,layer2.3.conv3.weight,14.029458665847779
resnet50_no_weights,IMAGENET100,QAT,layer3.0.conv1.weight,48.53662637074788
resnet50_no_weights,IMAGENET100,QAT,layer3.0.conv2.weight,41.07237419128418
resnet50_no_weights,IMAGENET100,QAT,layer3.0.conv3.weight,67.78073628743489
resnet50_no_weights,IMAGENET100,QAT,layer3.0.downsample.0.weight,106.82707188924154
resnet50_no_weights,IMAGENET100,QAT,layer3.1.conv1.weight,9.849099047978719
resnet50_no_weights,IMAGENET100,QAT,layer3.1.conv2.weight,11.332234811782836
resnet50_no_weights,IMAGENET100,QAT,layer3.1.conv3.weight,30.637104641307484
resnet50_no_weights,IMAGENET100,QAT,layer3.2.conv1.weight,10.894118849436442
resnet50_no_weights,IMAGENET100,QAT,layer3.2.conv2.weight,13.503366273992201
resnet50_no_weights,IMAGENET100,QAT,layer3.2.conv3.weight,32.519684155782066
resnet50_no_weights,IMAGENET100,QAT,layer3.3.conv1.weight,8.051973990031652
resnet50_no_weights,IMAGENET100,QAT,layer3.3.conv2.weight,13.96728359222412
resnet50_no_weights,IMAGENET100,QAT,layer3.3.conv3.weight,42.27067002383146
resnet50_no_weights,IMAGENET100,QAT,layer3.4.conv1.weight,9.602861477778507
resnet50_no_weights,IMAGENET100,QAT,layer3.4.conv2.weight,7.853679784138998
resnet50_no_weights,IMAGENET100,QAT,layer3.4.conv3.weight,43.0996938432966
resnet50_no_weights,IMAGENET100,QAT,layer3.5.conv1.weight,9.561325283050538
resnet50_no_weights,IMAGENET100,QAT,layer3.5.conv2.weight,11.139846112993029
resnet50_no_weights,IMAGENET100,QAT,layer3.5.conv3.weight,48.38141867319743
resnet50_no_weights,IMAGENET100,QAT,layer4.0.conv1.weight,61.99523981412252
resnet50_no_weights,IMAGENET100,QAT,layer4.0.conv2.weight,79.02385711669922
resnet50_no_weights,IMAGENET100,QAT,layer4.0.conv3.weight,304.3891128013874
resnet50_no_weights,IMAGENET100,QAT,layer4.0.downsample.0.weight,61.68560422261556
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv1.weight,27.086721869076
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv2.weight,70.48759283338275
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv3.weight,371.7695101224459
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv1.weight,34.60021635202261
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv2.weight,36.489905166625974
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv3.weight,64.60129099878772
resnet50_no_weights,IMAGENET100,QAT,fc.weight,11.086454041798909
