model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv2,27.388193213421367,3.1760149002075195,5.384682380180392e-06,86.98530973558873,80.21,80.48,-0.27000000000001023
resnet50_no_weights,CIFAR10,PTQ,layer3.0.conv3,20.54955818918016,1.631240963935852,6.222690444701584e-06,33.52128110897413,80.21,80.21,0.0
resnet50_no_weights,CIFAR10,PTQ,layer3.0.downsample.0,40.45786872863769,3.7982373237609863,7.244562766572926e-06,153.66858704493413,80.21,80.04,0.1699999999999875
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv1,9.839548746744793,1.214141845703125,4.631583578884602e-06,11.946607876258593,80.21,80.17,0.03999999999999204
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv2,8.796604116757711,3.2810721397399902,5.562798631015337e-06,28.86229269181583,80.21,80.35,-0.14000000000000057
resnet50_no_weights,CIFAR10,PTQ,layer3.1.conv3,10.770219131752295,1.4078046083450317,5.370348389988067e-06,15.162364126566708,80.21,80.28,-0.07000000000000739
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv1,9.418274541055002,1.2443583011627197,4.746850208903197e-06,11.719708107791297,80.21,80.07,0.14000000000000057
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv2,7.541239870919122,3.3460164070129395,5.67290650603051e-06,25.23311233731552,80.21,80.04,0.1699999999999875
resnet50_no_weights,CIFAR10,PTQ,layer3.2.conv3,8.403655008836227,1.2989567518234253,4.955126769345952e-06,10.915984413722564,80.21,80.1,0.10999999999999943
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv1,26.54736691136514,1.3039406538009644,4.9741388465918135e-06,34.61619096709955,80.21,80.16,0.04999999999999716
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv2,19.884422847202845,3.763765335083008,6.381166814309027e-06,74.84030142043463,80.21,80.34,-0.13000000000000966
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv3,13.919209872351752,1.490380048751831,5.685348696715664e-06,20.744912688142573,80.21,80.2,0.009999999999990905
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv1,25.857580184936523,1.2520625591278076,4.776239620696288e-06,32.37530801920411,80.21,79.94,0.269999999999996
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv2,10.46152651309967,3.7338476181030273,6.33044368846135e-06,39.06174585265887,80.21,80.12,0.0899999999999892
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv3,8.31275780060712,1.2975854873657227,4.949895810568705e-06,10.786513882054003,80.21,80.15,0.05999999999998806
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv1,20.54322032928467,1.2413482666015625,4.735367838293314e-06,25.501290946171505,80.21,80.29,-0.0800000000000125
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv2,8.545442177699162,3.872138023376465,6.564904146620796e-06,33.08913158283391,80.21,80.29,-0.0800000000000125
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv3,7.926660285276525,1.2112314701080322,4.6204813770600595e-06,9.60102039038244,80.21,80.27,-0.060000000000002274
