model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed
resnet50_no_weights,CIFAR10,qat,layer3.3.conv3,"(1024, 256, 1, 1)",6.943466438966639,2.6487222438684994e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.4.conv1,"(256, 1024, 1, 1)",13.943432510876265,5.318997387266642e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.4.conv2,"(256, 256, 3, 3)",6.104235582881504,1.0349249238555068e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.4.conv3,"(1024, 256, 1, 1)",5.46205472946167,2.083608524117153e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.5.conv1,"(256, 1024, 1, 1)",17.14473696188493,6.540198120836232e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer3.5.conv2,"(256, 256, 3, 3)",4.817223596572876,8.167222080778123e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer3.5.conv3,"(1024, 256, 1, 1)",5.180135310964381,1.9760648006303334e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.conv1,"(512, 1024, 1, 1)",23.507111260385223,4.483625652386708e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.conv2,"(512, 512, 3, 3)",7.381611585617065,3.1287348368399157e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.conv3,"(2048, 512, 1, 1)",8.776835346221924,8.370242449018406e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer4.0.downsample.0,"(2048, 1024, 1, 1)",40.76578494480678,1.9438641045001403e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.1.conv1,"(512, 2048, 1, 1)",17.928886651992798,1.7098318721764372e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.1.conv2,"(512, 512, 3, 3)",56.727965859805835,2.404444624998552e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.1.conv3,"(2048, 512, 1, 1)",15.636952987084022,1.4912560450634024e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.2.conv1,"(512, 2048, 1, 1)",39.344221115112305,3.7521573176491074e-05,20260811
resnet50_no_weights,CIFAR10,qat,layer4.2.conv2,"(512, 512, 3, 3)",14.351160526275635,6.0828147575699e-06,20260811
resnet50_no_weights,CIFAR10,qat,layer4.2.conv3,"(2048, 512, 1, 1)",6.015923857688904,5.737232072533516e-06,20260811
resnet50_no_weights,CIFAR10,qat,fc,"(10, 2048)",4.066287112236023,0.00019854917540214958,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,conv1,"(64, 3, 3, 3)",112.68647172715929,0.06521207854580978,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv1,"(64, 64, 1, 1)",6.0346523858606815,0.001473303805141768,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv2,"(64, 64, 3, 3)",54.55577286806974,0.0014799200539298433,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv3,"(256, 64, 1, 1)",21.142683074587868,0.001290446965001701,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.0.downsample.0,"(256, 64, 1, 1)",24.28363213172326,0.0014821552814772497,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv1,"(64, 256, 1, 1)",24.355588743242166,0.0014865471645045267,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv2,"(64, 64, 3, 3)",59.39872438257391,0.0016112935216627037,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv3,"(256, 64, 1, 1)",17.75741797855922,0.0010838267809179212,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.2.conv1,"(64, 256, 1, 1)",48.28805580845586,0.0029472690312778234,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.2.conv2,"(64, 64, 3, 3)",12.983213608081524,0.00035219220942061424,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer1.2.conv3,"(256, 64, 1, 1)",15.643953460758015,0.0009548311438450937,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv1,"(128, 256, 1, 1)",38.700243268694194,0.0011810376974088804,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv2,"(128, 128, 3, 3)",30.12902666393079,0.00020432553889927023,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv3,"(512, 128, 1, 1)",26.595288853896292,0.0004058119026778609,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.0.downsample.0,"(512, 256, 1, 1)",44.96725891113281,0.0003430729592218995,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv1,"(128, 512, 1, 1)",11.432819492676678,0.0001744509810283917,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv2,"(128, 128, 3, 3)",15.342342641618517,0.00010404692004135822,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv3,"(512, 128, 1, 1)",9.805450874826182,0.0001496193065616788,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.2.conv1,"(128, 512, 1, 1)",15.385145902633667,0.0002347586960240733,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.2.conv2,"(128, 128, 3, 3)",13.29299546347724,9.014889501598605e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.2.conv3,"(512, 128, 1, 1)",7.677442818153195,0.00011714848050160515,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.3.conv1,"(128, 512, 1, 1)",29.064296581706063,0.0004434859707901926,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.3.conv2,"(128, 128, 3, 3)",17.27966994505662,0.0001171852616716622,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer2.3.conv3,"(512, 128, 1, 1)",9.392936592102052,0.0001433248381363228,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv1,"(256, 512, 1, 1)",64.48343374562818,0.0004919695567751173,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv2,"(256, 256, 3, 3)",22.716199541091918,3.8513521899908986e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv3,"(1024, 256, 1, 1)",16.064909594399587,6.128276670226893e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.0.downsample.0,"(1024, 512, 1, 1)",34.26122084530917,6.534809273778757e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv1,"(256, 1024, 1, 1)",6.467492173699772,2.4671524710463607e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv2,"(256, 256, 3, 3)",6.4486694152538595,1.093320959346154e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv3,"(1024, 256, 1, 1)",5.5354605436325075,2.1116106199770002e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.2.conv1,"(256, 1024, 1, 1)",7.361612569718134,2.8082323340294396e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.2.conv2,"(256, 256, 3, 3)",5.7673515906700725,9.778089041256498e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.2.conv3,"(1024, 256, 1, 1)",6.126178413629532,2.3369516043203475e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.3.conv1,"(256, 1024, 1, 1)",22.297637358955715,8.505873626310621e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.3.conv2,"(256, 256, 3, 3)",14.470772399902344,2.4534051513506306e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.3.conv3,"(1024, 256, 1, 1)",10.73534597669329,4.095209494283024e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.4.conv1,"(256, 1024, 1, 1)",19.055760561033736,7.269195770658011e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.4.conv2,"(256, 256, 3, 3)",9.170206506201561,1.5547360748632747e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.4.conv3,"(1024, 256, 1, 1)",7.855413556098938,2.9966024612804176e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.5.conv1,"(256, 1024, 1, 1)",28.678074916203816,0.0001093981739662316,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.5.conv2,"(256, 256, 3, 3)",7.240893244743347,1.2276362516179992e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer3.5.conv3,"(1024, 256, 1, 1)",6.40905882914861,2.4448619190782967e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv1,"(512, 1024, 1, 1)",39.985557205823,7.62663978687725e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv2,"(512, 512, 3, 3)",10.850006272715907,4.598832140060386e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv3,"(2048, 512, 1, 1)",8.31607076856825,7.930823105400325e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.0.downsample.0,"(2048, 1024, 1, 1)",44.81368269743743,2.1368829106062617e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv1,"(512, 2048, 1, 1)",26.21326413835798,2.4998916757925016e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv2,"(512, 512, 3, 3)",64.99090853604403,2.7546737898103514e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv3,"(2048, 512, 1, 1)",19.697840881347656,1.878532493719831e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.2.conv1,"(512, 2048, 1, 1)",51.640374546959286,4.924809889503411e-05,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.2.conv2,"(512, 512, 3, 3)",16.901894187927248,7.163956615841017e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,layer4.2.conv3,"(2048, 512, 1, 1)",7.371532256262643,7.030040985357898e-06,20260811
resnet50_no_weights,CIFAR10,fp32_fused_qat,fc,"(10, 2048)",5.162754283709959,0.00025208761150927536,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,conv1,"(64, 3, 3, 3)",21.935464350382485,0.0126941344620269,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv1,"(64, 64, 3, 3)",41.44866639740613,0.0011243670355199145,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv2,"(64, 64, 3, 3)",49.02109865041879,0.0013297824069666555,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,"(64, 64, 3, 3)",28.53967860009935,0.0007741883300808201,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,"(64, 64, 3, 3)",24.278636932373047,0.0006586001772019598,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 64, 3, 3)",46.63863576253255,0.0006325769824562249,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",60.18359146118164,0.0004081461009465986,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(128, 64, 1, 1)",49.75935454595657,0.006074139959223214,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 128, 3, 3)",55.66379033602201,0.0003774942378473715,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",39.72197591341459,0.0002693818896037773,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 128, 3, 3)",53.43083651860555,0.00018117552530451644,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",67.19956316266742,0.00011393155104347638,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(256, 128, 1, 1)",20.53673791885376,0.0006267315038712695,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 256, 3, 3)",41.94356065047415,7.111199383286226e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",31.228418801960192,5.294531725050217e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 256, 3, 3)",28.686641057332356,2.4317966933638133e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv2,"(512, 512, 3, 3)",45.74296268663908,1.9388394964700944e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,"(512, 256, 1, 1)",29.157833446155895,0.00022245661503720012,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,"(512, 512, 3, 3)",62.14985831578573,2.6342543841801e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,"(512, 512, 3, 3)",27.050281882286072,1.1465404036749129e-05,20260811
resnet18_no_weights,CIFAR10,fp32_unfused,fc,"(10, 512)",5.517736721038818,0.0010776829533278942,20260811
resnet18_no_weights,CIFAR10,fp32_fused,conv1,"(64, 3, 3, 3)",199.2473040989467,0.1153051528350386,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv1,"(64, 64, 3, 3)",135.80439597681948,0.0036839300123920216,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv2,"(64, 64, 3, 3)",80.34887218475342,0.002179602652581202,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv1,"(64, 64, 3, 3)",176.6143580845424,0.004790971085192665,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv2,"(64, 64, 3, 3)",34.157021454402376,0.0009265685073351339,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv1,"(128, 64, 3, 3)",200.413942972819,0.002718288072005466,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv2,"(128, 128, 3, 3)",47.69405388832092,0.00032344600347439863,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.downsample.0,"(128, 64, 1, 1)",20.614185900301546,0.0025163801147829036,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv1,"(128, 128, 3, 3)",132.14743309020997,0.0008961821362997095,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv2,"(128, 128, 3, 3)",26.777606836954753,0.00018159726858828906,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv1,"(256, 128, 3, 3)",151.25545692443848,0.000512883358169347,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv2,"(256, 256, 3, 3)",42.212702543839164,7.15683026527221e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,"(256, 128, 1, 1)",10.583319425582886,0.00032297727739205584,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,"(256, 256, 3, 3)",79.9299799601237,0.0001355149671090422,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,"(256, 256, 3, 3)",20.343361355009534,3.449056219314496e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv1,"(512, 256, 3, 3)",58.258108901977536,4.938601082863493e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv2,"(512, 512, 3, 3)",74.90457700646442,3.1748698343261895e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.downsample.0,"(512, 256, 1, 1)",23.89675796031952,0.00018231779449706664,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv1,"(512, 512, 3, 3)",106.80278778076172,4.526892250093321e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv2,"(512, 512, 3, 3)",7.590441094504462,3.2172483208993116e-06,20260811
resnet18_no_weights,CIFAR10,fp32_fused,fc,"(10, 512)",5.131800732961515,0.0010023048306565458,20260811
resnet18_no_weights,CIFAR10,ptq,conv1,"(64, 3, 3, 3)",165.2517009311252,0.09563177137217894,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv1,"(64, 64, 3, 3)",128.61355336507162,0.003488865922446604,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv2,"(64, 64, 3, 3)",69.86425399780273,0.0018951891817980343,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv1,"(64, 64, 3, 3)",207.12772914341517,0.0056186992497671215,20260811
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv2,"(64, 64, 3, 3)",32.389011323451996,0.000878608163071072,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv1,"(128, 64, 3, 3)",175.73500937002677,0.002383558612332177,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv2,"(128, 128, 3, 3)",46.26097424825033,0.00031372731016879833,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.0.downsample.0,"(128, 64, 1, 1)",20.826072692871094,0.002542245201766491,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv1,"(128, 128, 3, 3)",134.07681635806435,0.0009092666039907793,20260811
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv2,"(128, 128, 3, 3)",24.537291980925062,0.00016640416111195924,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv1,"(256, 128, 3, 3)",135.71336822509767,0.0004601825908240345,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv2,"(256, 256, 3, 3)",43.919232387168734,7.446158919808067e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.0.downsample.0,"(256, 128, 1, 1)",11.861074129740397,0.00036197125640076894,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv1,"(256, 256, 3, 3)",75.74400160047743,0.00012841797146348306,20260811
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv2,"(256, 256, 3, 3)",19.96155934001124,3.384324703642314e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv1,"(512, 256, 3, 3)",53.619259940253365,4.545360983976014e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv2,"(512, 512, 3, 3)",82.8072625865107,3.509829312918375e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.0.downsample.0,"(512, 256, 1, 1)",22.534439710470345,0.00017192413109184528,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv1,"(512, 512, 3, 3)",93.25894712968307,3.952829451229649e-05,20260811
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv2,"(512, 512, 3, 3)",9.357331854231814,3.966154248653757e-06,20260811
resnet18_no_weights,CIFAR10,ptq,fc,"(10, 512)",4.335406890282264,0.0008467591582582547,20260811
resnet18_no_weights,CIFAR10,qat,conv1,"(64, 3, 3, 3)",92.14999198913574,0.05332754166037948,20260811
resnet18_no_weights,CIFAR10,qat,layer1.0.conv1,"(64, 64, 3, 3)",71.92179216657367,0.0019510034767408221,20260811
resnet18_no_weights,CIFAR10,qat,layer1.0.conv2,"(64, 64, 3, 3)",52.93623428344726,0.001435987258123027,20260811
resnet18_no_weights,CIFAR10,qat,layer1.1.conv1,"(64, 64, 3, 3)",80.40471740390943,0.002181117551104314,20260811
resnet18_no_weights,CIFAR10,qat,layer1.1.conv2,"(64, 64, 3, 3)",14.414822018146515,0.0003910270729748946,20260811
resnet18_no_weights,CIFAR10,qat,layer2.0.conv1,"(128, 64, 3, 3)",101.38530065658244,0.0013751261482283861,20260811
resnet18_no_weights,CIFAR10,qat,layer2.0.conv2,"(128, 128, 3, 3)",32.81876094524677,0.00022256646691383715,20260811
resnet18_no_weights,CIFAR10,qat,layer2.0.downsample.0,"(128, 64, 1, 1)",14.939129101602655,0.0018236241579104803,20260811
resnet18_no_weights,CIFAR10,qat,layer2.1.conv1,"(128, 128, 3, 3)",91.22117241392745,0.0006186331679546946,20260811
resnet18_no_weights,CIFAR10,qat,layer2.1.conv2,"(128, 128, 3, 3)",13.483830251191792,9.144307624777419e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer3.0.conv1,"(256, 128, 3, 3)",93.60043919881186,0.00031738430175378367,20260811
resnet18_no_weights,CIFAR10,qat,layer3.0.conv2,"(256, 256, 3, 3)",29.019384908676148,4.920007478277613e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer3.0.downsample.0,"(256, 128, 1, 1)",6.173798243204753,0.0001884093702149888,20260811
resnet18_no_weights,CIFAR10,qat,layer3.1.conv1,"(256, 256, 3, 3)",54.53459644317627,9.245910041499883e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer3.1.conv2,"(256, 256, 3, 3)",14.305411202566964,2.4253694665810416e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.0.conv1,"(512, 256, 3, 3)",32.99140722101385,2.796716242558276e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.0.conv2,"(512, 512, 3, 3)",52.71964292526245,2.2345497523525003e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.0.downsample.0,"(512, 256, 1, 1)",14.186842123667398,0.00010823701571401519,20260811
resnet18_no_weights,CIFAR10,qat,layer4.1.conv1,"(512, 512, 3, 3)",76.58466339111328,3.246081178076565e-05,20260811
resnet18_no_weights,CIFAR10,qat,layer4.1.conv2,"(512, 512, 3, 3)",5.690960197448731,2.4121433671098204e-06,20260811
resnet18_no_weights,CIFAR10,qat,fc,"(10, 512)",4.062641308307648,0.0007934846305288375,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,conv1,"(64, 3, 3, 3)",166.0897390946098,0.09611674716123252,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv1,"(64, 64, 3, 3)",107.84579833348592,0.002925504512084579,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.0.conv2,"(64, 64, 3, 3)",73.89875631332397,0.0020046320614508454,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv1,"(64, 64, 3, 3)",108.97890943161984,0.0029562421178282294,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer1.1.conv2,"(64, 64, 3, 3)",23.904363184264213,0.000648447352003695,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv1,"(128, 64, 3, 3)",155.11460718615302,0.002103876508058716,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.0.conv2,"(128, 128, 3, 3)",47.38396530151367,0.00032134308065805167,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.0.downsample.0,"(128, 64, 1, 1)",17.86911678314209,0.0021812886698171496,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv1,"(128, 128, 3, 3)",127.3090551275956,0.0008633697857502957,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer2.1.conv2,"(128, 128, 3, 3)",19.43604874610901,0.00013180914134459777,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv1,"(256, 128, 3, 3)",126.09425898960659,0.0004275657110921447,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.0.conv2,"(256, 256, 3, 3)",42.42491600730202,7.192809381663348e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.0.downsample.0,"(256, 128, 1, 1)",9.569377824664116,0.0002920342353718297,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv1,"(256, 256, 3, 3)",66.62843683603647,0.00011296325147168727,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer3.1.conv2,"(256, 256, 3, 3)",17.394766426086427,2.9491452409678865e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv1,"(512, 256, 3, 3)",44.99495659622492,3.814269730989661e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.0.conv2,"(512, 512, 3, 3)",65.446478745033,2.773983372371801e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.0.downsample.0,"(512, 256, 1, 1)",19.772535419464113,0.00015085247359820643,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv1,"(512, 512, 3, 3)",79.78577211168077,3.3817618523356446e-05,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,layer4.1.conv2,"(512, 512, 3, 3)",6.427111822016099,2.7241650992567694e-06,20260811
resnet18_no_weights,CIFAR10,fp32_fused_qat,fc,"(10, 512)",4.45248993113637,0.0008696269396750722,20260811
