model,dataset,variant,layer,per_param_residual,matched_count_ratio
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,-0.3533252177236563,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,-0.046060691693148303,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,0.37043518488685656,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,0.05982962422724203,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,0.5672989858969406,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,0.5984966598419827,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,-0.43420866701439076,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,-0.5007482466081052,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,0.24326162653873107,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,-0.33805379632457333,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv2,-0.48389586586056943,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv3,0.1548528485061169,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv1,-0.3195454656820922,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv2,-0.1902366805961595,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv3,0.3861821780948915,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv1,-0.322120533534894,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv2,-0.44022613414588463,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv3,0.30921396595310036,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv1,-0.2351684972462298,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv2,-0.35040812115331654,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv3,0.5049605139363131,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv1,0.39733693345663745,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv2,0.27543025312607483,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv3,0.9828335980102563,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,0.2589565860752723,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv1,-0.11423357683318347,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv2,0.15706490500657377,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv3,0.6243209741131492,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv1,0.012573255307099629,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv2,0.04370293668727143,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv3,0.24796203531543437,1.0
resnet50_no_weights,IMAGENET100,ptq,fc,-0.34517667617206715,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,conv1,0.004145445439944329,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv1,0.08521285651302479,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.0.conv2,0.22525820321345869,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv1,0.28084665584231727,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,-0.008801901343114427,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,0.14693648159041972,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,0.19805657627893902,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,0.19349418242656213,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,0.11569434241607679,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,-0.08276606407645737,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,0.16181998562511346,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,0.2442849588545899,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,-0.029103655641509185,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,0.2189363696948763,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,0.018229304770093435,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,-0.04457054117815673,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.conv2,-0.05265528758760141,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.0.downsample.0,-0.2004529188096189,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv1,-0.08792360768074747,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,layer4.1.conv2,-0.5767321619423793,1.0
resnet18_no_weights,CIFAR10,fp32_unfused,fc,-0.8099092244058417,1.0
resnet18_no_weights,CIFAR10,fp32_fused,conv1,0.5204428548332968,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv1,0.2396393471733962,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.0.conv2,0.04815360435617677,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv1,0.8548879604230462,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer1.1.conv2,-0.12718429711180557,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv1,0.6085217026510681,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.conv2,-0.025644932100790552,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.0.downsample.0,-0.27473319014854747,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv1,0.5025811524546238,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer2.1.conv2,-0.3503352102178776,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv1,0.7891004011786342,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.conv2,0.1266712295750012,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.0.downsample.0,-0.28572196759706747,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv1,0.40218743048709404,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer3.1.conv2,-0.38058066132896506,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv1,0.4045253824728574,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.conv2,-0.2653527803888762,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.0.downsample.0,-0.7733695811240815,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv1,0.36401413461704024,1.0
resnet18_no_weights,CIFAR10,fp32_fused,layer4.1.conv2,-1.1460570259509026,1.0
resnet18_no_weights,CIFAR10,fp32_fused,fc,-1.231745554253333,1.0
resnet18_no_weights,CIFAR10,ptq,conv1,0.4899789269234551,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv1,0.22852423360343366,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.0.conv2,0.06166769568027153,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv1,0.7965621624230415,1.0
resnet18_no_weights,CIFAR10,ptq,layer1.1.conv2,-0.13711132193605602,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv1,0.6104179339386153,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.0.conv2,-0.07300779266474855,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.0.downsample.0,-0.32479497840883287,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv1,0.46472619656543124,1.0
resnet18_no_weights,CIFAR10,ptq,layer2.1.conv2,-0.36002147129341067,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv1,0.7399043596360673,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.0.conv2,0.1392767273627582,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.0.downsample.0,-0.262208606782798,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv1,0.40022969740160885,1.0
resnet18_no_weights,CIFAR10,ptq,layer3.1.conv2,-0.35245611416199907,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv1,0.3878371597104451,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.0.conv2,-0.26854574587506974,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.0.downsample.0,-0.6549972221559659,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv1,0.34988401940755764,1.0
resnet18_no_weights,CIFAR10,ptq,layer4.1.conv2,-1.1103132019825335,1.0
resnet18_no_weights,CIFAR10,ptq,fc,-1.1255526573912724,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,conv1,0.16893901940312483,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv1,0.22983933629035214,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv2,-0.0912446675709413,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv1,-0.09318174727130035,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv2,-0.17661461113107668,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv1,0.40479681241513,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv2,0.27341508571403095,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.downsample.0,0.44544902894529637,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv1,0.05357665350592811,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv2,-0.0357108574916043,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv1,0.2176848657606314,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,0.20883553192789073,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,-0.30506276494828866,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,-0.11822790398225669,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,-0.1776715301061449,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,0.2449229924793621,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,0.38446137669001823,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,-0.14356980043104173,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,0.022167229644100672,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,-0.4938827200254128,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,fc,-1.0189213298177981,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,conv1,1.0631321474000501,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,0.5241407456569758,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,-0.33534400799764974,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,0.1085203719027592,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,-0.748471143714311,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,1.0974315239224666,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,-0.11871472921247994,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,-0.27725898742874877,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,0.4103591918521827,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,-0.31190407427596467,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv1,0.6530933975757374,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv2,0.3354149680021976,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.downsample.0,-0.8322330126639401,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv1,0.6404352535919915,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv2,-0.1570314000809203,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,0.8148660339129421,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,0.18216233024796225,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,-0.6099484102912629,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,0.6308163481959879,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,-2.048673769413088,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,fc,-1.0207927771829017,1.0
resnet18_no_weights,IMAGENET100,ptq,conv1,1.133886762196089,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv1,0.5476693075107639,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv2,-0.4593359558084864,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv1,0.245644364100706,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv2,-0.8153317743014998,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv1,0.9569849552872878,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv2,-0.17639166988789423,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,-0.2479432170768736,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv1,0.40047754570720073,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv2,-0.3700396879201655,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv1,0.6865145071888548,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv2,0.29031605229443347,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,-0.7723429226648184,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv1,0.6177977025757695,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv2,-0.06161781042048453,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv1,0.9129086638989543,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv2,0.19590020244113582,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,-0.565758824923396,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv1,0.5409938781368613,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv2,-1.9988820376653509,1.0
resnet18_no_weights,IMAGENET100,ptq,fc,-1.0614500406691159,1.0
cnn,CIFAR10,fp32_unfused,conv1,0.049547829664185805,1.0
cnn,CIFAR10,fp32_unfused,conv2,0.46186604620579264,1.0
cnn,CIFAR10,fp32_unfused,conv3,0.6448902827390754,1.0
cnn,CIFAR10,fp32_unfused,conv4,0.22874299689775057,1.0
cnn,CIFAR10,fp32_unfused,fc1,-0.47326725068305375,1.0
cnn,CIFAR10,fp32_unfused,fc2,-0.9117799048237565,1.0
cnn,CIFAR10,fp32_fused,conv1,0.13007464724135032,1.0
cnn,CIFAR10,fp32_fused,conv2,0.8955897585906829,1.0
cnn,CIFAR10,fp32_fused,conv3,0.8331092012552355,1.0
cnn,CIFAR10,fp32_fused,conv4,-0.19608846504890654,1.0
cnn,CIFAR10,fp32_fused,fc1,-0.25718979646614937,1.0
cnn,CIFAR10,fp32_fused,fc2,-1.4054953455722172,1.0
cnn,CIFAR10,ptq,conv1,0.1043428336714387,1.0
cnn,CIFAR10,ptq,conv2,0.952421677763122,1.0
cnn,CIFAR10,ptq,conv3,0.7757077220382227,1.0
cnn,CIFAR10,ptq,conv4,-0.23364275081494013,1.0
cnn,CIFAR10,ptq,fc1,-0.22640807021281883,1.0
cnn,CIFAR10,ptq,fc2,-1.3724214124450356,1.0
cnn,IMAGENET100,fp32_unfused,conv1,-0.3250759010773214,1.0
cnn,IMAGENET100,fp32_unfused,conv2,0.4116457339521835,1.0
cnn,IMAGENET100,fp32_unfused,conv3,0.6562337664429685,1.0
cnn,IMAGENET100,fp32_unfused,conv4,-0.14498931247729496,1.0
cnn,IMAGENET100,fp32_unfused,fc1,-0.20522993240068077,1.0
cnn,IMAGENET100,fp32_unfused,fc2,-0.3925843544398564,1.0
cnn,IMAGENET100,fp32_fused,conv1,-0.4940563347268595,1.0
cnn,IMAGENET100,fp32_fused,conv2,0.8665211891390082,1.0
cnn,IMAGENET100,fp32_fused,conv3,0.8790807665045584,1.0
cnn,IMAGENET100,fp32_fused,conv4,-1.1127595994969184,1.0
cnn,IMAGENET100,fp32_fused,fc1,0.25474077859637667,1.0
cnn,IMAGENET100,fp32_fused,fc2,-0.39352680001616447,1.0
cnn,IMAGENET100,ptq,conv1,-0.4027495963544488,1.0
cnn,IMAGENET100,ptq,conv2,0.729407482642704,1.0
cnn,IMAGENET100,ptq,conv3,0.5717855096684885,1.0
cnn,IMAGENET100,ptq,conv4,-1.125311441793194,1.0
cnn,IMAGENET100,ptq,fc1,0.3034030424376568,1.0
cnn,IMAGENET100,ptq,fc2,-0.076534996601203,1.0
