model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param
resnet50_no_weights,CIFAR10,ptq,layer3.3.conv3,7.024739742279053,7.394361318802112e-07,0.02744038961827755,7.221055975392687e-10,1.9814858942016656e-11,5.687291661615745e-06
resnet50_no_weights,CIFAR10,ptq,layer3.4.conv1,142.35208129882812,1.1326453108750911e-09,0.13901570439338684,4.424395745605825e-12,6.150604910904977e-13,2.475676265800286e-07
resnet50_no_weights,CIFAR10,ptq,layer3.4.conv2,36.972782135009766,2.0442298520606528e-08,0.01604721446832021,8.872525399568806e-12,1.423793179624991e-13,1.7746516012321993e-07
resnet50_no_weights,CIFAR10,ptq,layer3.4.conv3,11.477005004882812,9.474696867073362e-07,0.044832050800323486,9.25263365925133e-10,4.148145422483386e-11,3.908261846244952e-06
resnet50_no_weights,CIFAR10,ptq,layer3.5.conv1,218.27915954589844,4.11474937456191e-10,0.21316324174404144,1.6073239744382462e-12,3.4262238892417335e-13,1.8621805476212474e-07
resnet50_no_weights,CIFAR10,ptq,layer3.5.conv2,62.324981689453125,2.0998922600767855e-09,0.02705077330271403,9.114115712138826e-13,2.4654387798377143e-14,6.337861439615406e-08
resnet50_no_weights,CIFAR10,ptq,layer3.5.conv3,31.825668334960938,6.074333214201033e-07,0.12431901693344116,5.931966029493196e-10,7.374561852691624e-11,1.168641148296956e-06
resnet50_no_weights,CIFAR10,ptq,layer4.0.conv1,345.308349609375,2.1590853549469102e-09,0.3372151851654053,4.216963583880684e-12,1.422024155774096e-12,2.248263189841282e-06
resnet50_no_weights,CIFAR10,ptq,layer4.0.conv2,155.7136993408203,1.1005735878200085e-08,0.03379203544722663,2.3883975430121712e-12,8.070881443553628e-14,5.8018641904268545e-08
resnet50_no_weights,CIFAR10,ptq,layer4.0.conv3,108.7067642211914,4.555010946205584e-06,0.21231789886951447,2.2241264385769455e-09,4.722218522587933e-10,9.302772129769567e-07
resnet50_no_weights,CIFAR10,ptq,layer4.0.downsample.0,279.6781921386719,1.632612907087605e-06,0.27312323451042175,7.971742710388696e-10,2.177268153746237e-10,3.0533087069949145e-05
resnet50_no_weights,CIFAR10,ptq,layer4.1.conv1,104.46446990966797,4.0088995234555114e-08,0.05100804194808006,7.829881881749046e-11,3.993869434727674e-12,1.5825465147281058e-06
resnet50_no_weights,CIFAR10,ptq,layer4.1.conv2,47.901851654052734,8.803282071312424e-06,0.010395367112424638,1.910434477281342e-09,1.9859667735572617e-11,8.11092257259184e-07
resnet50_no_weights,CIFAR10,ptq,layer4.1.conv3,6.12777042388916,7.141991954995319e-05,0.011968301609158516,3.487300759275058e-08,4.1737067288851394e-10,0.00012993104849426474
resnet50_no_weights,CIFAR10,ptq,layer4.2.conv1,141.5964813232422,1.0396089322739499e-08,0.06913890689611435,2.0304861958475584e-11,1.4038559604854975e-12,9.144700132690531e-08
resnet50_no_weights,CIFAR10,ptq,layer4.2.conv2,128.02688598632812,4.1296441821714325e-08,0.02778361241022746,8.961901437003976e-12,2.48993995984379e-13,9.575786588265483e-08
resnet50_no_weights,CIFAR10,ptq,layer4.2.conv3,17.292104721069336,3.4423661418259144e-05,0.03377364203333855,1.6808428426884348e-08,5.676818448325837e-10,1.514202923819821e-07
resnet50_no_weights,CIFAR10,ptq,fc,41.7144889831543,0.00018288973660673946,0.02036840282380581,1.8288973660673945e-05,3.7251718275458126e-07,0.0009488690751727278
resnet50_no_weights,IMAGENET100,fp32_unfused,conv1,184.22308349609375,2.0830697167184553e-07,1.2532182550754676,6.642441698719564e-11,8.324429195109857e-11,0.0458129895517345
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv1,8.804430961608887,5.7669717534736264e-06,0.13756923377513885,9.010893364802541e-08,1.2396216958253684e-08,0.02204958158545196
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv2,7.081559658050537,4.596198778017424e-06,0.012294374406337738,7.979511767391362e-09,9.810310524808716e-11,0.001377188307405622
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv3,1.6343392133712769,2.96722209895961e-05,0.0255365502089262,1.1590711324060976e-07,2.959867816840526e-09,0.004791590946671718
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.0.downsample.0,8.804430961608887,1.3864349057257641e-05,0.13756923377513885,5.415761350491266e-08,7.450421392960947e-09,0.013236153164568047
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv1,6.149935245513916,6.568677122231747e-07,0.024023184552788734,1.0263558003487105e-08,2.465633480860226e-10,0.0007351270951882103
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv2,1.5758740901947021,3.512243893055711e-06,0.0027358925176991355,6.097645647666165e-09,1.668250310303056e-11,0.0003138550503300158
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv3,0.13029775023460388,2.9229704523459077e-05,0.0020359023474156857,1.1417853329476202e-07,2.3245634395928602e-10,0.00033642311505640725
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.2.conv1,6.3748273849487305,5.661340196638776e-07,0.02490166947245598,8.845844057248087e-09,2.2027628491848082e-10,0.00012354064826164784
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.2.conv2,0.7410115003585815,2.85274836642202e-06,0.0012864782992336485,4.95268813614934e-09,6.371525810028071e-12,6.435608354675222e-05
resnet50_no_weights,IMAGENET100,fp32_unfused,layer1.2.conv3,0.03235320746898651,5.969289122731425e-05,0.0005055188667029142,2.3317535635669628e-07,1.1787454188848527e-10,0.00014784374122557762
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv1,6.479072570800781,2.2975964384386316e-06,0.025308877229690552,1.794997217530181e-08,4.5429364206107494e-10,0.0006283376548838403
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv2,5.4372172355651855,2.3023052563075908e-05,0.004719806628094779,1.9985288683225615e-08,9.432669799147584e-11,0.0005140905113269885
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv3,0.6164247393608093,9.400612179888412e-05,0.004815818276256323,1.8360570663844555e-07,8.84211717654383e-10,0.0005983993440167978
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.0.downsample.0,6.467789173126221,5.340989082469605e-05,0.0252648014575243,1.0431619301698447e-07,2.6355279053788954e-09,0.0007560120129104082
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv1,8.422073364257812,1.1649493899312802e-05,0.01644936203956604,9.101167108838126e-08,1.4970839275586888e-09,0.00019179526667964335
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv2,5.4985198974609375,4.469911800697446e-05,0.0047730207443237305,3.880131771438755e-08,1.8519949435786762e-10,0.0002511981486653288
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv3,0.5974079370498657,0.0001263577869394794,0.004667249508202076,2.467925526161707e-07,1.1518424198257578e-09,0.00031212772834502783
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.2.conv1,9.113329887390137,5.891386081202654e-06,0.01779947243630886,4.6026453759395736e-08,8.192465950314087e-10,0.0001312313242427384
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.2.conv2,2.9060025215148926,1.5455347238457762e-05,0.0025225716332594552,1.3416100033383474e-08,3.384307337318438e-11,7.191260918733423e-05
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.2.conv3,0.26503410935401917,0.00016783858882263303,0.0020705789793282747,3.2780974379420513e-07,6.787559647192685e-10,0.00020081332744060394
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.3.conv1,9.803147315979004,1.142997462011408e-05,0.019146772101521492,8.929667671964125e-08,1.7097431185742109e-09,0.0004960036130796652
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.3.conv2,5.864877223968506,2.6512383556109853e-05,0.005091039256917106,2.3014221836900916e-08,1.1716630683906148e-10,0.0004098530052471216
resnet50_no_weights,IMAGENET100,fp32_unfused,layer2.3.conv3,0.6627122163772583,8.918799721868709e-05,0.0051774391904473305,1.7419530706774822e-07,9.018856096045665e-10,0.00042285044652929244
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv1,10.856502532958984,1.997904291783925e-05,0.021204106509685516,7.804313639780958e-08,1.6548349765290687e-09,0.0016705531006058058
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,9.188859939575195,0.00021933244715910405,0.003988220459885067,9.51963746350278e-08,3.796641290263017e-10,0.00039914969469435397
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv3,2.2592434883117676,0.0005187641363590956,0.008825169876217842,5.066056019131793e-07,4.470880497127398e-09,0.0006673385731927636
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,10.796338081359863,0.00015598970639985055,0.021086597815155983,1.5233369765610405e-07,3.2121994161698357e-09,0.0006341393328815078
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,11.335124015808105,1.687157418928109e-05,0.011069457046687603,6.590458667687926e-08,7.295279913994151e-10,4.454670139845499e-05
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,7.031783103942871,5.677439185092226e-05,0.003051989194419649,2.4641663129740564e-08,7.520608960449727e-11,9.102662712663273e-05
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv3,0.804816722869873,0.00032803911017253995,0.0031438153237104416,3.2035069352787104e-07,1.0071234192741884e-09,0.00018255910739147416
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv1,11.481837272644043,2.3914069970487617e-05,0.011212731711566448,9.341433582221725e-08,1.047429885588693e-09,0.0001249806003518946
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv2,6.502686500549316,6.184998346725479e-05,0.002822346571418974,2.684461087988489e-08,7.576479547791961e-11,8.933247024995378e-05
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv3,0.6639536023139954,0.0004516153712756932,0.0025935687590390444,4.410306360114191e-07,1.1438432793383368e-09,0.000222410434419188
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv1,10.923218727111816,3.621563519118354e-05,0.010667205788195133,1.414673249655607e-07,1.5090610677131109e-09,0.00018130458653710472
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv2,8.24069881439209,9.492496610619128e-05,0.0035766921937465668,4.120007209470108e-08,1.473599762429131e-10,0.00017073511262424292
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv3,0.9473319053649902,0.0005723280482925475,0.003700515255331993,5.589141096606909e-07,2.068270189219685e-09,0.00031982441384267684
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,10.602962493896484,6.1792743508704e-05,0.010354455560445786,2.41377904330875e-07,2.4993367836675798e-09,0.00024663541504802805
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,6.406595706939697,0.0001559913798701018,0.002780640497803688,6.770459195750946e-08,1.882621302843247e-10,0.00019515217713045853
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,0.6654348969459534,0.0008089516195468605,0.0025993550661951303,7.899918159637309e-07,2.053469229078015e-09,0.0002587878067667286
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,9.90324878692627,7.097225170582533e-05,0.009671141393482685,2.772353582258802e-07,2.6811823486753103e-09,0.0003528406994198175
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,7.560461044311523,0.000130581232951954,0.0032814501060379874,5.6675882357618925e-08,1.8597908017220512e-10,0.0002271502274433496
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv3,1.0120477676391602,0.00048130712821148336,0.003953311592340469,4.700264923940267e-07,1.8581611810884353e-09,0.00033128977520391345
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,8.82404899597168,0.00025961670326069,0.008617235347628593,5.070638735560351e-07,4.369488734712541e-09,0.000875139650736895
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,13.838603019714355,0.0013014872092753649,0.003003169058097733,2.824408006239941e-07,8.4821747317833e-10,0.00024507113384327503
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv3,2.5930709838867188,0.0048939199186861515,0.0050645917654037476,2.3896093352959724e-06,1.2102395762071905e-08,0.00043084663411718793
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,8.620569229125977,0.0015977120492607355,0.008418524637818336,7.801328365530935e-07,6.567567505293323e-09,0.00021085937798488884
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,7.662144184112549,0.000712465145625174,0.0037412813398987055,1.391533487549168e-06,5.20611827081187e-09,0.00021181234870500004
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,13.290610313415527,0.0008664492052048445,0.002884247029821078,1.8803151154619022e-07,5.423293286898668e-10,0.00016952084153200743
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv3,1.4572104215621948,0.006751658860594034,0.0028461141046136618,3.2967084280244308e-06,9.382808355799065e-09,0.000276831282628171
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv1,4.641939640045166,0.0030255713500082493,0.0022665720898658037,5.909319042984862e-06,1.339389761294199e-08,0.000504918390167101
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv2,17.308176040649414,0.0003648735291790217,0.003756114592154821,7.918262351975298e-08,2.974190076476457e-10,0.00019924205132863587
resnet50_no_weights,IMAGENET100,fp32_unfused,layer4.2.conv3,1.4057612419128418,0.00024147551448550075,0.002745627425611019,1.1790796605737341e-07,3.237313453051376e-10,7.742265370325185e-05
resnet50_no_weights,IMAGENET100,fp32_unfused,fc,118.19454193115234,0.0002841150853782892,0.05771217867732048,2.841150853782892e-06,1.639690057227399e-07,7.075411213251452e-05
resnet50_no_weights,IMAGENET100,fp32_fused,conv1,184.22308349609375,5.820626483910019e-06,1.2532182550754676,1.856067118593756e-09,2.326057195667018e-09,0.7832431862413748
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,8.80443000793457,3.337357838972821e-06,0.13756921887397766,5.2146216233950327e-08,7.1737142345380796e-09,0.013719650621836384
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,7.080821990966797,8.01498845248716e-06,0.012293093734317355,1.3914910507790207e-08,1.7105729917690253e-10,0.002736897018082716
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.conv3,1.6343411207199097,2.9758490200038068e-05,0.02553658001124859,1.162441023438987e-07,2.968476820340739e-09,0.004797859966535778
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.0.downsample.0,8.80443000793457,9.250314178643748e-06,0.13756921887397766,3.613403976032714e-08,4.970931624589456e-09,0.006352862420802315
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,6.150164604187012,5.425699214356428e-07,0.024024080485105515,8.477655022431918e-09,2.036678665838634e-10,0.0006966026664789145
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,1.5759552717208862,7.779785846651066e-07,0.0027360334578487608,1.350657265043588e-09,3.695443467245758e-12,7.968632045150218e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.1.conv3,0.13029155135154724,2.926802153524477e-05,0.0020358054898679256,1.1432820912204988e-07,2.327499957774374e-10,0.0003293261712921473
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv1,6.375044822692871,4.866203653364209e-07,0.024902518838644028,7.603443208381577e-09,1.8934488773528222e-10,0.00011051045664013751
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv2,0.7409965991973877,8.426083581980492e-07,0.0012864524291621314,1.4628617329827245e-09,1.881902029923951e-12,1.9569054671188094e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer1.2.conv3,0.03235601261258125,5.983106166240759e-05,0.0005055626970715821,2.3371508461877966e-07,1.1815762852618327e-10,0.0001492737454314278
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,6.479314804077148,1.942448989211698e-06,0.02530982345342636,1.517538272821639e-08,3.8408625768933253e-10,0.00044647993965317374
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,5.437385082244873,8.07288961368613e-06,0.004719952328337563,7.007716678546988e-09,3.307608865323783e-11,0.000180131145127773
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.conv3,0.6163941621780396,9.413430962013081e-05,0.004815579392015934,1.8385607347681798e-07,8.85373518531932e-10,0.0006419507660514986
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,6.468015670776367,3.289201413281262e-05,0.025265686213970184,6.424221510314965e-08,1.6231236484865552e-09,0.0005135438647509242
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,8.422085762023926,2.6303663616999984e-05,0.01644938625395298,2.0549737200781237e-07,3.3803056463287708e-09,0.0003472316619830535
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,5.498484134674072,1.9999637515866198e-05,0.00477298970023791,1.7360796454744964e-08,8.286290266642454e-11,9.977728592330646e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.1.conv3,0.5973870158195496,0.0001264741731574759,0.004667086061090231,2.470198694481951e-07,1.152862989514e-09,0.0002897347614634782
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.2.conv1,9.11344051361084,6.324140485958196e-06,0.01779968850314617,4.940734754654841e-08,8.794353960952449e-10,0.00015116805680008837
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.2.conv2,2.9060897827148438,1.3703109289053828e-05,0.0025226473808288574,1.1895060146748115e-08,3.0007042323995854e-11,5.906225722153775e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.2.conv3,0.26501020789146423,0.00016810382658150047,0.0020703922491520643,3.283277862919931e-07,6.797673039201979e-10,0.00022330940798080215
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.3.conv1,9.803314208984375,7.399346486636205e-06,0.019147098064422607,5.780739442684535e-08,1.1068438499395648e-09,0.00033509212371427564
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.3.conv2,5.865222454071045,8.563737537770066e-06,0.00509133893582556,7.433799945980961e-09,3.784799510611081e-11,0.00012784557984260375
resnet50_no_weights,IMAGENET100,fp32_fused,layer2.3.conv3,0.6627381443977356,8.930992044042796e-05,0.005177641753107309,1.7443343836021086e-07,9.031538535918979e-10,0.00040378914903461315
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.0.conv1,10.856626510620117,1.1043341146432795e-05,0.021204348653554916,4.3138051353253104e-08,9.147142811293353e-10,0.000626335078656363
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.0.conv2,9.188714027404785,6.565357762156054e-05,0.0039881571299499935,2.8495476398246765e-08,1.136444373689896e-10,0.00013515086468766655
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.0.conv3,2.259154796600342,0.0005191202508285642,0.008824823424220085,5.069533699497697e-07,4.473773974120038e-09,0.0006628135515105289
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.0.downsample.0,10.796460151672363,7.25720965419896e-05,0.021086836233735085,7.087118802928671e-08,1.4944491356638153e-09,0.0003468981022403265
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.1.conv1,11.33503246307373,5.443699410534464e-05,0.01106936763972044,2.126445082240025e-07,2.35384023809904e-09,9.619069108642482e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.1.conv2,7.031932353973389,2.482690615579486e-05,0.0030520539730787277,1.0775566907897074e-08,3.2887611793422925e-11,4.2259440643074746e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.1.conv3,0.8048534393310547,0.00032789979013614357,0.0031439587473869324,3.202146388048277e-07,1.006741614711785e-09,0.00019031779277914513
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.2.conv1,11.481745719909668,2.4737450075917877e-05,0.011212642304599285,9.663066435905421e-08,1.0834850751138656e-09,0.00010585446749852659
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.2.conv2,6.502969264984131,2.3322401830228046e-05,0.0028224692990382514,1.0122570238814255e-08,2.8570643726411536e-11,3.219318934026416e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.2.conv3,0.6639390587806702,0.0004516785265877843,0.002593511948361993,4.410923111208831e-07,1.1439781792226158e-09,0.00020533465906807507
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.3.conv1,10.923160552978516,2.058052268694155e-05,0.010667148977518082,8.039266674586543e-08,8.575605528781103e-10,0.00010824083233273996
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.3.conv2,8.240742683410645,3.024530269613024e-05,0.0035767112341192034,1.3127301517417639e-08,4.6952566811017734e-11,5.365552182539808e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.3.conv3,0.9473276734352112,0.0005724852671846747,0.0037004987243562937,5.590676437350339e-07,2.068829102470372e-09,0.000332018224192628
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.4.conv1,10.602861404418945,2.2776841433369555e-05,0.010354356840252876,8.897203684909982e-08,9.212482183397077e-10,9.735592975630425e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.4.conv2,6.406606674194336,3.035151348740328e-05,0.002780645257896847,1.3173399951129896e-08,3.6630552104487906e-11,4.366251111302214e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.4.conv3,0.6654462814331055,0.0008095504599623382,0.0025993995368480682,7.905766210569709e-07,2.055024502618401e-09,0.00028697488329877766
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv1,9.903152465820312,2.1746362108387984e-05,0.009671047329902649,8.494672698589056e-08,8.215238172008662e-10,0.0001250778311967022
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv2,7.560126304626465,2.68206640612334e-05,0.0032813048197163474,1.1640913221021442e-08,3.8197384658037406e-11,5.040365153777034e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv3,1.0120033025741577,0.0004815433931071311,0.003953137900680304,4.7025721983118274e-07,1.8589916387831977e-09,0.000323357272160744
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,8.823948860168457,5.493735079653561e-05,0.008617137558758259,1.0729951327448362e-07,9.246146658740331e-10,0.00022179343753069749
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,13.838213920593262,0.00029726975481025875,0.0030030846181843015,6.451166554042074e-08,1.9373399047788778e-10,4.238868608314797e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv3,2.5928995609283447,0.0048963762819767,0.005064256954938173,2.3908087314339355e-06,1.2107669746091219e-08,0.00039417979763432717
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,8.620471954345703,0.000307568785501644,0.008418429642915726,1.5018007104572462e-07,1.2642803618665178e-09,4.010355743438205e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,7.661828517913818,0.00013644980208482593,0.0037411272060126066,2.6650351969692565e-07,9.970235680362851e-10,3.361840193368456e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,13.289759635925293,0.0002101146528730169,0.002884062420990732,4.559779793251235e-08,1.3150689549708777e-10,4.011980188941514e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv3,1.457039713859558,0.006752584595233202,0.0028457806911319494,3.297160446891212e-06,9.382995535327e-09,0.00030917614591695987
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv1,4.641741752624512,0.00022639693634118885,0.0022664754651486874,4.4218151629138447e-07,1.0021935578166675e-09,3.640887416622718e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv2,17.30900001525879,4.558669388643466e-05,0.003756293406089147,9.892945721882521e-09,3.716080678190515e-11,2.6508030067715378e-05
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv3,1.4059154987335205,0.00024144361668732017,0.0027459287084639072,1.1789239096060555e-07,3.237241008481776e-10,7.551785308481027e-05
resnet50_no_weights,IMAGENET100,fp32_fused,fc,118.20745086669922,0.0002841508248820901,0.05771848186850548,2.841508248820901e-06,1.6400754233877792e-07,6.884441012516618e-05
resnet50_no_weights,IMAGENET100,ptq,conv1,184.22308349609375,3.844944785669213e-06,1.2532182550754676,1.226066577062887e-09,1.5365290163131024e-09,0.6045775216723246
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv1,11.809012413024902,1.920749582495773e-06,0.1845158189535141,3.0011712226496456e-08,5.537635659669186e-09,0.016789537613901
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv2,9.308197021484375,5.186459929973353e-06,0.016160064273410372,9.004270711759293e-09,1.4550959343721674e-10,0.0024346423990748546
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv3,1.9774842262268066,2.0487274014158174e-05,0.030898191034793854,8.002841411780537e-08,2.4727332276235437e-09,0.0054549432871863245
resnet50_no_weights,IMAGENET100,ptq,layer1.0.downsample.0,11.809012413024902,6.510251751024043e-06,0.1845158189535141,2.543067090243767e-08,4.692361068100588e-09,0.00576968805398792
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv1,7.114184379577637,6.424583602893108e-07,0.027789782732725143,1.0038411879520481e-08,2.789652851134812e-10,0.0005941543644439662
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv2,1.7246578931808472,7.397978833978414e-07,0.0029941977312167487,1.2843713253434745e-09,3.84566170838328e-12,0.0001379589517859535
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv3,0.13362979888916016,2.320027124369517e-05,0.0020879656076431274,9.062605954568426e-08,1.8922409548760688e-10,0.000424761570944351
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv1,7.411409854888916,6.455732091126265e-07,0.028950819745659828,1.0087081392384789e-08,2.920292751507314e-10,0.0004437262045636695
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv2,0.890496551990509,1.0394006721980986e-06,0.001546000958316856,1.8045150558994767e-09,2.789782005717786e-12,4.904524936887717e-05
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv3,0.042702775448560715,5.1207647629780695e-05,0.0006672308663837612,2.0002987355383084e-07,1.3346610583395675e-10,0.0002093083321597078
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv1,7.599004745483398,1.2063964049957576e-06,0.029683612287044525,9.424971914029356e-09,2.7976721211233136e-10,0.0004417989999637939
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv2,6.750850200653076,5.167748895473778e-06,0.005860113021400239,4.4858931384320994e-09,2.6287840793135934e-11,0.00011390120637351796
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv3,1.0088006258010864,6.528971425723284e-05,0.007881254889070988,1.275189731586579e-07,1.0050095306559846e-09,0.000622616918796363
resnet50_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,7.588061332702637,2.2125555915408768e-05,0.029640864580869675,4.321397639728275e-08,1.2808996223927564e-09,0.0005632542861349066
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv1,10.904099464416504,1.7771513739717193e-05,0.021297069266438484,1.3883995109154057e-07,2.956884055345471e-09,0.00031395555342896844
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv2,7.611534118652344,1.3372816283663269e-05,0.006607234477996826,1.16083474684577e-08,7.669907362616089e-11,8.280029341457757e-05
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv3,1.1869428157806396,8.69847644935362e-05,0.009272990748286247,1.698921181514379e-07,1.5754080398250376e-09,0.0004051017337284672
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv1,11.788076400756836,4.113719569431851e-06,0.023023586720228195,3.2138434136186333e-08,7.399420253868282e-10,0.00013140742206208718
