model,dataset,layer,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
cnn,CIFAR10,conv1.weight,0.44473285429342985,0.05138069833955583,55.032780227661135,123.7434556416898,0.049380231965112514,0.9148855692339739,learned
cnn,CIFAR10,conv2.weight,3.597721638313677,0.09266314590619323,128.12882804870605,35.61388037479258,0.39946751702903943,2.1300616705114686,learned
cnn,CIFAR10,conv3.weight,6.339059077091851,0.45122105202672047,206.46302599225726,32.56997978428301,0.7038477248654486,3.432318743107098,learned
cnn,CIFAR10,conv4.weight,11.673527603652653,0.45812937543440185,65.27249526977539,5.591497059496531,1.2961522751345513,1.085114430766026,architectural
cnn,CIFAR10,fc1.weight,12.216616915142724,2.018154553346255,12.831473995657529,1.0503295703536941,1.3564533658236122,0.21331523397626803,architectural
cnn,CIFAR10,fc2.weight,11.82653662248019,0.9566172376985042,4.486801915698582,0.37938426598789293,1.3131413974121535,0.07459027706219229,architectural
