model,dataset,stage,layer,eigenvalue
resnet50_no_weights,IMAGENET100,PTQ,layer3.5.conv2.weight,1.6387908458709717
resnet50_no_weights,IMAGENET100,PTQ,layer3.5.conv3.weight,8.284987449645996
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.conv1.weight,10.572965621948242
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.conv2.weight,6.114715576171875
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.conv3.weight,27.28192901611328
resnet50_no_weights,IMAGENET100,PTQ,layer4.0.downsample.0.weight,8.947380065917969
resnet50_no_weights,IMAGENET100,PTQ,layer4.1.conv1.weight,3.368464708328247
resnet50_no_weights,IMAGENET100,PTQ,layer4.1.conv2.weight,7.505090236663818
resnet50_no_weights,IMAGENET100,PTQ,layer4.1.conv3.weight,30.931865692138672
resnet50_no_weights,IMAGENET100,PTQ,layer4.2.conv1.weight,4.336671829223633
resnet50_no_weights,IMAGENET100,PTQ,layer4.2.conv2.weight,5.627811431884766
resnet50_no_weights,IMAGENET100,PTQ,layer4.2.conv3.weight,5.142418384552002
resnet50_no_weights,IMAGENET100,PTQ,fc.weight,1.2018742561340332
resnet50_no_weights,IMAGENET100,QAT,conv1.weight,1338.669189453125
resnet50_no_weights,IMAGENET100,QAT,layer1.0.conv1.weight,19.975032806396484
resnet50_no_weights,IMAGENET100,QAT,layer1.0.conv2.weight,18.931774139404297
resnet50_no_weights,IMAGENET100,QAT,layer1.0.conv3.weight,14.132060050964355
resnet50_no_weights,IMAGENET100,QAT,layer1.0.downsample.0.weight,11.236800193786621
resnet50_no_weights,IMAGENET100,QAT,layer1.1.conv1.weight,4.29695987701416
resnet50_no_weights,IMAGENET100,QAT,layer1.1.conv2.weight,1.2984563112258911
resnet50_no_weights,IMAGENET100,QAT,layer1.1.conv3.weight,1.0687222480773926
resnet50_no_weights,IMAGENET100,QAT,layer1.2.conv1.weight,1.191681146621704
resnet50_no_weights,IMAGENET100,QAT,layer1.2.conv2.weight,0.3765629827976227
resnet50_no_weights,IMAGENET100,QAT,layer1.2.conv3.weight,1.1022614240646362
resnet50_no_weights,IMAGENET100,QAT,layer2.0.conv1.weight,1.8979384899139404
resnet50_no_weights,IMAGENET100,QAT,layer2.0.conv2.weight,3.5418429374694824
resnet50_no_weights,IMAGENET100,QAT,layer2.0.conv3.weight,3.9948248863220215
resnet50_no_weights,IMAGENET100,QAT,layer2.0.downsample.0.weight,6.55440616607666
resnet50_no_weights,IMAGENET100,QAT,layer2.1.conv1.weight,2.175142526626587
resnet50_no_weights,IMAGENET100,QAT,layer2.1.conv2.weight,1.3814585208892822
resnet50_no_weights,IMAGENET100,QAT,layer2.1.conv3.weight,2.3597307205200195
resnet50_no_weights,IMAGENET100,QAT,layer2.2.conv1.weight,1.5443181991577148
resnet50_no_weights,IMAGENET100,QAT,layer2.2.conv2.weight,2.7778422832489014
resnet50_no_weights,IMAGENET100,QAT,layer2.2.conv3.weight,2.9552009105682373
resnet50_no_weights,IMAGENET100,QAT,layer2.3.conv1.weight,2.2290842533111572
resnet50_no_weights,IMAGENET100,QAT,layer2.3.conv2.weight,1.5491458177566528
resnet50_no_weights,IMAGENET100,QAT,layer2.3.conv3.weight,2.0228333473205566
resnet50_no_weights,IMAGENET100,QAT,layer3.0.conv1.weight,8.420196533203125
resnet50_no_weights,IMAGENET100,QAT,layer3.0.conv2.weight,6.1156110763549805
resnet50_no_weights,IMAGENET100,QAT,layer3.0.conv3.weight,10.27281665802002
resnet50_no_weights,IMAGENET100,QAT,layer3.0.downsample.0.weight,18.587600708007812
resnet50_no_weights,IMAGENET100,QAT,layer3.1.conv1.weight,1.4420146942138672
resnet50_no_weights,IMAGENET100,QAT,layer3.1.conv2.weight,5.101798057556152
resnet50_no_weights,IMAGENET100,QAT,layer3.1.conv3.weight,4.0660505294799805
resnet50_no_weights,IMAGENET100,QAT,layer3.2.conv1.weight,1.4334660768508911
resnet50_no_weights,IMAGENET100,QAT,layer3.2.conv2.weight,2.0844051837921143
resnet50_no_weights,IMAGENET100,QAT,layer3.2.conv3.weight,5.962060928344727
resnet50_no_weights,IMAGENET100,QAT,layer3.3.conv1.weight,1.3980491161346436
resnet50_no_weights,IMAGENET100,QAT,layer3.3.conv2.weight,2.1689248085021973
resnet50_no_weights,IMAGENET100,QAT,layer3.3.conv3.weight,5.523119926452637
resnet50_no_weights,IMAGENET100,QAT,layer3.4.conv1.weight,1.3274013996124268
resnet50_no_weights,IMAGENET100,QAT,layer3.4.conv2.weight,1.2245457172393799
resnet50_no_weights,IMAGENET100,QAT,layer3.4.conv3.weight,5.013626575469971
resnet50_no_weights,IMAGENET100,QAT,layer3.5.conv1.weight,1.7099472284317017
resnet50_no_weights,IMAGENET100,QAT,layer3.5.conv2.weight,1.4784566164016724
resnet50_no_weights,IMAGENET100,QAT,layer3.5.conv3.weight,5.596471786499023
resnet50_no_weights,IMAGENET100,QAT,layer4.0.conv1.weight,6.661588668823242
resnet50_no_weights,IMAGENET100,QAT,layer4.0.conv2.weight,5.160497665405273
resnet50_no_weights,IMAGENET100,QAT,layer4.0.conv3.weight,35.33616638183594
resnet50_no_weights,IMAGENET100,QAT,layer4.0.downsample.0.weight,6.150696754455566
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv1.weight,2.274919271469116
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv2.weight,4.684002876281738
resnet50_no_weights,IMAGENET100,QAT,layer4.1.conv3.weight,20.08608627319336
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv1.weight,3.0631814002990723
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv2.weight,3.5673279762268066
resnet50_no_weights,IMAGENET100,QAT,layer4.2.conv3.weight,5.746642589569092
resnet50_no_weights,IMAGENET100,QAT,fc.weight,0.9955140948295593
