model,dataset,variant,layer,tr_A,tr_G,A_per_infan,G_per_outfan,predicted_per_param,measured_per_param,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.803828239440918,1.697375040521365e-07,0.01528442402680715,2.946831667571814e-10,4.504062474279082e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.893834114074707,1.405879714866387e-07,0.015440684225824144,2.440763393865255e-10,3.768705683462425e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv2,8.896999677022299,1.633804771472569e-07,0.015446179994830379,2.8364666171398767e-10,4.381257391767016e-12,9.314227624174761e-05,aggregate,3,0.09479386910732998
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0629844665527344,5.800425242341589e-07,0.016609132289886475,2.2657911102896833e-09,3.7632824292050105e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0731428861618042,5.656503958562098e-07,0.01676785759627819,2.2095718588133195e-09,3.704978627732544e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0842560529708862,4.924135055262013e-07,0.016941500827670097,1.923490255961724e-09,3.2586811763390914e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.1.conv3,1.0734611352284749,5.460354752055233e-07,0.01677283023794492,2.1329510750215754e-09,3.5775626287179e-11,0.00015726818405280326,aggregate,3,0.010639363657548003
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.850900650024414,1.266883202788449e-07,0.05019883066415787,1.9795050043569518e-09,9.93688365125677e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.594263076782227,1.2339310728748387e-07,0.04919634014368057,1.9280173013669355e-09,9.485139496094885e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.730917930603027,1.0485118906444768e-07,0.049730148166418076,1.638299829131995e-09,8.147289324375153e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv1,12.725360552469889,1.1831087221025882e-07,0.0497084396580855,1.848607378285294e-09,9.189138831498618e-11,0.0003013269669613764,aggregate,3,0.12840901190608
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.224592208862305,1.314939339636112e-07,0.016014917029274836,2.282880797979361e-10,3.656014656736419e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.108095169067383,1.30205975779063e-07,0.015812665224075317,2.260520412830955e-10,3.574485252028442e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.219259262084961,1.0996036792221275e-07,0.016005658441119723,1.9090341653161935e-10,3.0555348802479076e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv2,9.183982213338217,1.2388675922162898e-07,0.015944413564823293,2.15081179204217e-10,3.429343271241907e-12,0.0003313216032049384,aggregate,3,0.06577417955744533
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,0.9998968243598938,3.9912248439577525e-07,0.01562338788062334,1.559072204670997e-09,2.4357989787473568e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,1.005828857421875,3.916017874416866e-07,0.015716075897216797,1.5296944821940883e-09,2.404079458171604e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,1.017329216003418,3.4591855069265875e-07,0.015895769000053406,1.3512443386431983e-09,2.1479067869702217e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer1.2.conv3,1.0076849659283955,3.7888094084337354e-07,0.01574507759263118,1.4800036751694279e-09,2.3302772702921955e-11,0.000329011180696802,aggregate,3,0.008863177968104126
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,17.262781143188477,3.056653952171473e-08,0.06743273884057999,2.3880109001339633e-10,1.610301153771919e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,16.986982345581055,3.014346461327477e-08,0.066355399787426,2.3549581729120916e-10,1.562641910462481e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,17.166522979736328,2.619221639577063e-08,0.06705673038959503,2.0462669059195804e-10,1.3721596821540012e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,17.13876215616862,2.8967406843586712e-08,0.06694828967253368,2.263078659655212e-10,1.5150924565832637e-11,0.00040147607894980937,aggregate,3,0.13997943307605223
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.759693145751953,3.5168105227967317e-07,0.015416400300131904,3.0527869121499407e-10,4.70629850687071e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.478271484375,3.5429457057034597e-07,0.015172110663519965,3.0754737028675866e-10,4.6661427362652545e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.850418090820312,3.191417761172488e-07,0.015495154592725966,2.7703279176844514e-10,4.292665935706519e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,17.69612757364909,3.41705799655756e-07,0.015361221852125946,2.966196177567326e-10,4.556439754053967e-12,0.0001615544838961015,aggregate,3,0.19404564061004806
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.5815205574035645,2.252180593131925e-06,0.020168129354715347,4.398790220960791e-09,8.871537018059414e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.542414903640747,2.235563897556858e-06,0.019862616434693336,4.3663357374157385e-09,8.67268519773827e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.599121332168579,2.0555398805299774e-06,0.020305635407567024,4.014726329160112e-09,8.152156910108516e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,2.574352264404297,2.1810947904062536e-06,0.02011212706565857,4.259950762512214e-09,8.567667102909477e-11,0.0004155387932331604,aggregate,3,0.02902486998227627
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,17.227571487426758,4.6953482524259016e-07,0.06729520112276077,9.170602055519339e-10,6.171375097429773e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,16.877050399780273,4.6530792019439104e-07,0.0659259781241417,9.0880453162967e-10,5.991382767133846e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,17.08222770690918,4.270332851774583e-07,0.06672745198011398,8.340493851122233e-10,5.565399029411947e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,17.062283198038738,4.5395867687147984e-07,0.06664954374233882,8.866380407646091e-10,5.909402088156241e-11,0.0002661540102705277,aggregate,3,0.17610961301638525
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,19.042203903198242,7.76541000391262e-08,0.03719180449843407,6.066726565556735e-10,2.2563250837164243e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,18.395103454589844,7.597573414841463e-08,0.03592793643474579,5.935604230344893e-10,2.1325401148963952e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,18.892059326171875,7.062261886403576e-08,0.03689855337142944,5.517392098752794e-10,2.0358378682693306e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,18.776455561319988,7.475081768385887e-08,0.0366727647682031,5.839907631551474e-10,2.1416555883992134e-11,5.1006920405393285e-05,aggregate,3,0.3386855776132866
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.722912788391113,2.0980341730592045e-07,0.010176139573256174,1.8212102196694482e-10,1.853288938759684e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,10.979723930358887,2.0618486473722442e-07,0.009531010356214311,1.7897991730661841e-10,1.705859445403761e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.187837600708008,1.8619033426148235e-07,0.009711664583947923,1.6162355404642564e-10,1.5696337457644649e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,11.29682477315267,2.0072620543487574e-07,0.009806271504472802,1.7424149777332962e-10,1.7086594345112634e-12,4.1496187673238384e-05,aggregate,3,0.3833941477043214
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2516902685165405,1.4810929087616387e-06,0.009778830222785473,2.8927595874250756e-09,2.8287804880764764e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.229303240776062,1.4930502629795228e-06,0.009603931568562984,2.9161137948818805e-09,2.8006157332188096e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2626426219940186,1.3397090015132562e-06,0.00986439548432827,2.6166191435805786e-09,2.5811366064143164e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,1.2478787104288738,1.4379507244181393e-06,0.009749052425225576,2.8084975086291783e-09,2.738018944774128e-11,0.00012332496596951853,aggregate,3,0.016993368303276492
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,22.338293075561523,6.785020190136493e-08,0.0436294786632061,5.300797023544135e-10,2.3127101063670524e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,21.872509002685547,6.946159203380375e-08,0.04271974414587021,5.426686877640918e-10,2.318266749725713e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,22.413766860961914,5.946433745407376e-08,0.04377688840031624,4.645651363599512e-10,2.033721612910728e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,22.208189646402996,6.559204379641415e-08,0.04337537040313085,5.124378421594855e-10,2.2227181212248786e-11,6.348410069443444e-05,aggregate,3,0.2931470518282355
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.523141860961914,2.3298544249428232e-07,0.008266616198751662,2.0224430772073118e-10,1.6718760703095122e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.67906665802002,2.4174306645363686e-07,0.008401967585086823,2.0984641185211533e-10,1.7631227502282522e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.736266136169434,2.1083724277559668e-07,0.0084516199098693,1.830184399093721e-10,1.5468022906112676e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,9.646158218383789,2.2852191724117196e-07,0.008373401231235929,1.983697198274062e-10,1.6610292562427295e-12,5.283561696275304e-05,aggregate,3,0.11030735796016147
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.7895821332931519,1.8872226519306423e-06,0.006168610416352749,3.6859817420520358e-09,2.273738536850824e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.8109247088432312,1.894173010441591e-06,0.006335349287837744,3.6995566610187325e-09,2.3437983657700408e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.8188319206237793,1.7129113984992728e-06,0.006397124379873276,3.345530075193892e-09,2.140177200762212e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,0.8064462542533875,1.8314356869571686e-06,0.0063003613613545895,3.57702282608822e-09,2.2536536402169618e-11,0.00010938395701562001,aggregate,3,0.01513043064016034
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.40927505493164,1.110773624191097e-07,0.04767436534166336,8.677918938992946e-10,4.137142779028894e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.004932403564453,9.952323409834207e-08,0.04688463360071182,7.775252663932974e-10,3.6453987230145604e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.577505111694336,8.940583029470872e-08,0.048002939671278,6.984830491774119e-10,3.352923967107361e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,24.330570856730144,1.0000214227072017e-07,0.04752064620455106,7.812667364900013e-10,3.712630017612558e-11,8.687777321310059e-05,aggregate,3,0.29428836136466974
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,12.291973114013672,3.34279377511848e-07,0.01067011555035909,2.901730707568125e-10,3.0961801945777135e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,11.966526985168457,3.2287437079503434e-07,0.010387610230180953,2.80272891315134e-10,2.9113655530674804e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,12.567843437194824,2.92681846758569e-07,0.010909586317009397,2.540641030890356e-10,2.7717342627034077e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,12.275447845458984,3.166118650218171e-07,0.010655770699183147,2.74836688386994e-10,2.92859673117466e-12,9.744296294678704e-05,aggregate,3,0.3009986415999215
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.9005327224731445,2.233615987279336e-06,0.007035411894321442,4.362531225154953e-09,3.069220407080385e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.8752323389053345,2.2577248728339327e-06,0.006837752647697926,4.409618892253775e-09,3.015188325584704e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.9262809753417969,2.0734139525302453e-06,0.007236570119857788,4.049636626035635e-09,2.9305479404251186e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,0.9006820122400919,2.188251604214505e-06,0.007036578220625718,4.273928914481455e-09,3.007383511614272e-11,0.00014421803678016186,aggregate,3,0.02552464566025189
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,27.102453231811523,2.4717118662920257e-07,0.05293447896838188,9.655124477703225e-10,5.110889836020905e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,26.6768741607666,2.5306997031293577e-07,0.05210326984524727,9.885545715349053e-10,5.150692559743597e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,27.279687881469727,2.3257526038378273e-07,0.05328064039349556,9.084971108741513e-10,4.840530786301532e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,27.01967175801595,2.4427213910864037e-07,0.0527727964023749,9.541880433931265e-10,5.035517134356593e-11,0.0003313221733971616,aggregate,3,0.30981554959332114
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,26.120447158813477,2.1222292616585037e-06,0.011336999634901682,9.211064503726144e-10,1.0442583491579914e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,26.377735137939453,2.2766216716263443e-06,0.011448669764730666,9.88117044976712e-10,1.1312625736839895e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,27.0279541015625,2.0809554825973464e-06,0.011730882856580947,9.031924837662094e-10,1.059524522400579e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,26.50871213277181,2.1599354719607313e-06,0.011505517418737765,9.37471993038512e-10,1.0786100345483408e-11,6.653745295934278e-05,aggregate,3,0.4677161988491592
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,3.844494581222534,9.799851795833092e-06,0.015017556957900524,9.570167769368254e-09,1.4372053957315156e-10,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,3.9489362239837646,1.0827918231370859e-05,0.01542553212493658,1.0574138897823104e-08,1.6311171926191178e-10,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,4.049014568328857,9.530537681712303e-06,0.0158164631575346,9.307165704797171e-09,1.47206443470994e-10,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,3.9474817911783853,1.0052769236305418e-05,0.015419850746790567,9.81715745732951e-09,1.5137910274976303e-10,0.00010804446139883445,aggregate,3,0.1022677505990118
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.594823837280273,1.6567518059673603e-06,0.051943015307188034,1.6179216855150003e-09,8.403973087653712e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.28143310546875,1.809714035516663e-06,0.05133092403411865,1.7672988628092412e-09,9.071708367244544e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.57630729675293,1.6046742530306801e-06,0.051906850188970566,1.5670647002252736e-09,8.134139263101734e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,26.484188079833984,1.6903800315049011e-06,0.05172692984342575,1.650761749516505e-09,8.538883720545101e-11,7.428562193048419e-05,aggregate,3,0.1758348665386371
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,31.741498947143555,3.8426520632128813e-07,0.030997557565569878,1.5010359621925318e-09,4.6528448646053574e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,32.00227737426758,3.997843691649905e-07,0.03125222399830818,1.5616576920507441e-09,4.8805276000650834e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,32.95392990112305,3.686708112127235e-07,0.032181572169065475,1.4401203562997011e-09,4.634533717839912e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,32.23256874084473,3.8424012889966736e-07,0.03147711791098118,1.5009380035143256e-09,4.724520251369311e-11,3.0084750256889125e-05,aggregate,3,0.6381792770702315
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,18.625961303710938,1.5907855868135812e-06,0.00808418459362454,6.904451331656168e-10,5.581685908280524e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,18.561227798461914,1.6382149397031753e-06,0.00805608845419354,7.110307898017254e-10,5.728126936297794e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,19.402774810791016,1.5276358453775174e-06,0.008421343233850267,6.630363912228808e-10,5.583657027021306e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,18.86332130432129,1.5855454572980914e-06,0.008187205427222783,6.88170771396741e-10,5.634195474435487e-12,3.3454391868445484e-05,aggregate,3,0.4683002999223029
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.3459441661834717,1.247635645995615e-05,0.005257594399154186,1.2183941855425928e-08,6.405822445870762e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.3664524555206299,1.3779496839561034e-05,0.0053377049043774605,1.3456539882383822e-08,7.182703892615102e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.4399319887161255,1.2157615856267512e-05,0.005624734330922365,1.1872671734636242e-08,6.678062430558006e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,1.3841095368067424,1.28044897185949e-05,0.005406677878151338,1.2504384490815331e-08,6.760717900638992e-11,5.3697846806292186e-05,aggregate,3,0.04941919754271303
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,35.99959945678711,4.816169507648738e-07,0.03515585884451866,1.881316213925288e-09,6.61392872586617e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,36.43656539916992,4.787925149685179e-07,0.03558258339762688,1.870283261595773e-09,6.65495101329172e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,37.64301681518555,4.73245847842918e-07,0.036760758608579636,1.8486165931363985e-09,6.795654834010202e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,36.693060557047524,4.778851045254365e-07,0.03583306695024172,1.8667386895524865e-09,6.689097244134075e-11,4.472669691228263e-05,aggregate,3,0.8512035467397427
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.191204071044922,2.0675797713920474e-06,0.007461460100279914,8.973870535555761e-10,6.695817694612686e-12,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.521162033081055,2.168765377064119e-06,0.007604671021302541,9.413044171285239e-10,7.158310423161365e-12,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.964706420898438,1.992201760003809e-06,0.007797181606292725,8.646709027794309e-10,6.741996058648304e-12,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,17.559024175008137,2.076182302819992e-06,0.00762110424262506,9.011207911545103e-10,6.867535484585289e-12,4.573387778579937e-05,aggregate,3,0.3881386706458242
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.2250289916992188,1.4133370314084459e-05,0.004785269498825073,1.3802119447348105e-08,6.604686121053526e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.254544973373413,1.6183143088710494e-05,0.004900566302239895,1.5803850672568842e-08,7.744781805162217e-11,,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.29413640499115,1.3771509657090064e-05,0.005055220331996679,1.3448739899502016e-08,6.798634337969757e-11,,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,1.2579034566879272,1.469600768662834e-05,0.004913685377687216,1.4351570006472988e-08,7.051909968766074e-11,4.980230471032666e-05,aggregate,3,0.03467590230413404
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,41.073726654052734,6.036513013896183e-07,0.04011106118559837,2.3580128960531965e-09,9.458239955001978e-11,,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,41.67776107788086,6.70865290430811e-07,0.04070093855261803,2.6205675407453555e-09,1.0665955844886205e-10,,43,3,
