model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99
resnet50_no_weights,CIFAR10,PTQ,layer3.3.conv3,-36.499977111816406,31.290647506713867,67.79062461853027,0.2658455967903137,137,0.07771681249141693,0.6683647036552429,11.116836547851562,143.04287825854038,872.2774705411019
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv1,-48.78162384033203,42.412010192871094,91.19363403320312,0.35762208700180054,136,0.2587224245071411,1.5873762369155884,14.100667953491211,54.501143379251275,352.47672947918767
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv2,-42.26999282836914,49.074974060058594,91.34496688842773,0.3582155704498291,118,0.25254878401756287,3.0017054080963135,17.84770393371582,70.6703221840682,361.692364680225
resnet50_no_weights,CIFAR10,PTQ,layer3.4.conv3,-29.101869583129883,27.984045028686523,57.085914611816406,0.2238663285970688,130,0.044776950031518936,1.0410640239715576,9.152687072753906,204.4062194122476,1274.8951094621914
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv1,-52.00236892700195,48.78786849975586,100.79023742675781,0.39525583386421204,132,0.2271307110786438,2.5534627437591553,16.178897857666016,71.23166119118117,443.7543340048774
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv2,-61.12300491333008,73.40970611572266,134.53271102905273,0.5275792479515076,116,0.22288067638874054,5.971364498138428,25.142080307006836,112.80511489096037,603.6086807023395
resnet50_no_weights,CIFAR10,PTQ,layer3.5.conv3,-46.99320983886719,45.30756759643555,92.30077743530273,0.36196383833885193,130,0.01648685336112976,2.4029595851898193,14.417752265930176,874.4999394440056,5598.447163539146
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv1,-64.69898223876953,58.931182861328125,123.63016510009766,0.48482418060302734,133,0.252525269985199,3.3710994720458984,19.156721115112305,75.86061037073684,489.57541994646266
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv2,-86.23670196533203,84.69078826904297,170.927490234375,0.6703038811683655,129,0.2421921193599701,7.061610698699951,26.44232749938965,109.179140796437,705.7516598231073
resnet50_no_weights,CIFAR10,PTQ,layer4.0.conv3,-173.0734100341797,204.38475036621094,377.4581604003906,1.480228066444397,117,0.02094699814915657,3.3960320949554443,64.93569946289062,3100.000248269715,18019.677937269927
resnet50_no_weights,CIFAR10,PTQ,layer4.0.downsample.0,-81.84884643554688,82.09917449951172,163.9480209350586,0.6429334282875061,127,0.25576114654541016,3.7587718963623047,27.75223159790039,108.50839532412327,641.0200421350933
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv1,-54.29488754272461,71.11144256591797,125.40633010864258,0.4917895197868347,110,0.16631659865379333,1.2979987859725952,16.938922882080078,101.84745851699593,754.0217339923475
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv2,-28.255952835083008,37.39591979980469,65.6518726348877,0.25745832920074463,110,0.227594792842865,1.3546479940414429,8.095772743225098,35.57099282501839,288.45946699762493
resnet50_no_weights,CIFAR10,PTQ,layer4.1.conv3,-22.94931983947754,21.629844665527344,44.57916450500488,0.17482024431228638,131,0.04123356193304062,0.10056965053081512,4.753927230834961,115.29266471218,1081.1378502152495
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv1,-104.3327407836914,157.138671875,261.4714126586914,1.0253781080245972,102,0.2432691603899002,1.2187467813491821,35.8829345703125,147.50301482029636,1074.8235092340415
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv2,-77.68695831298828,121.63396453857422,199.3209228515625,0.7816506624221802,99,0.20866228640079498,1.8305492401123047,27.01836395263672,129.48369549033075,955.2321422794641
resnet50_no_weights,CIFAR10,PTQ,layer4.2.conv3,-67.93933868408203,25.90550994873047,93.8448486328125,0.3680190145969391,185,0.0,0.01221329253166914,5.841009140014648,inf,inf
resnet50_no_weights,CIFAR10,PTQ,fc,-28.772472381591797,65.03076171875,93.8032341003418,0.36785584688186646,78,2.8648431301116943,4.853770732879639,8.191756248474121,2.8594083083895563,32.74288672716422
resnet50_no_weights,CIFAR10,QAT,conv1,-3.757086992263794,5.673535346984863,9.430622339248657,0.03698283061385155,102,1.1018871068954468,1.8319042921066284,3.6487395763397217,3.3113551774101433,8.558610297037887
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv1,-1.6504751443862915,3.5924975872039795,5.242972731590271,0.020560678094625473,80,0.5146259069442749,0.8981349468231201,3.867603063583374,7.515367981663171,10.187930030032465
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv2,-3.822434186935425,5.187313556671143,9.009747743606567,0.035332344472408295,108,0.5677310824394226,1.060896396636963,4.620096206665039,8.137825018868872,15.869745416956127
resnet50_no_weights,CIFAR10,QAT,layer1.0.conv3,-3.83247971534729,3.061746835708618,6.894226551055908,0.027036182582378387,142,0.5130090713500977,1.0365073680877686,2.312612295150757,4.507936456298136,13.438800473668458
resnet50_no_weights,CIFAR10,QAT,layer1.0.downsample.0,-4.143433094024658,3.9129393100738525,8.05637240409851,0.03159361705183983,131,0.6420289278030396,1.104871153831482,3.2572214603424072,5.073325078183474,12.548301260609287
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv1,-3.6350932121276855,2.527611017227173,6.162704229354858,0.024167468771338463,150,0.4930326044559479,0.7708261013031006,1.8600504398345947,3.7726722797311245,12.499587600611699
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv2,-1.473968267440796,2.8404054641723633,4.314373731613159,0.01691911369562149,87,0.4798344373703003,0.8212539553642273,1.78843355178833,3.7271888228567285,8.991379933582484
resnet50_no_weights,CIFAR10,QAT,layer1.1.conv3,-6.485410213470459,4.157614231109619,10.643024444580078,0.041737351566553116,155,0.3313106298446655,0.7037294507026672,3.0753793716430664,9.282465138788192,32.12400534679507
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv1,-2.390465497970581,2.4722654819488525,4.862730979919434,0.019069533795118332,125,0.554764449596405,0.9482366442680359,2.017806053161621,3.637230277876654,8.76539760876369
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv2,-2.436474323272705,2.8476169109344482,5.284091234207153,0.020721925422549248,118,0.5898786783218384,1.0988832712173462,2.5631325244903564,4.345185914809263,8.957928856218377
resnet50_no_weights,CIFAR10,QAT,layer1.2.conv3,-3.6125710010528564,5.441657066345215,9.054228067398071,0.035506777465343475,102,0.26978975534439087,0.617529571056366,2.4834742546081543,9.2052207521296,33.56031090150257
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv1,-2.326606273651123,2.7027125358581543,5.029318809509277,0.019722819328308105,118,0.6404402256011963,1.2096984386444092,2.7722346782684326,4.328639219477619,7.852908996757875
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv2,-3.3428478240966797,3.2750327587127686,6.617880582809448,0.025952473282814026,129,0.5901068449020386,1.1306636333465576,3.2318761348724365,5.476764356815668,11.214715843379274
resnet50_no_weights,CIFAR10,QAT,layer2.0.conv3,-5.809420585632324,6.657217979431152,12.466638565063477,0.04888878017663956,119,0.5746040344238281,1.0245652198791504,2.9919350147247314,5.2069509357427854,21.696051225195678
resnet50_no_weights,CIFAR10,QAT,layer2.0.downsample.0,-1.8751250505447388,2.9645800590515137,4.839705109596252,0.018979234620928764,99,0.5298006534576416,0.9045555591583252,2.42120623588562,4.5700325586314126,9.134954964685022
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv1,-1.6792405843734741,2.5376334190368652,4.216874003410339,0.016536761075258255,102,0.44240158796310425,0.7444308400154114,1.431260585784912,3.2352067097559276,9.531778633131898
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv2,-2.202876567840576,4.093162536621094,6.29603910446167,0.024690348654985428,89,0.41878366470336914,0.7503806948661804,1.791557788848877,4.278003035571754,15.034108622458449
resnet50_no_weights,CIFAR10,QAT,layer2.1.conv3,-15.836856842041016,16.124433517456055,31.96129035949707,0.1253383904695511,126,0.36177143454551697,0.7254236936569214,2.95927357673645,8.179953678360759,88.3466390862206
