epoch,total_s,train_s,val_s
1,9.351,8.35,1.001
2,9.296,8.347,0.948
3,9.07,8.128,0.941
4,9.217,8.279,0.938
5,9.105,8.152,0.953
6,9.144,8.192,0.952
7,9.418,8.466,0.952
8,9.278,8.3,0.978
9,9.448,8.496,0.951
10,9.428,8.479,0.949
11,9.421,8.477,0.943
12,9.359,8.41,0.949
13,9.532,8.561,0.971
14,9.172,8.228,0.944
15,9.318,8.366,0.952
16,9.189,8.231,0.959
17,9.271,8.32,0.951
18,9.237,8.269,0.968
19,9.278,8.315,0.964
20,9.274,8.311,0.963
