model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",13.752267566381716,aggregate,3,0.9192890539243197
resnet50_no_weights,IMAGENET100,ptq,42,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",11.735601084572929,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",10.886083857218425,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",9.832089948654176,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",10.817924963481843,aggregate,3,0.9535842318527619
resnet50_no_weights,IMAGENET100,ptq,42,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",40.769959219570815,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",46.12714095342727,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",49.41187057495117,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",45.436323582649756,aggregate,3,4.362175999244983
resnet50_no_weights,IMAGENET100,ptq,42,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",12.10904140472412,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",11.14984836249516,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",12.209510819117229,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.4.conv1,layer3.4.conv1,"(256, 1024, 1, 1)",11.822800195445502,aggregate,3,0.5849544024200037
resnet50_no_weights,IMAGENET100,ptq,42,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",9.064425245920818,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",7.690063222249349,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",7.526486758832578,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.4.conv2,layer3.4.conv2,"(256, 256, 3, 3)",8.093658409000914,aggregate,3,0.8446777513309969
resnet50_no_weights,IMAGENET100,ptq,42,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",32.15653410824862,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",33.70610195795695,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",28.224600982666015,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.4.conv3,layer3.4.conv3,"(1024, 256, 1, 1)",31.362412349623863,aggregate,3,2.8257185389153388
resnet50_no_weights,IMAGENET100,ptq,42,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",21.565949209805193,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",21.660287783696102,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",19.40757808685303,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.5.conv1,layer3.5.conv1,"(256, 1024, 1, 1)",20.877938360118108,aggregate,3,1.2742426933390913
resnet50_no_weights,IMAGENET100,ptq,42,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",28.25343612262181,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",33.299591700236,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",31.3924222946167,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.5.conv2,layer3.5.conv2,"(256, 256, 3, 3)",30.981816705824837,aggregate,3,2.5480128022700423
resnet50_no_weights,IMAGENET100,ptq,42,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",74.45723012288411,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",78.98246256510417,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",63.04319763183594,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer3.5.conv3,layer3.5.conv3,"(1024, 256, 1, 1)",72.16096343994141,aggregate,3,8.213992461807054
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",51.357283738943245,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",67.60890310781973,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",58.267815526326494,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.conv1,layer4.0.conv1,"(512, 1024, 1, 1)",59.07800079102982,aggregate,3,8.156045803578294
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",66.75353965759277,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",81.81510649787054,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",79.85878779093424,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.conv2,layer4.0.conv2,"(512, 512, 3, 3)",76.14247798213252,aggregate,3,8.189683624370707
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",316.55314036778043,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",263.3283991495768,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",264.3866343180338,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",281.42272461179704,aggregate,3,30.42843322961479
resnet50_no_weights,IMAGENET100,ptq,42,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",47.82133724071361,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",52.19573656717936,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",51.58099625905355,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",50.532690022315506,aggregate,3,2.3681325641386524
resnet50_no_weights,IMAGENET100,ptq,42,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",24.043773121303982,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",23.44818913936615,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",24.530634289696103,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",24.00753218345541,aggregate,3,0.5421318382555266
resnet50_no_weights,IMAGENET100,ptq,42,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",65.05732103983561,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",59.49057839711507,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",66.2484671274821,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",63.59878885481093,aggregate,3,3.607319243436888
resnet50_no_weights,IMAGENET100,ptq,42,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",210.22435099283854,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",210.2385457356771,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",171.86304982503256,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",197.44198218451606,aggregate,3,22.152006361974422
resnet50_no_weights,IMAGENET100,ptq,42,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",36.23168360392253,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",37.29389797557484,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",33.267499415079754,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",35.597693664859044,aggregate,3,2.0867268086921493
resnet50_no_weights,IMAGENET100,ptq,42,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",45.14089635213216,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",46.00893642591394,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",45.356505711873375,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",45.50211282997316,aggregate,3,0.45196732963098285
resnet50_no_weights,IMAGENET100,ptq,42,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",58.92721811930338,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",61.86877543131511,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",64.43903773171562,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",61.745010427444704,aggregate,3,2.7579933270550736
resnet50_no_weights,IMAGENET100,ptq,42,fc,fc,"(100, 2048)",11.330603758494059,42,3,
resnet50_no_weights,IMAGENET100,ptq,43,fc,fc,"(100, 2048)",11.592072836558025,43,3,
resnet50_no_weights,IMAGENET100,ptq,44,fc,fc,"(100, 2048)",10.59378531773885,44,3,
resnet50_no_weights,IMAGENET100,ptq,"42,43,44",fc,fc,"(100, 2048)",11.172153970930312,aggregate,3,0.5176622875406156
resnet50_no_weights,IMAGENET100,fp32_fused,42,conv1,conv1,"(64, 3, 7, 7)",1460.167421468099,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,conv1,conv1,"(64, 3, 7, 7)",1339.4206949869792,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,conv1,conv1,"(64, 3, 7, 7)",1844.9200439453125,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",conv1,conv1,"(64, 3, 7, 7)",1548.1693868001303,aggregate,3,263.9898812001129
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",7.95057737827301,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",10.002355249722799,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",9.107896836598714,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",9.020276488198174,aggregate,3,1.028691451569969
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",12.21010446548462,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",11.943089135487874,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",15.477579832077026,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",13.210257811016506,aggregate,3,1.9680920092827947
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",14.912858247756958,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",16.231329441070557,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",15.40522141456604,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",15.516469701131184,aggregate,3,0.6662384767087584
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",12.437666893005371,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",11.868913968404135,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",12.374902200698852,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",12.227161020702786,aggregate,3,0.31183419394060585
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",4.64137597878774,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",4.10736559232076,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",4.050248721241951,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",4.26633009745015,aggregate,3,0.3260523640025865
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",1.230297972758611,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",1.7082837343215942,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",1.1249367167552313,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",1.354506141278479,aggregate,3,0.3108764828210515
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",4.438240094979604,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",3.249240974585215,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",3.7974037734361796,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",3.8282949476669996,aggregate,3,0.5951011893440282
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",0.3063855896393458,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",0.3062266951633824,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",0.3521300750474135,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",0.3215807866167139,aggregate,3,0.026456579136014166
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.06502581483994921,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.0714141945777969,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.1152676170070966,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",0.08390254214161423,aggregate,3,0.027350114988912225
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",0.5888327499230702,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",0.430106004824241,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",0.5224427700042724,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",0.5137938415838612,aggregate,3,0.0797160452765516
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",2.896011306689336,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",3.5764482696851094,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",2.87219068637261,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",3.1148834209156853,aggregate,3,0.39990428567686614
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",13.650903908411662,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",10.829343504375881,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",8.634551286697388,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",11.038266233161643,aggregate,3,2.5146938056744372
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",13.767090082168579,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",13.75067192932655,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",7.54772720336914,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",11.688496404954757,aggregate,3,3.5860207158542283
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",21.338643487294515,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",21.85884041445596,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",20.523959841047013,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",21.240481247599163,aggregate,3,0.6728323753303304
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",11.446324880917867,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",11.56518546740214,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",12.917278575897218,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",11.976262974739075,aggregate,3,0.8171075394170046
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",14.882561898231506,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",13.961282245318095,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",10.87833484808604,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",13.240726330545213,aggregate,3,2.09710733798125
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",10.540051754315694,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",10.955721559195682,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",9.75420978864034,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",10.416661034050572,aggregate,3,0.610185698030868
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",3.045782430605455,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",3.0167905489603677,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",3.2350122610727947,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",3.0991950802128723,aggregate,3,0.11851102169369446
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",7.859490521748861,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",8.8509339650472,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",8.799655199050903,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",8.503359895282323,aggregate,3,0.5581963862220034
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",12.722410281499227,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",11.752185682455698,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",9.13756936788559,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",11.204055110613504,aggregate,3,1.8542131584099502
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",4.816709800561269,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",5.574902653694153,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",5.253445323308309,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",5.21501925918791,aggregate,3,0.3805542306140931
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",3.513184861342112,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",4.686917375950586,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",3.344687464237213,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",3.848263233843304,aggregate,3,0.7311657956736338
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.143802324930826,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",6.729418299816273,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.051401484012604,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",7.641540702919901,aggregate,3,0.7912710897873445
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",22.518197536468506,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",23.49022585550944,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",19.82928403218587,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",21.945902474721272,aggregate,3,1.8963820782519345
resnet50_no_weights,IMAGENET100,fp32_fused,42,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",17.71632267447079,42,3,
resnet50_no_weights,IMAGENET100,fp32_fused,43,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",17.45095354715983,43,3,
resnet50_no_weights,IMAGENET100,fp32_fused,44,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",15.437683455149333,44,3,
resnet50_no_weights,IMAGENET100,fp32_fused,"42,43,44",layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",16.868319892259983,aggregate,3,1.2460520273343074
