model,dataset,variant,layer,per_param_residual,matched_count_ratio
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.2.conv2,-0.3723180476451553,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.2.conv3,0.05538942659126178,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.3.conv1,-0.29336902917694196,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.3.conv2,-0.5131622756761223,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.3.conv3,0.07322511213481242,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.4.conv1,-0.27885481277224766,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.4.conv2,-0.6832022902776353,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.4.conv3,0.09307706564049223,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv1,-0.20713103595928928,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv2,-0.15784104638814345,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer3.5.conv3,0.30544837998581986,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,0.212300426431292,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,0.19583762307966257,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.conv3,0.8530169813507555,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,-0.01369220558476325,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,-0.18796225256302534,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,0.1379176729671947,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.1.conv3,0.7316453774400471,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv1,0.02400551885872293,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv2,-0.01026071114505811,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,layer4.2.conv3,0.2437663614773573,1.0
resnet50_no_weights,IMAGENET100,fp32_fused,fc,-0.3397905390043823,1.0
resnet50_no_weights,IMAGENET100,ptq,conv1,2.5196988700707066,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv1,0.640262817263179,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv2,0.5250396524613188,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.0.conv3,0.49651160948377226,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.0.downsample.0,0.3944728572651348,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv1,-0.09910549638627719,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv2,-0.6920093599817325,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.1.conv3,-0.2129280334124819,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv1,-1.0499121683070398,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv2,-1.5589608782809226,1.0
resnet50_no_weights,IMAGENET100,ptq,layer1.2.conv3,-1.052220699810745,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv1,-0.374644269905267,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv2,0.2371328808135189,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.0.conv3,0.26079221184418167,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,0.33784259739001854,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv1,-0.06629954921330583,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv2,-0.21148297664696925,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.1.conv3,-0.048779574639033374,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv1,-0.3543888065336356,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv2,0.051618804221255754,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.2.conv3,0.2718282677024031,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv1,-0.23903008580377927,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv2,-0.5820139501041393,1.0
resnet50_no_weights,IMAGENET100,ptq,layer2.3.conv3,-0.09150081045779235,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv1,0.3126003012236005,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv2,0.15269229840690546,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.conv3,0.6205005097087217,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,0.18432109717584222,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv1,-0.1798916731467024,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv2,-0.3978100534418738,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.1.conv3,0.03251135008943562,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv1,-0.19343491383206501,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv2,-0.4053546700397508,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.2.conv3,0.13103018350815443,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv1,-0.27635812557520545,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv2,-0.5527508273072712,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.3.conv3,0.14954565226019767,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv1,-0.4027852151754141,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv2,-0.7028014878347024,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.4.conv3,0.06691956625455031,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv1,-0.1282866072923614,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv2,-0.07075095104167506,1.0
resnet50_no_weights,IMAGENET100,ptq,layer3.5.conv3,0.4054870291467525,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv1,0.24840439514456136,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv2,0.2668005151535251,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.conv3,0.8768561329083244,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,0.050296216432320406,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv1,-0.13547336401179066,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv2,0.19643224334660836,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.1.conv3,0.720324475306485,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv1,0.02562592976692013,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv2,0.08307827465264239,1.0
resnet50_no_weights,IMAGENET100,ptq,layer4.2.conv3,0.2084529517369873,1.0
resnet50_no_weights,IMAGENET100,ptq,fc,-0.38810514255609174,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,conv1,0.24349483149346907,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv1,0.11948149967872279,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.0.conv2,-0.09990372670950443,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv1,-0.03596371381158825,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer1.1.conv2,-0.09465756102659073,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv1,0.45991587261912503,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.conv2,0.16905653521537634,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.0.downsample.0,0.33366742153721796,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv1,0.05593358574957463,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer2.1.conv2,0.03690190498312873,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv1,0.31408682339885763,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,0.25068680005035304,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,-0.2190325090476657,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,-0.10195690784191047,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,-0.2279041457204083,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv1,0.2885292911614661,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.conv2,0.2427860484602271,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.0.downsample.0,-0.14078727189872176,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv1,0.19154530249364043,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,layer4.1.conv2,-0.6129677358261989,1.0
resnet18_no_weights,IMAGENET100,fp32_unfused,fc,-1.172912344958572,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,conv1,1.0760512769257533,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.0.conv1,0.38245599159090826,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.0.conv2,-0.4754874187246698,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.1.conv1,0.24588296302030477,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer1.1.conv2,-0.8627280959546813,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.conv1,1.1752071704180125,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.conv2,-0.19932942263469577,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.0.downsample.0,-0.2755326709089929,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv1,0.444557856755186,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,-0.29342879332943683,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv1,0.7843862689648482,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv2,0.2691829819958733,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.downsample.0,-0.6651942625096581,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv1,0.5987338054318299,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv2,-0.20465934553443876,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,0.9932487014583127,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,0.1966800350532134,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,-0.5094614059142457,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,0.6499744059678241,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,-2.2097428922366547,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,fc,-1.1207971498346003,1.0
resnet18_no_weights,IMAGENET100,ptq,conv1,1.0716205462431547,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv1,0.5055012888466379,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv2,-0.46374592967361883,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv1,0.17122331062325902,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv2,-0.7854874656070989,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv1,1.0184575794014248,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv2,-0.2848143317403453,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,-0.22577149623336146,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv1,0.433922648067369,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv2,-0.3402700523343829,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv1,0.7250935900434303,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv2,0.2569343823345136,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,-0.7301922960093186,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv1,0.6194657914078667,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv2,-0.09933363308206111,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv1,0.983730890243387,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv2,0.2375262219844707,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,-0.5120786093781744,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv1,0.6551304415613313,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv2,-2.2123649878316707,1.0
resnet18_no_weights,IMAGENET100,ptq,fc,-1.0245478888668185,1.0
cnn,IMAGENET100,fp32_unfused,conv1,-0.3370855114529894,1.0
cnn,IMAGENET100,fp32_unfused,conv2,0.3682917088125359,1.0
cnn,IMAGENET100,fp32_unfused,conv3,0.7903800467521309,1.0
cnn,IMAGENET100,fp32_unfused,conv4,-0.04180331435136031,1.0
cnn,IMAGENET100,fp32_unfused,fc1,-0.28981556052534074,1.0
cnn,IMAGENET100,fp32_unfused,fc2,-0.48996736923497686,1.0
cnn,IMAGENET100,fp32_fused,conv1,-0.46146190463476977,1.0
cnn,IMAGENET100,fp32_fused,conv2,0.6873612293534406,1.0
cnn,IMAGENET100,fp32_fused,conv3,1.0623218600808007,1.0
cnn,IMAGENET100,fp32_fused,conv4,-0.795756988023375,1.0
cnn,IMAGENET100,fp32_fused,fc1,0.07131254426375122,1.0
cnn,IMAGENET100,fp32_fused,fc2,-0.5637767410398458,1.0
cnn,IMAGENET100,ptq,conv1,-0.4108906199808612,1.0
cnn,IMAGENET100,ptq,conv2,0.6734158388050053,1.0
cnn,IMAGENET100,ptq,conv3,0.84547872398936,1.0
cnn,IMAGENET100,ptq,conv4,-0.7577746492233843,1.0
cnn,IMAGENET100,ptq,fc1,0.11694577117995131,1.0
cnn,IMAGENET100,ptq,fc2,-0.4671750647700734,1.0
