model,dataset,layer,n_seeds,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
resnet50_no_weights,IMAGENET100,conv1.weight,3,56.97853282830363,91.54166858579667,158.63658543636924,2.7841465471635978,0.24087122062036387,4.206460893727791,learned
resnet50_no_weights,IMAGENET100,fc.weight,3,115141.53197293066,187764.74163563683,9.05796314239502,7.866807907788228e-05,486.7496576998852,0.24018398801577479,architectural
resnet50_no_weights,IMAGENET100,layer1.0.conv1.weight,3,2.257436521102985,3.668153225574247,55.9644665553652,24.791158480957385,0.00954309392187367,1.4839725612847792,learned
resnet50_no_weights,IMAGENET100,layer1.0.conv2.weight,3,24.06678977188152,39.46244830664575,24.033788655255293,0.9986287694811385,0.10174001928472223,0.637287999034757,learned
resnet50_no_weights,IMAGENET100,layer1.0.conv3.weight,3,12.202725593578418,20.292549350129487,36.50917779482328,2.9918871415117234,0.051585838783839676,0.968089600728827,learned
resnet50_no_weights,IMAGENET100,layer1.0.downsample.0.weight,3,9.422444491106788,15.114992789002017,48.06941396849496,5.101586325487452,0.039832470110095775,1.274624699508499,learned
resnet50_no_weights,IMAGENET100,layer1.1.conv1.weight,3,3.648976703613733,6.037604249869104,1.5813298688994513,0.43336255540721724,0.015425695064196325,0.04193107305803264,mixed
resnet50_no_weights,IMAGENET100,layer1.1.conv2.weight,3,46.051649517741005,77.16396232162113,23.623270695026104,0.512973388410885,0.1946788813314152,0.6264025671457201,mixed
resnet50_no_weights,IMAGENET100,layer1.1.conv3.weight,3,21.227949497167852,35.74069924076423,7.591559307915824,0.35762094256577437,0.08973909739055826,0.2013003322236283,mixed
resnet50_no_weights,IMAGENET100,layer1.2.conv1.weight,3,4.533579334932939,7.494512169348528,3.3527250720394983,0.7395315763431086,0.019165266881742308,0.08890198225182891,learned
resnet50_no_weights,IMAGENET100,layer1.2.conv2.weight,3,68.93670005353671,116.19531465320719,2.5127611604038176,0.03645026754185202,0.29142321262415793,0.06662921751273064,architectural
resnet50_no_weights,IMAGENET100,layer1.2.conv3.weight,3,22.816951955973156,37.38356802726444,4.020927649277907,0.1762254510171454,0.0964564511520975,0.10662026585273836,architectural
resnet50_no_weights,IMAGENET100,layer2.0.conv1.weight,3,7.420320886179984,12.195624845202374,15.433822241696445,2.0799400023847014,0.031368686776032696,0.4092484058570655,learned
