model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed,seed,n_seeds,metric_std
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",69.54408121109009,0.0005305792328726966,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",83.49588298091182,0.0006370230329964586,"42,43,44",aggregate,3,12.848353392988068
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",57.06373818715414,9.674706045727901e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",66.01949927012126,0.000111930845930517,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",67.32613693237305,0.00011414614687156346,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",63.46979146321615,0.00010760801775311982,"42,43,44",aggregate,3,5.5861403873257895
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",55.97182038625081,0.0002135155501794846,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",51.87671476999919,0.00019789396198272396,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",67.3198348681132,0.000256804789993718,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",58.38945667478774,0.0002227381007186422,"42,43,44",aggregate,3,8.00038833488295
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",110.54451471964518,0.0002108469290154365,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",94.0446022881402,0.00017937584359767951,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",93.11268456776936,0.00017759835160783646,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",99.23393385851824,0.00018927370807365082,"42,43,44",aggregate,3,9.806326897541885
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",9.763748817443847,3.724574591615237e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",10.573741738001505,4.033562369537928e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",9.079079871827906,3.463394116145289e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",9.805523475757752,3.7405103590994844e-05,"42,43,44",aggregate,3,0.7482060980146575
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.684514824549357,3.506896095199476e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",19.59998695055644,3.3230229611810365e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",19.91283573423113,3.376064001164946e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.065779169778974,3.4019943525151524e-05,"42,43,44",aggregate,3,0.5582060087680741
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",23.923344802856445,9.126031800406053e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",27.854667687416075,0.00010625712466207914,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",23.841700589215314,9.094887004552961e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",25.206571026495943,9.615543757055643e-05,"42,43,44",aggregate,3,2.2936822771664622
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",5.8275212478637695,2.223022936959751e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",5.244005001508272,2.000429154017743e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",6.028365364781132,2.299638887321904e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",5.699963871384392,2.1743636594331328e-05,"42,43,44",aggregate,3,0.4074413553986753
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",21.910574776785715,3.714764875078958e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",24.270674917433,4.1149012107735525e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",23.544838015238444,3.9918412976139396e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",23.24202923648572,3.940502461155484e-05,"42,43,44",aggregate,3,1.208837472879675
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",14.257121779701926,5.438660346871157e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",15.809108818278593,6.0306964181055426e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",20.704936933517455,7.898306630522711e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",16.923722510499324,6.455887798499803e-05,"42,43,44",aggregate,3,3.3653161555205693
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",15.344548411991285,5.853480686947359e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",13.800485722223918,5.2644675148864434e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",12.086483510335286,4.610627559789767e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",13.743839214850164,5.242858587207857e-05,"42,43,44",aggregate,3,1.6297709489216305
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",13.899640798568726,2.356574299887547e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",24.422646045684814,4.14066671510227e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",24.533915980656943,4.159531653621579e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",20.952067608303494,3.552257556203799e-05,"42,43,44",aggregate,3,6.1078341643831875
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",21.02100788752238,8.018878130921318e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",17.192260837554933,6.558327040693258e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",23.49545520146688,8.962804871165038e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",20.569574642181397,7.846670014259871e-05,"42,43,44",aggregate,3,3.17575326159986
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",13.300984541575113,5.073922936086698e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",16.11410125096639,6.147041798006588e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",17.199330301845777,6.561023827303229e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",15.538138698129092,5.9273295204655046e-05,"42,43,44",aggregate,3,2.0119827442993157
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",23.49564399719238,3.98350084045281e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",23.9770206451416,4.0651144485713705e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",32.80476586958941,5.561788918319602e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",26.759143503974464,4.5368014024479274e-05,"42,43,44",aggregate,3,5.241191964621736
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",16.825530815124512,6.418430639314465e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",16.182627058029176,6.173182318889304e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",19.88904816309611,7.587069764364666e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",17.632402012083265,6.726227574189478e-05,"42,43,44",aggregate,3,1.980573199450764
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",27.500486644109092,0.00010490603120463979,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",29.024566818686093,0.00011071993567919194,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",27.014917612075806,0.00010305373234587023,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",27.846657024956997,0.00010622656640990065,"42,43,44",aggregate,3,1.0485933114604666
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",44.903857167561846,7.613094273471721e-05,42,42,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",42.05364727973938,7.129863701670224e-05,43,43,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",54.595096808213455,9.256167400481069e-05,44,44,3,
resnet50_no_weights,IMAGENET100,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",47.18420041850489,7.999708458541005e-05,"42,43,44",aggregate,3,6.574341265511457
