model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv1,-1.7235431671142578,1.8899322748184204,3.6134754419326782,0.014170491136610508,122,0.26695147156715393,0.5052452087402344,1.5497099161148071,5.805212112213303,13.536076129191434,43,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.conv2,-1.8129992485046387,3.2440149784088135,5.057014226913452,0.019831430166959763,91,0.39806559681892395,0.7304490804672241,2.090003728866577,5.250400299770941,12.70397207728011,43,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.0.downsample.0,-1.4589076042175293,1.8242504596710205,3.28315806388855,0.012875129468739033,113,0.18289892375469208,0.42632347345352173,1.4054754972457886,7.684438313758709,17.950669126363977,43,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.1.conv1,-1.9324344396591187,1.8261178731918335,3.758552312850952,0.01473942119628191,131,0.18879398703575134,0.410553514957428,1.3338229656219482,7.0649652913435546,19.90822044633872,43,3,
resnet18_no_weights,IMAGENET100,PTQ,layer4.1.conv2,-5.317393779754639,20.425399780273438,25.742793560028076,0.1009521335363388,53,2.4734346866607666,4.831705093383789,16.032207489013672,6.4817589789111345,10.407711066258981,43,3,
resnet18_no_weights,IMAGENET100,PTQ,fc,-5.140276908874512,26.051841735839844,31.192118644714355,0.12232203781604767,42,8.129815101623535,15.954046249389648,20.575572967529297,2.530878342290998,3.836756218291514,43,3,
resnet18_no_weights,IMAGENET100,PTQ,conv1,-4.474223613739014,4.170925140380859,8.645148754119873,0.033902544528245926,132,0.7647722363471985,1.2056269645690918,4.291861534118652,5.611947361763526,11.304213651128238,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv1,-4.130232810974121,3.185574531555176,7.315807342529297,0.028689440339803696,144,0.4459744095802307,0.7385304570198059,3.006150007247925,6.740633414543753,16.404096704596196,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.0.conv2,-5.151432514190674,2.822547197341919,7.973979711532593,0.03127051144838333,165,0.6134592294692993,0.9515685439109802,2.477865219116211,4.039168538159904,12.998385758138882,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv1,-2.7692923545837402,2.104811429977417,4.874103784561157,0.01911413110792637,145,0.42914822697639465,0.6840368509292603,1.8657150268554688,4.347483945117388,11.357623026668726,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer1.1.conv2,-4.22941255569458,5.310763835906982,9.540176391601562,0.037412457168102264,113,0.6946675181388855,1.1428788900375366,5.61386775970459,8.081373625680602,13.733442463469533,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv1,-2.6974995136260986,2.396686315536499,5.094185829162598,0.019977198913693428,135,0.42633187770843506,0.7036274075508118,2.2629590034484863,5.307975128700336,11.948873859830089,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.conv2,-2.3319265842437744,4.77102518081665,7.102951765060425,0.027854714542627335,84,0.5557177066802979,0.933311939239502,4.404785633087158,7.926300674132044,12.781582590721236,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.0.downsample.0,-4.555429935455322,5.110308647155762,9.665738582611084,0.03790485858917236,120,0.5449112057685852,0.9590164422988892,2.8627679347991943,5.253641151976905,17.738190149673603,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.1.conv1,-2.199957847595215,3.265625476837158,5.465583324432373,0.02143366076052189,103,0.3319418430328369,0.5907576084136963,2.9127180576324463,8.774784254434321,16.46548465988874,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer2.1.conv2,-2.641606092453003,2.9831459522247314,5.624752044677734,0.022057851776480675,120,0.3442559242248535,0.6371892094612122,2.1872546672821045,6.353571611605678,16.338867827308274,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.conv1,-1.8786364793777466,3.483994722366333,5.36263120174408,0.02102992683649063,89,0.4242386519908905,0.7158535718917847,3.1822783946990967,7.501151485761906,12.640600229559539,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.conv2,-2.9996256828308105,5.33510684967041,8.33473253250122,0.03268522396683693,92,0.60289466381073,1.0230348110198975,4.715428352355957,7.821313797257786,13.824525299029332,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.0.downsample.0,-1.1983375549316406,2.1020703315734863,3.300407886505127,0.012942776083946228,93,0.1815076470375061,0.36703863739967346,2.406851291656494,13.260329969233478,18.183299383651544,44,3,
resnet18_no_weights,IMAGENET100,PTQ,layer3.1.conv1,-2.013057231903076,2.259812116622925,4.272869348526001,0.016756350174546242,120,0.25471681356430054,0.5094122886657715,2.1478419303894043,8.432273866551038,16.774979589038242,44,3,
