model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,IMAGENET100,conv1,73.85181862513224,1548.1693868001303,4601.269063652886,2298.6849423578387,1364.5656041593634,20.963185682109643,2.9720708230532353,0.5936288088091283,147.6084998841043,115.44714740765997,mixed
resnet50_no_weights,IMAGENET100,layer1.0.conv1,17.54227265282574,9.020276488198174,47.54803361601591,18.61961214454086,14.108188443713718,0.5142022739422633,5.2712390444157835,0.7577058176182333,1.5253387309907027,1.1936033752806259,mixed
resnet50_no_weights,IMAGENET100,layer1.0.conv2,9.184600480397542,13.210257811016506,62.074376787655595,28.663903580771553,15.623839015849152,1.4383051107351725,4.6989527135412565,0.5450701776128637,1.9913431516635454,1.3218328532085983,mixed
resnet50_no_weights,IMAGENET100,layer1.0.conv3,14.78389855816833,15.516469701131184,56.34754430982802,27.26037753566602,16.58322960776512,1.0495519595241065,3.631466783047961,0.608327217261335,1.807626629233405,1.4030007404460005,mixed
resnet50_no_weights,IMAGENET100,layer1.0.downsample.0,23.43236927986145,12.227161020702786,40.157695223793155,27.027506443677275,20.168631995683317,0.5218064325749258,3.284302476740017,0.7462261469704136,1.288257015355088,1.7063386501310136,mixed
resnet50_no_weights,IMAGENET100,layer1.1.conv1,0.5469226625300047,4.26633009745015,15.07874862353007,10.49180476003223,5.212351654635535,7.8006094640777395,3.534360511049569,0.4968021969386632,0.4837255621564938,0.44098365661501193,mixed
resnet50_no_weights,IMAGENET100,layer1.1.conv2,7.3226630714204575,1.354506141278479,5.402519499593311,3.348370732863744,1.4689702031789003,0.18497452744548173,3.9885529751042914,0.4387119349602431,0.17331257700815683,0.12428015118285879,mixed
resnet50_no_weights,IMAGENET100,layer1.1.conv3,4.038746514585283,3.8282949476669996,12.48783455910506,6.780814594235913,5.9486788451671595,0.9478918604675307,3.2619833972602525,0.877280857999551,0.4006091581627686,0.5032795795420307,mixed
resnet50_no_weights,IMAGENET100,layer1.2.conv1,0.34371816344689904,0.3215807866167139,1.844783587919341,0.8548617450727357,0.38657150223341763,0.9355943933594154,5.73661009828334,0.4522035340352331,0.059180572632587955,0.03270533645719088,mixed
resnet50_no_weights,IMAGENET100,layer1.2.conv2,0.2905138465977153,0.08390254214161423,0.451590351594819,0.3603279260090656,0.10371648025078078,0.288807377425273,5.382320249994402,0.2878391397511925,0.014486997704091469,0.008774786457769431,mixed
