model,dataset,variant,canonical_layer,weight_shape,trace_raw,trace_per_param,probe_seed,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",12.933722712099552,0.00039470589331358497,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",13.212926616668701,0.000403226520284079,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv1,"(128, 256, 1, 1)",13.155568155027353,0.00040147607894980937,"42,43,44",aggregate,3,0.199450947205602
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",25.384411343506404,0.00017214905696279843,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",19.872223717825754,0.00013476714218360565,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",26.20989887081847,0.00017774725254190044,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv2,"(128, 128, 3, 3)",23.822177977383543,0.0001615544838961015,"42,43,44",aggregate,3,3.445571273952403
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",24.58703204913017,0.0003751683357106044,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",28.947147250175476,0.0004416984138515545,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",28.164071760679548,0.0004297496301373222,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.conv3,"(512, 128, 1, 1)",27.2327503533284,0.0004155387932331604,"42,43,44",aggregate,3,2.324472158241411
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",34.904072180026915,0.0002662969374086526,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",36.91444922602454,0.0002816348970491374,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",32.837493896484375,0.00025053019635379314,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.0.downsample.0,"(512, 256, 1, 1)",34.88533843417861,0.0002661540102705277,"42,43,44",aggregate,3,2.0385422253884307
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",3.565877475856263,5.441097222681065e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",2.9837743100665866,4.5528782807412515e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",3.478716821140713,5.308100618195668e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv1,"(128, 512, 1, 1)",3.3427895356878543,5.1006920405393285e-05,"42,43,44",aggregate,3,0.313955719972623
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",5.583659739721389,3.786661607341437e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",5.988215333537052,4.06101842823422e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",6.7847104753766745,4.601176266395857e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv2,"(128, 128, 3, 3)",6.118861849545039,4.1496187673238384e-05,"42,43,44",aggregate,3,0.6110909110053058
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",8.095006219271955,0.00012351999235949638,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",7.837778641627385,0.00011959501101116005,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",8.313890048435756,0.0001268598945378991,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.1.conv3,"(512, 128, 1, 1)",8.082224969778366,0.00012332496596951853,"42,43,44",aggregate,3,0.23831289972895814
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.386729505327013,6.693618019602986e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.858444011002256,7.413397233584986e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",3.236308553002097,4.93821495514236e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv1,"(128, 512, 1, 1)",4.160494023110456,6.348410069443444e-05,"42,43,44",aggregate,3,0.8343966269620613
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",6.583579321702321,4.4647754731596685e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",8.172801831189323,5.542535964076961e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",8.61640505168749,5.843373651589281e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv2,"(128, 128, 3, 3)",7.790928734859712,5.283561696275304e-05,"42,43,44",aggregate,3,1.0688617349300646
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",7.712771415710449,0.00011768755211960524,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",6.930860711682227,0.00010575654162112773,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",6.862128893534343,0.00010470777730612706,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.2.conv3,"(512, 128, 1, 1)",7.168587006975673,0.00010938395701562001,"42,43,44",aggregate,3,0.47252885492739166
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",4.860019604365031,7.415801398262072e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",6.653579305719446,0.00010152556313658822,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",5.567266325796804,8.494974252009283e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv1,"(128, 512, 1, 1)",5.69362174529376,8.687777321310059e-05,"42,43,44",aggregate,3,0.9034314415647837
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",15.876106103261312,0.00010766673518379254,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",15.820520973205566,0.00010728977439511153,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",11.409021556377411,7.737237926145706e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv2,"(128, 128, 3, 3)",14.36854954428143,9.744296294678704e-05,"42,43,44",aggregate,3,2.5631771027498735
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",11.226499021053314,0.00017130278047261527,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",8.738721397187975,0.0001333423064756466,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",8.389199357032776,0.00012800902339222376,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer2.3.conv3,"(512, 128, 1, 1)",9.451473258424688,0.00014421803678016186,"42,43,44",aggregate,3,1.5471195033464815
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",46.078123507292375,0.0003515481834967985,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",36.772964707736314,0.0002805554558390527,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",47.430091519509595,0.0003618628808556335,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv1,"(256, 512, 1, 1)",43.427059911512764,0.0003313221733971616,"42,43,44",aggregate,3,5.802128196808925
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",40.40036573410034,6.849562875383223e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",39.68683609595666,6.728589561624596e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",37.64895813281719,6.383083450795016e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv2,"(256, 256, 3, 3)",39.245386654291394,6.653745295934278e-05,"42,43,44",aggregate,3,1.4278372296097337
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",28.464024437798393,0.00010858163619155271,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",29.926894075730267,0.00011416204099933726,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",26.578703353279515,0.00010138970700561338,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.conv3,"(1024, 256, 1, 1)",28.323207288936057,0.00010804446139883445,"42,43,44",aggregate,3,1.6785313165194775
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",38.54027856564989,7.350974763040522e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",39.88483031252597,7.607427656655497e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",38.41607157389323,7.327284159449239e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.0.downsample.0,"(1024, 512, 1, 1)",38.947060150689694,7.428562193048419e-05,"42,43,44",aggregate,3,0.8145038376356085
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",7.9166053802736345,3.0199452897161997e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",7.311792638566759,2.789227538515762e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",8.431212295185436,3.216252248834776e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv1,"(256, 1024, 1, 1)",7.886536771341943,3.0084750256889125e-05,"42,43,44",aggregate,3,0.560315253083819
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",18.989897476999385,3.2195871102226064e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",20.56933036927254,3.487367480684499e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",19.637381841970043,3.32936296962654e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv2,"(256, 256, 3, 3)",19.73220322941399,3.3454391868445484e-05,"42,43,44",aggregate,3,0.793974424610882
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",15.381376382781237,5.867529442894454e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",13.926983805263744,5.312722704034326e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",12.921344871520995,4.929101894958876e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.1.conv3,"(1024, 256, 1, 1)",14.076568353188659,5.3697846806292186e-05,"42,43,44",aggregate,3,1.2368186657031675
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",13.21784139934339,5.0422063443540155e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",10.53580391407013,4.0190902382164495e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",11.420860392706734,4.356712491114324e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv1,"(256, 1024, 1, 1)",11.724835235373417,4.472669691228263e-05,"42,43,44",aggregate,3,1.3666132579604977
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",24.844871804520892,4.2122517572226445e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",28.012678651248706,4.749328384611122e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",28.067265737624396,4.758583193906046e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv2,"(256, 256, 3, 3)",26.97493873113133,4.573387778579937e-05,"42,43,44",aggregate,3,1.844893972937057
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",11.542630791664124,4.403164211908006e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",15.480079650878906,5.905181751586497e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",12.143415655408587,4.6323454496034954e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.2.conv3,"(1024, 256, 1, 1)",13.055375365983872,4.980230471032666e-05,"42,43,44",aggregate,3,2.12123284083039
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",17.972001705529554,6.855774576389142e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",19.451494963272758,7.420156464871505e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",19.34437482110385,7.379293373528996e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv1,"(256, 1024, 1, 1)",18.92262382996872,7.218408138263215e-05,"42,43,44",aggregate,3,0.8250033326111469
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",33.89306478500366,5.7463014026224194e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",34.980570999351706,5.93067949072125e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",35.96973856290182,6.098385037384341e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv2,"(256, 256, 3, 3)",34.94779144908573,5.925121976909337e-05,"42,43,44",aggregate,3,1.0387248765381436
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",15.887803162847247,6.060715928210162e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",15.86206615672392,6.050898039521759e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",13.764465570449829,5.250726917438442e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.3.conv3,"(1024, 256, 1, 1)",15.171444963340331,5.787446961723454e-05,"42,43,44",aggregate,3,1.2185478478028442
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",17.24899959564209,6.579971159226261e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",19.319959825939602,7.369979791999665e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",18.12501279045554,6.91414367311689e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv1,"(256, 1024, 1, 1)",18.231324070679076,6.954698208114271e-05,"42,43,44",aggregate,3,1.0395651182564547
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",32.827530490027534,5.5656484798901934e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",28.81081497192383,4.8846460930589174e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",31.331180279071514,5.311954121750135e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv2,"(256, 256, 3, 3)",30.989841913674294,5.254082898233082e-05,"42,43,44",aggregate,3,2.0299962556893583
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",17.65879551569621,6.736295896795734e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",16.555671215057373,6.315487371466588e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",16.375841796398163,6.246887892302766e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.4.conv3,"(1024, 256, 1, 1)",16.863436175717247,6.432890386855029e-05,"42,43,44",aggregate,3,0.6946452437918604
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",18.839963396390278,7.186875685268508e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",14.955784869916512,5.7051791648546263e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",15.900706627789665,6.065638209453455e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv1,"(256, 1024, 1, 1)",16.56548496469882,6.319231019858863e-05,"42,43,44",aggregate,3,2.025625430403596
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",11.36693286895752,1.927173677055786e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",14.087149784482758,2.388364967258497e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",14.772118091583252,2.5044959329534322e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv2,"(256, 256, 3, 3)",13.40873358167451,2.2733448590892382e-05,"42,43,44",aggregate,3,1.8011129915337727
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",6.826062829406173,2.603936321032018e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",6.846596728200498,2.611769381790351e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",5.948839821598747,2.2693023001093852e-05,44,44,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer3.5.conv3,"(1024, 256, 1, 1)",6.540499793068473,2.495002667643918e-05,"42,43,44",aggregate,3,0.512495416203493
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",26.798328018188478,5.1113754307152706e-05,42,42,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",30.223896312713624,5.764750731032109e-05,43,43,3,
resnet50_no_weights,CIFAR10,fp32_unfused,layer4.0.conv1,"(512, 1024, 1, 1)",28.25580222266061,5.389366573841211e-05,44,44,3,
