model,dataset,stage,layer,calib_min,calib_max,range_width,scale,zero_point,act_p99,act_p999,act_max,outlier_factor,range_over_p99,seed,n_seeds,metric_std
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv1,-4.983292102813721,3.6435205936431885,8.62681269645691,0.033830638974905014,147,0.6883341670036316,1.356850266456604,3.4530441761016846,5.016522993668955,12.532884622028932,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer1.1.conv2,-4.112923622131348,3.0338993072509766,7.146822929382324,0.028026755899190903,147,0.6794285774230957,1.1479960680007935,2.582125186920166,3.8004365325837886,10.518873016040116,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv1,-2.089714288711548,2.0637571811676025,4.15347146987915,0.01628812402486801,128,0.4981505572795868,0.8087469339370728,1.7069453001022339,3.4265650718608183,8.337783445553823,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.conv2,-2.5791499614715576,3.134150981903076,5.713300943374634,0.022405100986361504,115,0.6134280562400818,1.0085948705673218,2.5571603775024414,4.1686394215096465,9.313726174171887,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.0.downsample.0,-2.3921070098876953,4.91558313369751,7.307690143585205,0.02865760773420334,83,0.6292744874954224,1.154648780822754,4.037124156951904,6.415521743174551,11.612881641953368,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv1,-2.148871421813965,2.2549848556518555,4.40385627746582,0.017270024865865707,124,0.46267393231391907,0.787939727306366,2.155566930770874,4.658933171338354,9.518271875489742,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer2.1.conv2,-2.857996940612793,4.271207809448242,7.129204750061035,0.02795766480267048,102,0.46362370252609253,0.7931849956512451,4.232438087463379,9.129037330064417,15.377136050674213,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv1,-1.7662436962127686,2.0620040893554688,3.8282477855682373,0.015012736432254314,118,0.4779171943664551,0.7791178226470947,1.6538238525390625,3.4604820082513106,8.010274228871605,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.conv2,-2.221353054046631,3.029755115509033,5.251108169555664,0.0205925814807415,108,0.5545353293418884,0.9039499163627625,1.9828475713729858,3.575692055051191,9.469384350655485,42,3,
resnet18_no_weights,CIFAR10,PTQ,layer3.0.downsample.0,-1.4591569900512695,1.8843601942062378,3.3435171842575073,0.013111832551658154,111,0.3533921241760254,0.6097155809402466,2.136901617050171,6.046828638393128,9.461210240758207,42,3,
