quantity,old_value,old_source,canonical_value,ratio,explained_by_knob,note
resnet50_conv1_fp32,13.87,prior run notes (unspecified estimator config),14.60126763418238,0.9499175241147938,UNRESOLVED (no knob reproduced this anchor within tolerance -- see drift_diagnosis.csv for closest residuals),"closer to the UNFUSED basis (unfused conv1=14.6, residual 5.0%) than to canonical basis=fused (conv1=198.9, residual 93.0%); fusion_ratio=13.6"
resnet50_conv1_fp32,11.79,"prior run notes (unspecified estimator config), second run",14.60126763418238,0.8074641390997418,fp32:basis=unfused (residual 0.01%),"closer to the UNFUSED basis (unfused conv1=14.6, residual 19.3%) than to canonical basis=fused (conv1=198.9, residual 94.1%); fusion_ratio=13.6"
resnet50_conv1_ptq,13161.8,"original src/main.py pipeline run, layerwise_hessian_traces.csv (PTQ stage)",1043.8124037744244,12.609353895783329,UNRESOLVED (no knob reproduced this anchor within tolerance -- see drift_diagnosis.csv for closest residuals),
resnet50_conv1_ptq,1030.9,a later/fresh run's notes,1043.8124037744244,0.9876295743107353,ptq:canonical=mean/given-device/val/canonical_probes/canonical_images (residual 0.00%),
resnet50_conv1_elevation_fp32,14.0,prior 'conv1 14x' claim,13.120260090700953,1.0670520175070741,UNRESOLVED (no knob reproduced this anchor within tolerance -- see drift_diagnosis.csv for closest residuals),"elevation = conv1_trace / median(all-layer trace), fused basis"
