model,dataset,layer,n_seeds,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
resnet50_no_weights,CIFAR10,layer3.4.conv1.weight,3,541.8127184283205,501.6004112552251,18.534919905662537,0.03420908973755408,0.743225896339406,1.355345841856352,mixed
resnet50_no_weights,CIFAR10,layer3.4.conv2.weight,3,7220.83016088719,6394.3791191485925,28.070120221092587,0.0038873813115199683,9.905097806134263,2.052596985349952,architectural
resnet50_no_weights,CIFAR10,layer3.4.conv3.weight,3,2866.2636569512815,2800.419715637249,14.694684519086564,0.005126773485561567,3.9317670167694794,1.0745328095132638,architectural
resnet50_no_weights,CIFAR10,layer3.5.conv1.weight,3,739.891503572004,740.2532729483565,19.427258359061348,0.026256901539308927,1.0149383859636432,1.4205971199033167,architectural
resnet50_no_weights,CIFAR10,layer3.5.conv2.weight,3,8395.048694864692,8194.379580147903,12.668171405792236,0.0015090051131616952,11.515819726699934,0.9263462440708241,architectural
resnet50_no_weights,CIFAR10,layer3.5.conv3.weight,3,3365.9551831688377,3588.26763307419,5.978722132169283,0.0017762334335481816,4.617213610831633,0.43718754775814217,architectural
resnet50_no_weights,CIFAR10,layer4.0.conv1.weight,3,2021.966835747851,1843.0997611539308,21.92832867304484,0.010845048635495725,2.773611734745684,1.6034851640654217,architectural
resnet50_no_weights,CIFAR10,layer4.0.conv2.weight,3,16735.805171875807,16134.333197241547,17.058581506052324,0.0010192865733594304,22.957164674742902,1.2473902034576525,architectural
resnet50_no_weights,CIFAR10,layer4.0.conv3.weight,3,8545.400304331371,7621.204535159311,11.894488592942556,0.0013919170746060482,11.722062965205103,0.8697715305760448,architectural
resnet50_no_weights,CIFAR10,layer4.0.downsample.0.weight,3,12924.758333319054,13164.22368198129,38.5130125392567,0.0029797858920095283,17.72940126823932,2.8162221184725027,architectural
resnet50_no_weights,CIFAR10,layer4.1.conv1.weight,3,3119.3173539127024,3506.5794196346533,27.73841905593872,0.008892464571180984,4.27889076331371,2.0283416987224197,architectural
resnet50_no_weights,CIFAR10,layer4.1.conv2.weight,3,28278.73135314635,31424.697939426846,61.15993322644915,0.0021627537834947594,38.79105222603589,4.472253541346877,architectural
resnet50_no_weights,CIFAR10,layer4.1.conv3.weight,3,10052.580353641832,11230.773565655882,22.077637606653674,0.0021962159793784118,13.789521341492426,1.6144032173048595,architectural
