model,dataset,stage,layer,hessian_trace_fused,delta_w_sq,delta_w_sq_per_param,trh_times_dwsq,fp32_acc,isolated_acc,weight_damage_pts,abs_weight_damage_pts
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv1,9.92547529929572,0.6349867582321167,9.689129001344554e-06,6.3025453842127375,80.56,80.52,0.04000000000000625,0.04000000000000625
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv2,12.363934611803014,1.406627893447876,9.539305918022163e-06,17.391455297727756,80.56,80.6,-0.03999999999999204,0.03999999999999204
resnet50_no_weights,CIFAR10,QAT,layer2.3.conv3,6.712163213211919,0.7985683679580688,1.2185186278657056e-05,5.360121222642829,80.56,80.44,0.12000000000000455,0.12000000000000455
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv1,65.99122722344786,1.1553090810775757,8.814308785076719e-06,76.24026408270305,80.56,80.66,-0.09999999999999432,0.09999999999999432
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv2,57.89025883176045,3.394153594970703,5.754519305709336e-06,196.48843012760423,80.56,80.83,-0.269999999999996,0.269999999999996
resnet50_no_weights,CIFAR10,QAT,layer3.0.conv3,27.730999436279504,2.4795455932617188,9.458715794607997e-06,68.76027744897004,80.56,80.69,-0.12999999999999545,0.12999999999999545
resnet50_no_weights,CIFAR10,QAT,layer3.0.downsample.0,33.61958077122467,3.7964367866516113,7.241128514579032e-06,127.63461319168249,80.56,80.71,-0.14999999999999147,0.14999999999999147
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv1,12.733708696088929,1.502410650253296,5.731241799367126e-06,19.131259562227015,80.56,80.54,0.01999999999999602,0.01999999999999602
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv2,15.54525713247428,3.4501187801361084,5.8494038562963e-06,53.6329835747943,80.56,80.67,-0.10999999999999943,0.10999999999999943
resnet50_no_weights,CIFAR10,QAT,layer3.1.conv3,10.974940633162474,1.7463637590408325,6.66184905639966e-06,19.16623857937959,80.56,80.53,0.030000000000001137,0.030000000000001137
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv1,19.28661477901604,1.5020999908447266,5.730056727770716e-06,28.970423882985763,80.56,80.5,0.060000000000002274,0.060000000000002274
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv2,16.760827647882795,3.865156412124634,6.553067376242123e-06,64.78322045573003,80.56,80.58,-0.01999999999999602,0.01999999999999602
resnet50_no_weights,CIFAR10,QAT,layer3.2.conv3,10.316325241455989,1.7313040494918823,6.604400823562173e-06,17.860695666408073,80.56,80.43,0.12999999999999545,0.12999999999999545
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv1,39.45512495299917,1.4368258714675903,5.4810557230666745e-06,56.690144294455706,80.56,80.49,0.07000000000000739,0.07000000000000739
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv2,29.153969969056973,3.8485891819000244,6.524978946092435e-06,112.20165343235085,80.56,80.45,0.10999999999999943,0.10999999999999943
resnet50_no_weights,CIFAR10,QAT,layer3.3.conv3,13.843469361991849,1.8233706951141357,6.955607204872649e-06,25.24177635336632,80.56,80.46,0.10000000000000853,0.10000000000000853
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv1,47.51892140696718,1.3184945583343506,5.029657586419489e-06,62.65343929300391,80.56,80.65,-0.09000000000000341,0.09000000000000341
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv2,17.798378495014074,3.714571475982666,6.297762512177643e-06,66.11334907632256,80.56,80.47,0.09000000000000341,0.09000000000000341
resnet50_no_weights,CIFAR10,QAT,layer3.4.conv3,13.406684322493174,1.4257686138153076,5.4388756325352006e-06,19.11482972234051,80.56,80.44,0.12000000000000455,0.12000000000000455
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv1,43.851188360984686,1.2493488788604736,4.765887752000708e-06,54.78543301549567,80.56,80.64,-0.0799999999999983,0.0799999999999983
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv2,7.051662290338332,3.634463310241699,6.161945445152621e-06,25.629007870449616,80.56,80.63,-0.06999999999999318,0.06999999999999318
resnet50_no_weights,CIFAR10,QAT,layer3.5.conv3,6.676384062765805,1.235865831375122,4.7144540076260455e-06,8.251114940309677,80.56,80.51,0.04999999999999716,0.04999999999999716
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv1,45.48148870525217,2.302006244659424,4.390728463476989e-06,104.69867101589755,80.56,80.41,0.15000000000000568,0.15000000000000568
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv2,12.368323800584191,10.15643310546875,4.30485751065943e-06,125.61805330741035,80.56,80.53,0.030000000000001137,0.030000000000001137
resnet50_no_weights,CIFAR10,QAT,layer4.0.conv3,9.722371308734472,4.448163032531738,4.2420988393132575e-06,43.24669264405989,80.56,80.43,0.12999999999999545,0.12999999999999545
resnet50_no_weights,CIFAR10,QAT,layer4.0.downsample.0,82.95618327260968,8.895556449890137,4.241731858201092e-06,737.9414111689313,80.56,80.96,-0.3999999999999915,0.3999999999999915
