model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,CIFAR10,layer1.2.conv3,5.390519184536404,5.639535048962975,0.736148153881771,3.5968734560461124,2.0175909014653963,1.0461951541033216,0.13053348325535052,0.5609290752428212,1.0060437366986534,0.2409605785942574,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv1,13.155568155027353,45.11287616266679,8.994253652570883,38.7063199499604,18.344875860059858,3.4291849375906325,0.1993722062885028,0.4739504009623272,12.291836236678487,2.1909257710615537,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv2,23.822177977383543,65.53349486658813,2.0616957853782347,46.44564640772195,24.457137838769633,2.7509447259106516,0.03146018367516332,0.5265754646640776,2.817579750652888,2.920912301948399,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.conv3,27.2327503533284,27.146429445195828,0.49044144681890467,19.909505385065835,10.278265397627274,0.9968302537565024,0.01806651765415504,0.516249158320981,0.6702530505412747,1.2275316940410381,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.0.downsample.0,34.88533843417861,37.287413197938385,0.7556405993341316,37.40147261201037,18.721995383565982,1.068856283802205,0.020265299588438892,0.5005684021530737,1.0326827394005973,2.235965099161827,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv1,3.3427895356878543,7.778134935823519,0.6646416399537567,5.684635307554537,2.2475873856282607,2.3268395610263846,0.08545000124549613,0.39537934520467,0.9083206355931285,0.26842902418363657,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv2,6.118861849545039,7.893479633839711,0.30617475901840263,5.8119595033215115,2.388607386302428,1.2900241626515268,0.038788313040780814,0.41098142286389794,0.41842827020816503,0.2852710217021275,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.1.conv3,8.082224969778366,9.043110713546659,0.4557263074758423,5.900287204465749,2.9399553159716745,1.1188887648341026,0.05039486100652957,0.49827325587583454,0.6228102249082188,0.3511184222050515,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv1,4.160494023110456,8.510224194249147,0.8153860712843981,7.024775906757072,3.355670230856274,2.045484057176162,0.09581252534279905,0.4776907157463178,1.114332822382839,0.4007671921058775,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv2,7.790928734859712,6.689904456857557,0.17401080143123251,5.548897742519819,2.5403833787716037,0.8586786870382046,0.026010954648666304,0.45781765976786337,0.23780875626011613,0.303397605706609,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.2.conv3,7.168587006975673,7.140720098580002,0.26608867880977377,5.488121303465477,3.018404399860672,0.9961126358139262,0.037263563777368613,0.5499886451042361,0.36364534409466986,0.3604875845215314,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv1,5.69362174529376,12.82758917707078,0.5164480118121767,9.92547529929572,5.055902789845879,2.2529753030527226,0.04026072278143454,0.5093864663795628,0.7057944584583689,0.6038257114823125,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv2,14.36854954428143,14.786004506057765,0.12841025594620334,12.363934611803014,5.820201472184003,1.0290533822143848,0.008684581145203506,0.4707402339889318,0.17548958459155065,0.6951057884202395,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer2.3.conv3,9.451473258424688,9.833495762234643,0.16743306076092707,6.712163213211919,4.134012317137112,1.040419360385899,0.017026809672705673,0.6158986582745648,0.22881940436390585,0.49372447066927355,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv1,43.427059911512764,74.80254921346148,0.5105406718260376,65.99122722344786,38.902288204163604,1.722487070639357,0.006825177446414628,0.589506966925157,0.6977212976927449,4.6460944423904005,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv2,39.245386654291394,71.26008041961018,0.4020921040348142,57.89025883176045,33.65668048002781,1.8157568696502586,0.0056425996387756226,0.5813876316884367,0.5495119979682466,4.019612299073724,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.conv3,28.323207288936057,30.511562265747042,0.7273034377904787,27.730999436279504,16.86984396359277,1.0772636712532844,0.023836977977590015,0.608338837637512,0.9939562633013466,2.0147629330156716,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.0.downsample.0,38.947060150689694,35.59004078005244,1.378244652174639,33.61958077122467,22.641460452489632,0.9138055771694027,0.03872557102961005,0.673460523096965,1.8835534567969592,2.7040662241727844,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv1,7.886536771341943,16.264931109232933,0.13394140362265425,12.733708696088929,7.572793720231388,2.062366737239641,0.008234981305676802,0.5947044887682502,0.1830486288509246,0.9044176176035409,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv2,19.73220322941399,20.075344319522323,0.19134506820848893,15.54525713247428,9.792245002407016,1.0173899024918225,0.009531346768603859,0.6299184966166218,0.2614983225920629,1.1694863511740456,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.1.conv3,14.076568353188659,13.160199639683677,0.7410575430546004,10.974940633162474,7.792261974053876,0.9349011285625304,0.05631050921294479,0.710004931644765,1.012753065795381,0.9306286782232772,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv1,11.724835235373417,27.152958577088636,0.10601187464588183,19.28661477901604,13.186251252106945,2.3158499059474296,0.0039042476474491243,0.683699622935056,0.14487923652431126,1.5748320082575649,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv2,26.97493873113133,18.580145780092632,0.13211937107337826,16.760827647882795,10.411781185234815,0.6887928816182849,0.007110782263879502,0.6211973181736057,0.18055858058469668,1.243477464519094,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.2.conv3,13.055375365983872,13.669349058224261,0.7937765645860422,10.316325241455987,8.0624193301112,1.0470284212463254,0.05806981453213098,0.7815204679387674,1.08480057571158,0.9628935307163109,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv1,18.92262382996872,48.494124914737455,0.13126450824595381,39.455124952999164,26.782470290829437,2.5627590206562605,0.002706812597953743,0.6788084012592533,0.17939029755806427,3.1986264077492197,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv2,34.94779144908573,30.482990834448074,0.2254462678080526,29.153969969056973,20.231869668776287,0.8722436975411659,0.007395805386434764,0.6939661970650893,0.3081021184314553,2.4162891584667237,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.3.conv3,15.171444963340331,15.52744052996711,1.1315489263372038,13.843469361991849,10.789031653602594,1.0234648425042567,0.07287414330477558,0.7793589433025067,1.5464111457820222,1.2885324313445445,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv1,18.231324070679076,56.2926301152458,0.06141015640588333,47.51892140696718,33.06090348806137,3.0876874272549215,0.0010909093478162347,0.6957418752188683,0.0839250942844122,3.948458742327849,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv2,30.989841913674294,21.355671073866795,0.10336173052990746,17.798378495014074,12.607768187749953,0.6891184257523942,0.004840013229853148,0.7083661127490807,0.1412574643645009,1.50574386269089,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.4.conv3,16.863436175717247,15.825473589456381,1.1053775174678235,13.406684322493174,10.004978909568182,0.9384489272859172,0.06984798977543864,0.7462679562598671,1.5106444569235613,1.1948931297826033,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv1,16.56548496469882,49.64860931120057,0.06896766640435911,43.851188360984686,30.563115688087116,2.9971117306255843,0.0013891157750676457,0.6969734876165808,0.09425343044733236,3.650148320204945,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv2,13.40873358167451,6.9776278192870285,0.028971429706337943,7.0516622903383315,5.235218632848292,0.520379331633767,0.00415204571763735,0.7424091536574579,0.039593287364200425,0.6252413757032385,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer3.5.conv3,6.540499793068473,6.748947550292221,0.2878980352646125,6.676384062765805,5.298726014815844,1.0318703101932145,0.04265821198331092,0.7936520674966618,0.3934507118689708,0.6328260528014517,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv1,28.42600885118757,59.85094537468855,1.0496842568258782,45.48148870525217,29.160726582834183,2.105499427936332,0.017538307043514105,0.6411559386680041,1.4345322562072997,3.4826611998127013,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv2,17.130495904577582,14.778032136381718,0.15865492235299386,12.368323800584191,8.683812881280739,0.8626739248355768,0.010735862589065883,0.7021010301226571,0.21682291816937085,1.0371064692836889,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.conv3,12.206482756131853,10.788910367074514,0.8849341093986067,9.722371308734473,7.450244210069142,0.8838672517400452,0.08202256569850089,0.7662990821360549,1.2093794074697264,0.8897815479951332,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.0.downsample.0,36.01024362680552,77.25073855980895,50.593337765211544,82.95618327260968,72.06027730305989,2.145243430186198,0.6549236772156067,0.8686546856459899,69.14248213348799,8.60614810465121,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv1,24.308909805500566,32.48862404836101,1.5511455310882778,34.88835399273114,28.6754742791413,1.3364903777383532,0.04774426669406857,0.8219210996631062,2.119845357256843,3.4247075900015607,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv2,60.81311551156836,100.45276997884115,2.1300692029280777,101.05870703238028,82.59333425328352,1.6518273917364454,0.02120468358788657,0.8172807339284455,2.911021061508568,9.86410951558379,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.1.conv3,20.23477600592154,20.713097787786413,147.19752825631036,20.49879118513178,17.48481857861465,1.0236386002852167,7.106495115525702,0.852968276065799,201.16487500363633,2.088209259002186,quant_induced
resnet50_no_weights,CIFAR10,layer4.2.conv1,19.50243916391478,33.22050706567773,0.10811071410523042,37.4740988141495,29.421366315977792,1.703402676273714,0.003254336662938136,0.7851120439717912,0.14774757801410432,3.5137893640294027,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.2.conv2,14.319750357757915,11.135050203824283,0.24462257664876527,11.93711435119311,9.823834142831094,0.7776008607434781,0.02196869993138879,0.822965572232221,0.3343090786750809,1.1732590374745007,fp32_intrinsic
resnet50_no_weights,CIFAR10,layer4.2.conv3,5.809447773516213,5.688572607448282,0.18015632567335924,6.393799321116445,5.425657260749075,0.9791933466346026,0.0316698648510653,0.8485810999463275,0.2462074272883862,0.6479854324554474,fp32_intrinsic
resnet50_no_weights,CIFAR10,fc,5.561278079724595,5.51621466619639,27.308921477955817,5.761625361286002,5.1745228317048815,0.9918969321651983,4.950663295485237,0.8981012313771686,37.32125016414187,0.6179924852809355,quant_induced
resnet18_no_weights,CIFAR10,conv1,24.914892148403894,247.51609717842018,182.35055717974686,176.5696902967706,118.77452850614276,9.934463922384534,0.7367220122588665,0.6726779001906371,3.269723013447309,3.643430707860281,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.0.conv1,45.8140519774842,98.5632938808865,83.61563017219004,62.1869188163885,44.364470835523846,2.1513769166134113,0.8483445193424575,0.7134051932451139,1.4993096510717692,1.3608883774416316,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.0.conv2,60.67827362484402,66.1002459978252,55.76942035450655,40.26396065962435,32.59963974336068,1.0893560750673899,0.8437097247163263,0.8096481123391011,1.0,1.0,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.1.conv1,75.83083820040264,412.05530231839134,373.2200204577827,237.28851199863618,165.66324419853015,5.433875084295237,0.9057522579078452,0.6981511359449306,6.692198306623138,5.081750764815415,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer1.1.conv2,38.269257147467854,38.16212979429662,35.64248321658433,25.696272364076375,21.24480309960438,0.9972006942084497,0.9339752107313243,0.8267659526097182,0.6391044229977222,0.6516882783629885,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.0.conv1,54.19313812653224,241.40687864484218,203.01725036910932,158.79528317416495,122.27829614215428,4.454565411606097,0.8409754167269953,0.7700373317010982,3.6402969419190696,3.7509094304349713,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.0.conv2,75.04615448804805,44.170067773394685,41.13435618894413,32.20201639213798,26.582809382100532,0.5885720337666238,0.931272199987905,0.825501392782057,0.7375790518794624,0.8154326118746281,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.0.downsample.0,43.74030809540044,27.7682524841719,25.19319812456767,16.42103757035847,14.686291858584182,0.6348435503382269,0.9072662436690234,0.8943583373254276,0.45173856863534506,0.4505047287087038,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.1.conv1,58.33481983805812,135.14633201669764,126.39044572555254,103.65838204598168,86.69978050434865,2.3167352259229412,0.9352118095956663,0.836399129458625,2.2663037363869485,2.6595318594588497,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer2.1.conv2,42.664563056567715,23.41041773213534,22.213850090964197,13.711104633539787,12.803418958583451,0.5487087187813489,0.9488873861687388,0.9337992306808034,0.39831595791669666,0.3927472530180652,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.0.conv1,78.61264108930315,298.6829097482161,268.4710879362453,199.65321696975067,166.69921416239023,3.7994259652072415,0.8988498476948721,0.8349437925042136,4.813947970584403,5.113529335744901,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.0.conv2,101.16918100898648,65.22212153122439,55.83229526750969,44.03292701436185,41.48304947963869,0.6446836959709197,0.8560331058961427,0.9420915731109246,1.00112740840058,1.2725002425245273,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.0.downsample.0,32.410475133874776,28.570971084776378,27.54637878706542,19.135000920859717,21.59091570981887,0.8815350890957651,0.9641386953677296,1.1283467295934058,0.4939333887991448,0.6623053469238452,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.1.conv1,81.58154051886665,115.4918803539905,103.01045121086969,78.92371910640172,70.9289679072003,1.4156619208150611,0.891928080962364,0.8987028070937303,1.8470776736797434,2.175759255795023,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer3.1.conv2,55.872317617442334,20.052394958307875,19.96015488793405,12.914315204786579,12.594026851030735,0.35889678132929065,0.9954000471980724,0.9751989672950578,0.3579050088929449,0.3863241112532743,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.0.conv1,61.613574969579304,107.11717493124682,114.77497684877683,69.25562169774877,68.70245749930031,1.7385320521351695,1.0714899540848157,0.9920127177420683,2.0580270714522895,2.107460635766455,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.0.conv2,57.33664793589759,21.800019520300406,23.890572292900785,15.897620331487884,15.898863412301445,0.3802109175386891,1.0958968303057544,1.0000781928859566,0.4283812193319715,0.48770058618636863,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.0.downsample.0,29.212029147148133,8.904475974271126,9.521630629847282,5.751884955285925,5.323202865388659,0.3048222336564538,1.069308363272514,0.9254710250240121,0.1707321067588946,0.16329023594418077,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.1.conv1,50.97473748639357,99.12141607948918,84.44852795900354,64.98416925740038,59.86698783193445,1.9445203833751405,0.8519705559016741,0.9212549535688157,1.5142443192379267,1.8364309637540426,fp32_intrinsic
resnet18_no_weights,CIFAR10,layer4.1.conv2,19.3135026548848,2.9768000990504633,2.847785863123442,2.1577937338544033,2.0318757231609945,0.1541305143993426,0.9566600941836255,0.9416450197635503,0.05106357292259935,0.06232816494773722,fp32_intrinsic
resnet18_no_weights,CIFAR10,fc,4.280802145795311,4.487850281519767,3.896386547463951,3.4087345679850167,2.9467198932526566,1.0483666678984038,0.8682077839157498,0.8644615280193354,0.06986600403403864,0.09039117967102052,fp32_intrinsic
cnn,CIFAR10,conv1,57.9249707290245,381.10210107202823,350.3426865645129,421.05663942444374,255.3433907821237,6.5792368347468,0.9192882578684556,0.6064347806773954,1.8739014432818677,1.8817775418731486,fp32_intrinsic
cnn,CIFAR10,conv2,135.09765159117023,809.0236602783203,905.778217214756,919.5309640870872,578.8306124217926,5.988436147850825,1.1195942241085386,0.6294846340454202,4.8447967479391245,4.265747563184102,fp32_intrinsic
cnn,CIFAR10,conv3,190.17386347855557,335.6015227422614,440.9294001452606,373.83845025984124,284.6413915846083,1.7647089700110372,1.3138480318633416,0.7614021280763512,2.358428678560307,2.0976919611303897,fp32_intrinsic
cnn,CIFAR10,conv4,63.7848501230377,21.056382505240695,23.575256474090345,21.625631053463305,16.041919224234622,0.33011573225654706,1.119625200018224,0.7418012073069904,0.12609855671813233,0.11822245812685125,fp32_intrinsic
cnn,CIFAR10,fc1,11.935000995433692,12.890434598931922,18.460396787739473,14.03984496595428,12.035661531892636,1.0800530811739166,1.4321004188073743,0.8572503158744516,0.09874036339482978,0.0886979588660171,fp32_intrinsic
cnn,CIFAR10,fc2,5.447033060592483,5.3861620696009815,6.188860995378546,5.200044629192041,4.966304340229168,0.9888249272008492,1.1490298500871197,0.9550503302124177,0.03310277621386898,0.03659965486055831,fp32_intrinsic
