model,dataset,variant,layer,per_param_residual,matched_count_ratio
resnet18_no_weights,IMAGENET100,fp32_fused,layer2.1.conv2,-0.3321303319503519,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv1,0.6144930983595209,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.conv2,0.2798481997090523,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.0.downsample.0,-0.761917699986348,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv1,0.6760211606672044,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer3.1.conv2,-0.09450471495611179,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv1,0.9693316777349916,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.conv2,0.21158062830448632,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.0.downsample.0,-0.5575092377100339,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv1,0.534579500936256,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,layer4.1.conv2,-2.0766393495431785,1.0
resnet18_no_weights,IMAGENET100,fp32_fused,fc,-1.017242911691723,1.0
resnet18_no_weights,IMAGENET100,ptq,conv1,1.0251943761437037,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv1,0.5214572176348802,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.0.conv2,-0.4584243656790732,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv1,0.235894137367604,1.0
resnet18_no_weights,IMAGENET100,ptq,layer1.1.conv2,-0.768073224092519,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv1,1.0225490623414082,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.conv2,-0.16525566963368954,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.0.downsample.0,-0.2555891443667724,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv1,0.36674837078837763,1.0
resnet18_no_weights,IMAGENET100,ptq,layer2.1.conv2,-0.36491142512855523,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv1,0.7185232867551896,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.conv2,0.2974381038807845,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.0.downsample.0,-0.7645759535081318,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv1,0.612270086089012,1.0
resnet18_no_weights,IMAGENET100,ptq,layer3.1.conv2,-0.11001953838798162,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv1,0.9174891332841009,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.conv2,0.14580416855021205,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.0.downsample.0,-0.5381840663714579,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv1,0.5304208209029273,1.0
resnet18_no_weights,IMAGENET100,ptq,layer4.1.conv2,-1.984695991175756,1.0
resnet18_no_weights,IMAGENET100,ptq,fc,-0.9840593853942949,1.0
cnn,IMAGENET100,fp32_unfused,conv1,-0.2677219394533312,1.0
cnn,IMAGENET100,fp32_unfused,conv2,0.29276670687518336,1.0
cnn,IMAGENET100,fp32_unfused,conv3,0.6643126879699963,1.0
cnn,IMAGENET100,fp32_unfused,conv4,-0.10062455969544315,1.0
cnn,IMAGENET100,fp32_unfused,fc1,-0.1941647628383385,1.0
cnn,IMAGENET100,fp32_unfused,fc2,-0.3945681328580677,1.0
cnn,IMAGENET100,fp32_fused,conv1,-0.45800381071649826,1.0
cnn,IMAGENET100,fp32_fused,conv2,0.8367707096267801,1.0
cnn,IMAGENET100,fp32_fused,conv3,0.8397329531888802,1.0
cnn,IMAGENET100,fp32_fused,conv4,-1.1384888647178295,1.0
cnn,IMAGENET100,fp32_fused,fc1,0.3129565626060131,1.0
cnn,IMAGENET100,fp32_fused,fc2,-0.3929675499873446,1.0
cnn,IMAGENET100,ptq,conv1,-0.37325574607931955,1.0
cnn,IMAGENET100,ptq,conv2,0.703712169627796,1.0
cnn,IMAGENET100,ptq,conv3,0.5632988320458217,1.0
cnn,IMAGENET100,ptq,conv4,-1.0463066216418264,1.0
cnn,IMAGENET100,ptq,fc1,0.3078798713208628,1.0
cnn,IMAGENET100,ptq,fc2,-0.15532850527333464,1.0
