model,dataset,layer,n_seeds,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
resnet50_no_weights,IMAGENET100,conv1.weight,3,1520.6463972303602,225.59885339960738,730.6314401626587,0.48047425193220417,101.43205151346625,11.814747623473881,architectural
resnet50_no_weights,IMAGENET100,fc.weight,3,567.686511935232,15.823921556848648,12.648089262155386,0.02228005949804638,37.866533355151525,0.20452717243904495,architectural
resnet50_no_weights,IMAGENET100,layer1.0.conv1.weight,3,69.64441191548049,5.08100626690841,133.9481298783246,1.9233148244669254,4.645508377162807,2.166021419494874,architectural
resnet50_no_weights,IMAGENET100,layer1.0.conv2.weight,3,268.59148785626445,46.65128081925828,46.53189991682004,0.1732441347572466,17.91592422928553,0.7524486680118524,architectural
resnet50_no_weights,IMAGENET100,layer1.0.conv3.weight,3,80.82097868358387,19.647445279870592,86.09654179025203,1.0652746748752218,5.3910216656109045,1.3922326040051618,architectural
resnet50_no_weights,IMAGENET100,layer1.0.downsample.0.weight,3,132.10836096264066,18.956794319633108,147.41130625406902,1.1158363117967676,8.812056569448613,2.3837290383379997,architectural
resnet50_no_weights,IMAGENET100,layer1.1.conv1.weight,3,18.341554845136308,3.862753591216609,11.06208488520454,0.6031159832743357,1.2234412545069149,0.17888053254187938,architectural
resnet50_no_weights,IMAGENET100,layer1.1.conv2.weight,3,113.16542085826907,21.01149643347224,13.480213091923641,0.11911954190323354,7.548500965737771,0.21798311273912532,architectural
resnet50_no_weights,IMAGENET100,layer1.1.conv3.weight,3,33.499319632848106,7.126251527026977,6.526697278022766,0.1948307413271446,2.234513375926131,0.10554060079523245,architectural
resnet50_no_weights,IMAGENET100,layer1.2.conv1.weight,3,9.426465768274564,2.0657016372734125,3.0167617628520187,0.3200310526777855,0.6287758700109601,0.04878284304369356,architectural
resnet50_no_weights,IMAGENET100,layer1.2.conv2.weight,3,52.80302150161178,6.519168610105849,2.653793576410261,0.05025836592190573,3.522132960544405,0.04291343025575677,architectural
resnet50_no_weights,IMAGENET100,layer1.2.conv3.weight,3,16.91498756119699,2.9176238862102726,1.4101987183094025,0.08336977566240726,1.128284585280257,0.022803757188525443,architectural
resnet50_no_weights,IMAGENET100,layer2.0.conv1.weight,3,15.404841632843018,3.1569416785397624,25.597118179753142,1.6616281289890225,1.027552949130892,0.4139207191996702,architectural
resnet50_no_weights,IMAGENET100,layer2.0.conv2.weight,3,78.69894374398625,15.333777650157494,60.766609573364256,0.7721400908637699,5.249475045897949,0.9826324417186821,architectural
resnet50_no_weights,IMAGENET100,layer2.0.conv3.weight,3,24.990402522453895,5.640335378529903,28.75720351451152,1.1507299047573625,1.6669409802414463,0.46502119017105253,architectural
resnet50_no_weights,IMAGENET100,layer2.0.downsample.0.weight,3,47.45144821802775,10.455228697134777,119.13022144024188,2.510570823736881,3.1651656485070663,1.9264069724835111,architectural
