model,dataset,canonical_layer,trace_fp32_unfused,trace_fp32_fused,trace_ptq,trace_fp32_fused_qat,trace_qat,fusion_ratio,ptq_amplification,qat_amplification,elev_ptq,elev_qat,verdict
resnet50_no_weights,IMAGENET100,layer4.0.conv1,486.39480365571524,97.75231973090253,141.89329087999133,144.13845217534893,56.05829481018914,0.20097319913001072,1.4515593212580762,0.3889197779229131,4.893347684928143,3.201903483443195,fp32_intrinsic
resnet50_no_weights,IMAGENET100,layer4.0.conv2,475.3601876204263,105.27330093568074,155.30313708965593,133.5260506628244,72.89854089296782,0.22146007107297164,1.4752376500908064,0.5459499515719882,5.355801120875324,4.163774385458021,fp32_intrinsic
resnet50_no_weights,IMAGENET100,layer4.0.conv3,360.6304365116039,377.0018211033033,625.5062566275549,480.47899965465575,272.6777607432583,1.0453965692692515,1.6591597748705786,0.5675123386021979,21.57127778060525,15.574641985411171,mixed
resnet50_no_weights,IMAGENET100,layer4.0.downsample.0,404.5004929215436,72.07514934539795,151.04768601211848,118.91872900503652,59.25250855097695,0.17818309398049992,2.095697163085559,0.49826052672045834,5.209047165494835,3.384348635193185,mixed
resnet50_no_weights,IMAGENET100,layer4.1.conv1,178.76497808978874,32.01455787999438,47.75786466646676,41.493572416423284,26.13640584945679,0.1790874153432578,1.491754621303399,0.6298904704361372,1.6469829901994373,1.4928432842529131,fp32_intrinsic
resnet50_no_weights,IMAGENET100,layer4.1.conv2,334.53152702031974,88.5437184439765,127.1667349073622,85.69732324179117,68.89781990094083,0.26467974254216786,1.4362027836884137,0.8039670003058171,4.385486050817639,3.935263644558225,fp32_intrinsic
resnet50_no_weights,IMAGENET100,layer4.1.conv3,304.6596498361292,288.35159878200955,410.38273656935917,279.20342426475327,331.9672686463572,0.9464712472987761,1.4232025704133644,1.188979932894988,14.15250433246046,18.961103927026635,fp32_intrinsic
resnet50_no_weights,IMAGENET100,layer4.2.conv1,546.6096851140313,40.90793961325845,64.6702799788907,52.54770941394114,37.76645426485273,0.07483939770427671,1.5808735563384564,0.7187079072724172,2.2302264106765004,2.1571212944912994,mixed
resnet50_no_weights,IMAGENET100,layer4.2.conv2,434.63180011442336,57.08502157192037,100.33712821211063,81.81328313802582,52.20000545360424,0.1313411065570717,1.7576787298870986,0.6380382677656204,3.4602372741099385,2.9815280658032073,mixed
resnet50_no_weights,IMAGENET100,layer4.2.conv3,83.52999294558141,78.51340462394624,113.30101792722304,107.77411771955944,66.01391029226278,0.9399426703543073,1.4430786496891606,0.6125209993742515,3.907311405181871,3.77054225491861,fp32_intrinsic
resnet50_no_weights,IMAGENET100,fc,13.64682522804018,13.262105286121368,20.581740273735075,20.999989450545538,11.656886249359207,0.9718088320550683,1.551921043431439,0.5550901002503306,0.7097841659437873,0.6658109172657226,mixed
resnet18_no_weights,IMAGENET100,conv1,67.12941558598793,1809.5341966978951,1119.2371995229569,3528.095796906002,813.6169943067763,26.95590570694024,0.6185222702977275,0.2306108000299441,23.356810729900825,17.10049757096024,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer1.0.conv1,115.54458529154459,311.8214376782614,233.0606784517803,649.5319148658688,198.18310433676416,2.698710951200931,0.7474171121366364,0.30511680765938937,4.8636286905945125,4.165387053159749,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer1.0.conv2,58.483272001478404,43.83575604756673,29.866011631085676,97.49997766282823,26.033232366195833,0.7495434941885366,0.681316220454318,0.267007572619383,0.6232591100631807,0.547163136902864,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer1.1.conv1,64.07914980782402,150.16519879737095,126.97554804297054,311.49509808600027,82.97132863759681,2.343433070627848,0.8455724033256738,0.2663647972228743,2.6497902716503314,1.7438807371955984,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer1.1.conv2,47.107175763448076,16.193056703341604,10.594273274033158,42.57537743250529,11.046962552600437,0.3437492577490986,0.6542478957568846,0.2594683410643435,0.22108667920250247,0.23218364122075363,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer2.0.conv1,191.2749209460414,822.6582782321506,586.3340376964082,1613.3495059543186,481.4331134571749,4.3009207593096965,0.7127309761671752,0.2984059632958455,12.235916701848904,10.118699394017412,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer2.0.conv2,156.45651823833882,42.32018259139288,28.61865824804569,75.84427563430917,24.12978843484345,0.270491655240111,0.6762413698533092,0.3181491052955356,0.597228705700831,0.5071567966318083,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer2.0.downsample.0,127.29691778081055,92.75564602745904,67.32791457706027,161.36365116967096,53.460443987499254,0.7286558672785206,0.7258632488757478,0.3313041295234858,1.4050331406833054,1.123624750893521,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer2.1.conv1,94.54857987297906,120.78200465031868,82.79640420277913,236.30784084986126,67.83465154435899,1.2774597441080853,0.6855028151129521,0.28706051944953404,1.7278374440243143,1.4257400006124528,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer2.1.conv2,78.6824124654134,24.42614941596985,15.918852447037004,45.52256613486791,12.563478249973722,0.3104397622112426,0.6517135458374473,0.2759835245832232,0.3322027035923546,0.26405757352639664,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer3.0.conv1,197.02966092059,220.3574647146558,158.98362651401095,412.2859332882173,179.2359065161811,1.11839742140889,0.7214805576016281,0.4347368950637528,3.317751121231234,3.767157280951702,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer3.0.conv2,251.47649578518337,67.15156535321509,47.91909359825982,129.11620114240696,47.57855676015218,0.26702919150972027,0.7135960769671849,0.36849408779984205,1.0,1.0,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer3.0.downsample.0,33.48550604425296,15.293253356439095,12.085798945881072,27.65951077533744,10.945552284944625,0.4567126247466056,0.7902699748835619,0.3957247246290491,0.25221259498781434,0.23005221322963088,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer3.1.conv1,127.92900267736617,150.00944317874746,98.2224299312417,246.3827187432183,92.31347164577907,1.172599176412464,0.6547749784938695,0.37467510755893874,2.049755589175181,1.9402327000194575,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer3.1.conv2,147.2031956263951,32.187169914052944,24.396238168080647,49.36057016910651,19.358093569013807,0.21865809215001475,0.757949152821579,0.39217726826683885,0.509113097434852,0.4068659263163385,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer4.0.conv1,324.14507470509363,240.62959191458566,140.075088729418,472.3368504842123,177.35593787684584,0.7423515292759264,0.5821191301323377,0.3754861338788851,2.9231581445126675,3.727644341355565,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer4.0.conv2,387.8228256136076,37.39685826566484,21.345459524790446,68.8048457334912,26.20893940395779,0.0964276875825864,0.5707821596443663,0.38091705786937646,0.4454478981540169,0.5508561248732161,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer4.0.downsample.0,76.66669374798971,16.335759104622735,10.639648102331853,28.624140816730456,10.921271902382976,0.21307504349046064,0.6513102962764074,0.381540601421288,0.22203358418111296,0.22954189126496832,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer4.1.conv1,275.77909619961565,93.86199678269644,56.37041870565975,200.19843878630854,86.46046793195937,0.34035210817703465,0.6005670094166556,0.43187383705947435,1.1763665477117213,1.8172150191064944,fp32_intrinsic
resnet18_no_weights,IMAGENET100,layer4.1.conv2,72.16398202618983,0.20138214585589775,0.15608127699929408,0.43681890451245836,0.19073697790359528,0.0027906185357511443,0.7750502227291816,0.43665000743610294,0.0032571834164442995,0.0040088853233846014,fp32_intrinsic
resnet18_no_weights,IMAGENET100,fc,8.556003252076515,8.671466845273972,5.5253079800524265,16.488967916700574,7.6931745661629565,1.0134950384888453,0.6371826218840667,0.46656495452156554,0.1153049351553903,0.16169415572954318,fp32_intrinsic
cnn,IMAGENET100,conv1,127.70233412848579,547.1449428982205,765.3151450941298,105.16883186047373,99.1527046378142,4.284533611951986,1.3987429748327092,0.9427955306127098,1.4090996305373646,1.1670728999601963,fp32_intrinsic
cnn,IMAGENET100,conv2,334.23501569959853,2073.8551880641016,3529.906641668336,1234.575358823746,1141.9778036450582,6.204781338434112,1.7020989035224905,0.9249964333753502,6.499270498553202,13.441603553413612,mixed
cnn,IMAGENET100,conv3,635.3312864807831,1064.289763237251,1282.9897440592447,695.688390774197,755.7401817491319,1.6751729151141728,1.205489133106734,1.0863199555595664,2.3622430392577063,8.895409245286816,fp32_intrinsic
cnn,IMAGENET100,conv4,96.85858764648437,6.264481862386067,18.499587488931322,4.244499221112993,5.564082379427906,0.06467657659071231,2.9530913961150884,1.3108925434008896,0.034061473972974335,0.06549180662188246,mixed
cnn,IMAGENET100,fc1,71.57503727682275,76.92318688498602,320.9318860008603,45.846151202166524,70.76419539678665,1.074720877719963,4.172108553961904,1.5435144181403517,0.5909003694626356,0.8329271000398036,mixed
cnn,IMAGENET100,fc2,54.51389586382371,58.81201676868257,257.36445248811617,33.73621949089898,62.091474533081055,1.0788445007782164,4.376052151048881,1.8404988902159434,0.47385989580782606,0.7308451898597152,mixed
