model,dataset,layer,n_seeds,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
resnet50_no_weights,IMAGENET100,conv1.weight,3,56.97853282830363,91.54166858579667,730.6314401626587,12.822924773516165,0.24087122062036387,11.814747623473881,learned
resnet50_no_weights,IMAGENET100,fc.weight,3,115141.53197293066,187764.74163563683,12.648089262155386,0.00010984819330985542,486.7496576998852,0.20452717243904495,architectural
resnet50_no_weights,IMAGENET100,layer1.0.conv1.weight,3,2.257436521102985,3.668153225574247,133.9481298783246,59.33638825550561,0.00954309392187367,2.166021419494874,learned
resnet50_no_weights,IMAGENET100,layer1.0.conv2.weight,3,24.06678977188152,39.46244830664575,46.53189991682004,1.9334485553692613,0.10174001928472223,0.7524486680118524,learned
resnet50_no_weights,IMAGENET100,layer1.0.conv3.weight,3,12.202725593578418,20.292549350129487,86.09654179025203,7.055517321110591,0.051585838783839676,1.3922326040051618,learned
resnet50_no_weights,IMAGENET100,layer1.0.downsample.0.weight,3,9.422444491106788,15.114992789002017,147.41130625406902,15.644698824514238,0.039832470110095775,2.3837290383379997,learned
resnet50_no_weights,IMAGENET100,layer1.1.conv1.weight,3,3.648976703613733,6.037604249869104,11.06208488520454,3.031558100727061,0.015425695064196325,0.17888053254187938,learned
resnet50_no_weights,IMAGENET100,layer1.1.conv2.weight,3,46.051649517741005,77.16396232162113,13.480213091923641,0.29271944073861034,0.1946788813314152,0.21798311273912532,architectural
resnet50_no_weights,IMAGENET100,layer1.1.conv3.weight,3,21.227949497167852,35.74069924076423,6.526697278022766,0.30745773532641635,0.08973909739055826,0.10554060079523245,architectural
resnet50_no_weights,IMAGENET100,layer1.2.conv1.weight,3,4.533579334932939,7.494512169348528,3.0167617628520187,0.6654260441869256,0.019165266881742308,0.04878284304369356,mixed
resnet50_no_weights,IMAGENET100,layer1.2.conv2.weight,3,68.93670005353671,116.19531465320719,2.653793576410261,0.03849609242028277,0.29142321262415793,0.04291343025575677,architectural
resnet50_no_weights,IMAGENET100,layer1.2.conv3.weight,3,22.816951955973156,37.38356802726444,1.4101987183094025,0.06180486863584916,0.0964564511520975,0.022803757188525443,architectural
resnet50_no_weights,IMAGENET100,layer2.0.conv1.weight,3,7.420320886179984,12.195624845202374,25.597118179753142,3.449597203730991,0.031368686776032696,0.4139207191996702,learned
resnet50_no_weights,IMAGENET100,layer2.0.conv2.weight,3,96.5243936308892,160.9412600099369,60.766609573364256,0.6295466595287481,0.40804751121923466,0.9826324417186821,mixed
resnet50_no_weights,IMAGENET100,layer2.0.conv3.weight,3,60.07267869937153,100.29680476499547,28.75720351451152,0.4787068620399705,0.2539514221585012,0.46502119017105253,mixed
resnet50_no_weights,IMAGENET100,layer2.0.downsample.0.weight,3,50.21404934194875,82.19932247362077,119.13022144024188,2.372448010097458,0.21227502283593763,1.9264069724835111,learned
resnet50_no_weights,IMAGENET100,layer2.1.conv1.weight,3,15.198306241680594,25.107736454691757,10.024759292602539,0.6595971375487972,0.06424936540270496,0.1621063569366869,mixed
resnet50_no_weights,IMAGENET100,layer2.1.conv2.weight,3,211.82429735828077,355.0998904206983,32.03077659606934,0.1512138928136856,0.895466670149061,0.5179568259233175,architectural
resnet50_no_weights,IMAGENET100,layer2.1.conv3.weight,3,140.54960428991797,238.27369469467666,19.893884225325152,0.141543509324218,0.5941598188397857,0.32169601313693563,architectural
resnet50_no_weights,IMAGENET100,layer2.2.conv1.weight,3,38.48054067853267,65.28275905466545,7.966734831149761,0.2070328194633243,0.16267275311036966,0.1288268697993867,architectural
resnet50_no_weights,IMAGENET100,layer2.2.conv2.weight,3,296.9506952426418,498.91580168605543,9.855636460440499,0.03318947090656698,1.255330259954156,0.15937153953146163,architectural
resnet50_no_weights,IMAGENET100,layer2.2.conv3.weight,3,162.85673900637397,276.99721404429135,15.619304556595651,0.09590824826711244,0.6884610670640395,0.2525735018318811,architectural
resnet50_no_weights,IMAGENET100,layer2.3.conv1.weight,3,32.73051847984557,54.63141143314718,30.049803574879963,0.9180973895474247,0.1383650920169279,0.4859233066854204,learned
resnet50_no_weights,IMAGENET100,layer2.3.conv2.weight,3,132.94053051239914,208.40158451964146,43.19922985750086,0.3249515380373162,0.5619931975246274,0.6985573987634364,architectural
resnet50_no_weights,IMAGENET100,layer2.3.conv3.weight,3,183.86594010910107,312.7311735222306,23.8594181320884,0.12976529594296185,0.7772754268356692,0.38582106952693396,architectural
resnet50_no_weights,IMAGENET100,layer3.0.conv1.weight,3,55.975590969281534,92.53108632713463,174.5894284929548,3.119027873931095,0.2366313811965957,2.823215539303346,learned
resnet50_no_weights,IMAGENET100,layer3.0.conv2.weight,3,598.6452201540653,1000.2930630382938,220.12628580729168,0.3677074140016364,2.5307145996821414,3.5595737729638843,architectural
resnet50_no_weights,IMAGENET100,layer3.0.conv3.weight,3,366.874940898236,616.4777193967576,152.8435487567254,0.4166093993296785,1.5509282258191994,2.471571650454589,mixed
resnet50_no_weights,IMAGENET100,layer3.0.downsample.0.weight,3,308.14364385377536,512.9640169193227,284.819032396589,0.9243060438778524,1.3026473644929641,4.60569419977133,learned
resnet50_no_weights,IMAGENET100,layer3.1.conv1.weight,3,121.34919400093045,204.708437940794,11.537941820481244,0.09508049818932275,0.5129919467807342,0.18657542395515112,architectural
resnet50_no_weights,IMAGENET100,layer3.1.conv2.weight,3,872.1960636614745,1447.2518248735464,49.50295352935791,0.05675668074164973,3.6871242562085933,0.8004923829115707,architectural
resnet50_no_weights,IMAGENET100,layer3.1.conv3.weight,3,385.2821412622727,637.3497353828648,36.20236521500807,0.09396325792937305,1.6287428798617951,0.5854139103197193,architectural
resnet50_no_weights,IMAGENET100,layer3.2.conv1.weight,3,60.431492074663595,94.05157712431686,37.26696571936974,0.616681211069985,0.25546827089769125,0.6026291375703506,mixed
resnet50_no_weights,IMAGENET100,layer3.2.conv2.weight,3,1240.6811184543312,2076.796147891354,66.16827823804772,0.05333221990230791,5.244859082336435,1.0699806565787686,architectural
resnet50_no_weights,IMAGENET100,layer3.2.conv3.weight,3,436.6966681526161,701.1693210545062,57.69237497117784,0.1321108659134894,1.8460928050873835,0.9329202284691441,architectural
resnet50_no_weights,IMAGENET100,layer3.3.conv1.weight,3,217.26312088094116,364.61804552907216,46.3013060433524,0.21311166780451996,0.9184587690258365,0.748719827082241,architectural
resnet50_no_weights,IMAGENET100,layer3.3.conv2.weight,3,1448.2276211848757,2380.0285428001025,93.77065200805664,0.06474855929852909,6.12224179064234,1.5163275586896994,architectural
resnet50_no_weights,IMAGENET100,layer3.3.conv3.weight,3,1147.168772415898,1914.9197693721399,88.23594580756293,0.07691627241712748,4.84954471014603,1.426828047261131,architectural
resnet50_no_weights,IMAGENET100,layer3.4.conv1.weight,3,280.2327195086432,468.9336635330539,62.91465107599894,0.22450858410221605,1.184656639180447,1.017367558281318,architectural
resnet50_no_weights,IMAGENET100,layer3.4.conv2.weight,3,2877.7098630398805,4772.623643707377,95.78713671366374,0.03328589095930561,12.16523930846734,1.548935323116096,architectural
resnet50_no_weights,IMAGENET100,layer3.4.conv3.weight,3,1034.3757591490007,1713.7532366036492,60.04400793711344,0.05804854513074892,4.37272318746985,0.9709475408297853,architectural
resnet50_no_weights,IMAGENET100,layer3.5.conv1.weight,3,255.84057894301793,423.71709981732585,93.6068468093872,0.3658795926592856,1.0815412309741634,1.513678730600312,architectural
resnet50_no_weights,IMAGENET100,layer3.5.conv2.weight,3,3176.119836585766,5230.5123022991065,126.15316755875297,0.03971927195743466,13.426738525898628,2.039972214002534,architectural
resnet50_no_weights,IMAGENET100,layer3.5.conv3.weight,3,1531.98445541875,2519.3475960635446,80.01006622314453,0.05222642171083565,6.476315682962523,1.293810651719881,architectural
resnet50_no_weights,IMAGENET100,layer4.0.conv1.weight,3,496.2739698488877,775.4488064036713,427.9145677354601,0.8622547095624568,2.0979500690167936,6.919634639698561,mixed
resnet50_no_weights,IMAGENET100,layer4.0.conv2.weight,3,7407.867019519013,12210.479370367993,423.34149169921875,0.05714755550872536,31.31603926274711,6.845685263499915,architectural
resnet50_no_weights,IMAGENET100,layer4.0.conv3.weight,3,3338.5707619809714,5468.0908375161325,358.4204745822483,0.10735745926486705,14.113484055285328,5.795873565654729,architectural
resnet50_no_weights,IMAGENET100,layer4.0.downsample.0.weight,3,1816.6417563185732,2672.282833390404,463.7655334472656,0.25528728040859694,7.679676810790284,7.499366209761437,architectural
resnet50_no_weights,IMAGENET100,layer4.1.conv1.weight,3,1070.9126011324481,1739.21481728656,164.9989652633667,0.1540732316427006,4.527179142885301,2.668132009603934,architectural
resnet50_no_weights,IMAGENET100,layer4.1.conv2.weight,3,8929.447894863502,14250.618173402741,296.249743991428,0.033176714560576595,37.74837482009179,4.790535646807434,architectural
resnet50_no_weights,IMAGENET100,layer4.1.conv3.weight,3,4280.07067269028,6940.273422499775,282.586706161499,0.06602384113995866,18.093583602423255,4.5695961486458865,architectural
resnet50_no_weights,IMAGENET100,layer4.2.conv1.weight,3,1264.8296435892928,2040.7064274679715,507.64766777886285,0.40135655449873603,5.346944629940257,8.208966582545528,mixed
resnet50_no_weights,IMAGENET100,layer4.2.conv2.weight,3,14459.750279772896,23576.54391228439,430.03880462646487,0.029740403278473427,61.127191713585574,6.953984821445609,architectural
resnet50_no_weights,IMAGENET100,layer4.2.conv3.weight,3,5843.335570938624,9310.924451116838,81.19551520512022,0.013895405153340808,24.70213432324844,1.3129800711735917,architectural
resnet18_no_weights,IMAGENET100,conv1.weight,3,50.49790198986347,10.933350328258683,162.85629272460938,3.225011065950815,0.3061079077875856,0.9899507077739111,mixed
resnet18_no_weights,IMAGENET100,fc.weight,3,4726.286236382473,3839.3985655735482,12.74516248703003,0.002696654804552263,28.649776216736896,0.07747371878386311,architectural
resnet18_no_weights,IMAGENET100,layer1.0.conv1.weight,3,28.605133025928588,3.648939580930027,187.31389465332032,6.5482616173654264,0.1733984398858833,1.1386205561089844,learned
resnet18_no_weights,IMAGENET100,layer1.0.conv2.weight,3,34.695154561048845,3.4020465414406,107.82261129525992,3.1077138193904736,0.2103148993235686,0.6554187657106382,mixed
resnet18_no_weights,IMAGENET100,layer1.1.conv1.weight,3,33.26123291526744,19.283846901570225,118.92335063013537,3.5754342279822,0.20162276088562744,0.7228965682414646,learned
resnet18_no_weights,IMAGENET100,layer1.1.conv2.weight,3,39.22781823592104,31.52762965549991,76.73385334014893,1.9561081087574603,0.2377909753494286,0.46644026554597556,mixed
resnet18_no_weights,IMAGENET100,layer2.0.conv1.weight,3,80.0414674939287,60.54316558594684,284.5248360267052,3.554717884804985,0.4851949325683422,1.7295344140013698,learned
resnet18_no_weights,IMAGENET100,layer2.0.conv2.weight,3,98.32884013827595,68.06450133381561,235.0932657342208,2.3908882216409597,0.5960492286580439,1.42905589285408,mixed
resnet18_no_weights,IMAGENET100,layer2.0.downsample.0.weight,3,12.216294733123746,10.44049815223988,209.8031499762284,17.174041275163397,0.07405266900838076,1.2753254623287786,learned
resnet18_no_weights,IMAGENET100,layer2.1.conv1.weight,3,133.19995066665956,102.12224500085368,159.58702883513078,1.198101260821833,0.8074307369079476,0.970077910431276,architectural
resnet18_no_weights,IMAGENET100,layer2.1.conv2.weight,3,164.9676493326823,125.44263639815733,137.5156353541783,0.8335915308877145,1.0,0.835913051140434,architectural
resnet18_no_weights,IMAGENET100,layer3.0.conv1.weight,3,386.2454220264766,383.4223246548028,319.6837413185521,0.8276699815399707,2.3413403997019686,1.9432540228412698,architectural
resnet18_no_weights,IMAGENET100,layer3.0.conv2.weight,3,509.07960264635227,515.203300899176,382.276322214227,0.7509165958074869,3.0859359680861793,2.323734068913851,architectural
resnet18_no_weights,IMAGENET100,layer3.0.downsample.0.weight,3,46.54403106442611,37.63986928007322,56.33155269622803,1.2102852161269415,0.2821403545040701,0.34242128154012397,architectural
resnet18_no_weights,IMAGENET100,layer3.1.conv1.weight,3,628.9903527638269,631.4048732884336,219.92540504192485,0.34964829599620645,3.8128103013420067,1.3368553755971533,architectural
resnet18_no_weights,IMAGENET100,layer3.1.conv2.weight,3,789.5987686049009,813.659927868804,164.5094967312283,0.20834568552062357,4.786385523458331,1.0,architectural
resnet18_no_weights,IMAGENET100,layer4.0.conv1.weight,3,1325.9224002398132,1239.879999325411,479.9546067979601,0.36197790060048235,8.03746919837531,2.917488754962873,architectural
resnet18_no_weights,IMAGENET100,layer4.0.conv2.weight,3,1525.047027619462,1330.7270482192905,628.8703918457031,0.41236131113107044,9.244521782231212,3.822699627323866,architectural
resnet18_no_weights,IMAGENET100,layer4.0.downsample.0.weight,3,195.56166826682116,147.10857246774145,109.9808109828404,0.5623842952330739,1.1854546576731622,0.6685377632789458,architectural
resnet18_no_weights,IMAGENET100,layer4.1.conv1.weight,3,1910.5635451085536,1572.9682079439801,428.35253493850297,0.22420219208891323,11.581443712370614,2.603816457102991,architectural
resnet18_no_weights,IMAGENET100,layer4.1.conv2.weight,3,2277.1147675113707,1940.9772768382968,109.19633102416992,0.04795381092869078,13.803401919846861,0.6637691634457571,architectural
cnn,IMAGENET100,conv1.weight,3,0.001913788305944017,0.00035582035609336234,163.920287722633,85652.25694687052,0.01069252520964198,1.245800153489067,learned
cnn,IMAGENET100,conv2.weight,3,0.031904716251747886,0.005006866305750221,312.70899963378906,9801.340879082647,0.1782548162556636,2.3765997800124494,learned
cnn,IMAGENET100,conv3.weight,3,0.09127135103189454,0.02672585465569175,736.5700350674716,8070.112107906446,0.5099420969370074,5.597959078105041,learned
cnn,IMAGENET100,conv4.weight,3,0.26669615775045724,0.04739007918564315,99.23634661160983,372.0951492089492,1.4900579030629926,0.754199846510933,architectural
cnn,IMAGENET100,fc1.weight,3,0.28807525716740684,0.08310492980055728,87.72889137268066,304.5346283304695,1.6095050533905289,0.66674276781678,architectural
cnn,IMAGENET100,fc2.weight,3,0.4502976109885206,0.04186204201636823,67.08331680297852,148.97551123070173,2.5158574448291984,0.5098356495757128,architectural
