epoch,total_s,train_s,val_s
1,9.92,8.691,1.229
2,9.616,8.493,1.123
3,9.802,8.673,1.129
4,9.685,8.559,1.126
5,9.749,8.616,1.133
6,9.639,8.495,1.144
7,9.655,8.512,1.144
8,9.607,8.46,1.147
9,9.631,8.492,1.139
10,9.587,8.433,1.154
11,9.693,8.555,1.138
12,9.617,8.472,1.145
13,9.631,8.483,1.147
14,9.624,8.495,1.129
15,9.65,8.507,1.143
16,9.659,8.518,1.14
17,9.668,8.533,1.135
18,9.706,8.562,1.144
19,9.576,8.433,1.143
20,9.672,8.524,1.148
