model,dataset,variant,probe_seed,canonical_layer,quantized_layer,weight_shape,hessian_trace,seed,n_seeds,metric_std
resnet50_no_weights,CIFAR10,ptq,43,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",0.8215069651603699,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",0.6625660061836243,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.0.conv3,layer4.0.conv3,"(2048, 512, 1, 1)",0.7706228105501197,aggregate,3,0.09363274544850533
resnet50_no_weights,CIFAR10,ptq,42,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",61.45055500377308,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",71.43830020611102,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",68.66898719124173,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.0.downsample.0,layer4.0.downsample.0,"(2048, 1024, 1, 1)",67.18594746704194,aggregate,3,5.156386202988684
resnet50_no_weights,CIFAR10,ptq,42,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.5918754529953003,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.7921225195223431,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.127988708826403,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.1.conv1,layer4.1.conv1,"(512, 2048, 1, 1)",1.5039955604480155,aggregate,3,0.340676659404441
resnet50_no_weights,CIFAR10,ptq,42,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",1.9104177330402619,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",2.433608348880495,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",1.8763765423528609,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.1.conv2,layer4.1.conv2,"(512, 512, 3, 3)",2.0734675414245394,aggregate,3,0.3123551689377413
resnet50_no_weights,CIFAR10,ptq,42,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",142.96580158580434,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",103.28708871205647,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",97.93125279744466,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.1.conv3,layer4.1.conv3,"(2048, 512, 1, 1)",114.72804769843516,aggregate,3,24.600798829281675
resnet50_no_weights,CIFAR10,ptq,42,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.08094282882666448,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.10015632261178996,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.12861263438720594,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.2.conv1,layer4.2.conv1,"(512, 2048, 1, 1)",0.10323726194188679,aggregate,3,0.023983780580045348
resnet50_no_weights,CIFAR10,ptq,42,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.24905212701701407,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.24400130612775683,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.28322738632559774,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.2.conv2,layer4.2.conv2,"(512, 512, 3, 3)",0.25876027315678957,aggregate,3,0.02133910537078089
resnet50_no_weights,CIFAR10,ptq,42,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.1258225301798019,42,3,
resnet50_no_weights,CIFAR10,ptq,43,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.1307596182732871,43,3,
resnet50_no_weights,CIFAR10,ptq,44,layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.1501705057564236,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",layer4.2.conv3,layer4.2.conv3,"(2048, 512, 1, 1)",0.13558421806983753,aggregate,3,0.012871035353365999
resnet50_no_weights,CIFAR10,ptq,42,fc,fc,"(10, 2048)",21.908493041992188,42,3,
resnet50_no_weights,CIFAR10,ptq,43,fc,fc,"(10, 2048)",39.10927757463957,43,3,
resnet50_no_weights,CIFAR10,ptq,44,fc,fc,"(10, 2048)",29.281224900600957,44,3,
resnet50_no_weights,CIFAR10,ptq,"42,43,44",fc,fc,"(10, 2048)",30.099665172410905,aggregate,3,8.629549843041097
resnet50_no_weights,CIFAR10,fp32_fused,42,conv1,conv1,"(64, 3, 3, 3)",208.22707728335732,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,conv1,conv1,"(64, 3, 3, 3)",195.94171985826995,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,conv1,conv1,"(64, 3, 3, 3)",197.43720726739792,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",conv1,conv1,"(64, 3, 3, 3)",200.5353348030084,aggregate,3,6.703081189700614
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.427598466475805,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.6745889054404364,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.644226199196231,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.conv1,layer1.0.conv1,"(64, 64, 1, 1)",3.5821378570374907,aggregate,3,0.13469332169413947
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",6.852666391645159,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",6.43260395526886,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",7.040265704646255,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.conv2,layer1.0.conv2,"(64, 64, 3, 3)",6.775178683853425,aggregate,3,0.3111534333061616
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.7844950521693512,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.595253348350525,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.9192232796640107,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.conv3,layer1.0.conv3,"(256, 64, 1, 1)",2.766323893394629,aggregate,3,0.16274757250794344
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",7.54302122252328,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.491919732484662,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.150830838415358,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.0.downsample.0,layer1.0.downsample.0,"(256, 64, 1, 1)",6.7285905978077665,aggregate,3,0.7256433974551355
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",7.17238850471301,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",5.3539206981658936,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",7.911580006281535,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.1.conv1,layer1.1.conv1,"(64, 256, 1, 1)",6.812629736386813,aggregate,3,1.3162351851543599
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",5.263547897338867,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",5.544606270613493,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",6.679788569186596,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.1.conv2,layer1.1.conv2,"(64, 64, 3, 3)",5.829314245712985,aggregate,3,0.749818900443878
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.5474192226926484,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.343434483715982,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.424100548028946,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.1.conv3,layer1.1.conv3,"(256, 64, 1, 1)",2.4383180848125257,aggregate,3,0.10273289248331809
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",11.402788999604017,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",12.886448718883374,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",11.249375800291697,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.2.conv1,layer1.2.conv1,"(64, 256, 1, 1)",11.846204506259696,aggregate,3,0.9041376658748392
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",15.887180271148681,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",19.118891976096414,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",15.028849363327026,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.2.conv2,layer1.2.conv2,"(64, 64, 3, 3)",16.678307203524042,aggregate,3,2.1567390919892455
resnet50_no_weights,CIFAR10,fp32_fused,42,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",4.254278714840229,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",5.490859889984131,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",5.010548257827759,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer1.2.conv3,layer1.2.conv3,"(256, 64, 1, 1)",4.9185622875507065,aggregate,3,0.6234014073820549
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",33.20460967456593,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",42.765860345628525,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",44.99215183939253,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.conv1,layer2.0.conv1,"(128, 256, 1, 1)",40.32087395319566,aggregate,3,6.262587837010961
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",73.38323942820232,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",67.33720772606986,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",73.65275279680888,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.conv2,layer2.0.conv2,"(128, 128, 3, 3)",71.45773331702702,aggregate,3,3.5710233439819516
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",24.6005553710155,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",27.870638029915945,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",27.919723538384922,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.conv3,layer2.0.conv3,"(512, 128, 1, 1)",26.796972313105456,aggregate,3,1.9023111954699368
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",47.256439996802285,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",41.454864184061684,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",35.21957893371582,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.0.downsample.0,layer2.0.downsample.0,"(512, 256, 1, 1)",41.310294371526595,aggregate,3,6.019732667322866
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",8.181156739592552,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",7.617163704662788,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",8.798568427562714,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.1.conv1,layer2.1.conv1,"(128, 512, 1, 1)",8.198962957272684,aggregate,3,0.5909036096214141
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",8.660645915911747,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",7.852037502547442,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",8.219370822906495,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.1.conv2,layer2.1.conv2,"(128, 128, 3, 3)",8.244018080455227,aggregate,3,0.40486727086711993
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",5.117301146189372,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",9.993877708911896,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",8.449053974151612,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.1.conv3,layer2.1.conv3,"(512, 128, 1, 1)",7.8534109430842935,aggregate,3,2.4922565494683635
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",8.321836934899384,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",9.772517262278376,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",9.672077081142328,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.2.conv1,layer2.2.conv1,"(128, 512, 1, 1)",9.255477092773363,aggregate,3,0.8101141992292639
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.959795243399483,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.9394354603507304,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.176048853818108,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.2.conv2,layer2.2.conv2,"(128, 128, 3, 3)",6.691759852522774,aggregate,3,0.4467348271963703
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",6.557135277324253,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.920527664820353,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.625292627016703,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.2.conv3,layer2.2.conv3,"(512, 128, 1, 1)",7.367651856387103,aggregate,3,0.7172822147443361
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",10.280582708470961,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",14.422122907638549,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",14.361158227920532,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.3.conv1,layer2.3.conv1,"(128, 512, 1, 1)",13.021287948010015,aggregate,3,2.3737160909786357
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",15.046777992248535,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",13.00622272491455,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",13.201217284569374,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.3.conv2,layer2.3.conv2,"(128, 128, 3, 3)",13.751406000577486,aggregate,3,1.1260538029677392
resnet50_no_weights,CIFAR10,fp32_fused,42,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.086057046364093,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.727907299995422,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.59647512435913,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer2.3.conv3,layer2.3.conv3,"(512, 128, 1, 1)",8.470146490239548,aggregate,3,0.3390606580990189
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",112.28495941162109,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",86.807666015625,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",84.24787243929777,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.conv1,layer3.0.conv1,"(256, 512, 1, 1)",94.44683262218129,aggregate,3,15.501200318215652
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",65.33849767911232,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",77.01241726345486,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",80.77499071756999,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.conv2,layer3.0.conv2,"(256, 256, 3, 3)",74.37530188671239,aggregate,3,8.049044195696574
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",29.871902741326227,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",29.22575894108525,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",29.744792545542996,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.conv3,layer3.0.conv3,"(1024, 256, 1, 1)",29.614151409318158,aggregate,3,0.3423094835131664
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",37.33454782822553,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",37.649431970384384,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",35.66397948492141,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.0.downsample.0,layer3.0.downsample.0,"(1024, 512, 1, 1)",36.882653094510445,aggregate,3,1.0670810797579282
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",16.46972318796011,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",14.855252981185913,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",14.143410110473633,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.1.conv1,layer3.1.conv1,"(256, 1024, 1, 1)",15.15612875987322,aggregate,3,1.1919848192286973
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",20.745445641604338,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",20.548005544222317,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",19.945598193577357,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.1.conv2,layer3.1.conv2,"(256, 256, 3, 3)",20.413016459801337,aggregate,3,0.41665996293552027
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",15.131455156538221,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",12.794870035988945,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",12.860698625776504,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.1.conv3,layer3.1.conv3,"(1024, 256, 1, 1)",13.595674606101223,aggregate,3,1.330432176074294
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",24.302571837966507,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",31.732605361938475,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",23.73216724395752,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.2.conv1,layer3.2.conv1,"(256, 1024, 1, 1)",26.589114814620835,aggregate,3,4.463514490620153
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",19.885510087013245,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",20.050130712574926,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",19.71410369873047,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.2.conv2,layer3.2.conv2,"(256, 256, 3, 3)",19.883248166106213,aggregate,3,0.16802492589776102
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",13.365804328474887,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",11.792098218744451,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",13.30928660929203,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.2.conv3,layer3.2.conv3,"(1024, 256, 1, 1)",12.82239638550379,aggregate,3,0.8927117661743617
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",45.77843647468381,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",50.387478319803876,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",45.445322934318995,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.3.conv1,layer3.3.conv1,"(256, 1024, 1, 1)",47.203745909602226,aggregate,3,2.762219253158572
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",31.65717468261719,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",32.75514282499041,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",31.36024789552431,44,3,
resnet50_no_weights,CIFAR10,fp32_fused,"42,43,44",layer3.3.conv2,layer3.3.conv2,"(256, 256, 3, 3)",31.924188467710636,aggregate,3,0.7347824420432244
resnet50_no_weights,CIFAR10,fp32_fused,42,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",15.882932233810426,42,3,
resnet50_no_weights,CIFAR10,fp32_fused,43,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",21.257495307922362,43,3,
resnet50_no_weights,CIFAR10,fp32_fused,44,layer3.3.conv3,layer3.3.conv3,"(1024, 256, 1, 1)",14.35954076051712,44,3,
