model,dataset,layer,n_seeds,trace_random_mean,trace_random_std,trace_trained_fp32,ratio_trained_over_random,elev_over_median_random,elev_over_median_trained,classification
resnet50_no_weights,CIFAR10,conv1.weight,3,75.12035069294126,68.31050936270243,13.854269593954086,0.18442764798295747,0.11777990204662518,0.9990780368552183,learned
resnet50_no_weights,CIFAR10,fc.weight,3,366427.2297623666,357922.53739778773,5.148173117637635,1.4049646695133164e-05,574.5149327781708,0.3712521007967663,architectural
resnet50_no_weights,CIFAR10,layer1.0.conv1.weight,3,14.691020712601366,13.203664017821932,4.202989456328479,0.286092405595979,0.023033797959328754,0.3030917239248978,learned
resnet50_no_weights,CIFAR10,layer1.0.conv2.weight,3,145.63705747570586,134.5426998483353,5.18633853337344,0.03561139330378594,0.22834183021804189,0.3740043374535245,mixed
resnet50_no_weights,CIFAR10,layer1.0.conv3.weight,3,73.39732673590562,63.210216861853254,2.5843531351823072,0.03521045316106934,0.11507840250606573,0.1863664077942675,mixed
resnet50_no_weights,CIFAR10,layer1.0.downsample.0.weight,3,70.50715330397641,66.32066607369842,20.24349365234375,0.2871126219643032,0.1105469494368195,1.4598265004241475,learned
resnet50_no_weights,CIFAR10,layer1.1.conv1.weight,3,21.662486291478793,18.985642408528232,2.5336915675331566,0.1169621775377564,0.03396423858463799,0.18271303154027796,learned
resnet50_no_weights,CIFAR10,layer1.1.conv2.weight,3,225.54777282214386,193.4359690070135,3.8997017193813712,0.01728991455152381,0.353632462372447,0.28122062384441365,architectural
resnet50_no_weights,CIFAR10,layer1.1.conv3.weight,3,108.33856539045316,94.28858028024311,2.2005261458732464,0.02031156807312826,0.1698621678660305,0.15868735099734402,architectural
resnet50_no_weights,CIFAR10,layer1.2.conv1.weight,3,30.291268549831404,26.686836967753067,4.492834632856804,0.14832111192259098,0.04749315744345164,0.3239934357036438,learned
resnet50_no_weights,CIFAR10,layer1.2.conv2.weight,3,296.9620560190689,276.6139440740783,13.14972712653024,0.044280832719200504,0.4656016851206861,0.9482711068715457,mixed
resnet50_no_weights,CIFAR10,layer1.2.conv3.weight,3,115.45255996643961,127.0939904370816,5.899228826949471,0.05109656146788162,0.18101607724732205,0.42541325729365054,mixed
resnet50_no_weights,CIFAR10,layer2.0.conv1.weight,3,60.03905340955825,66.29991738049928,14.452366821693651,0.2407161006204809,0.09413419618412854,1.0422088421341453,learned
resnet50_no_weights,CIFAR10,layer2.0.conv2.weight,3,512.4068218117071,531.6832473733017,25.743099354861076,0.05023957187736433,0.8033938170455898,1.8564215884211757,mixed
resnet50_no_weights,CIFAR10,layer2.0.conv3.weight,3,252.4989769229572,280.0797419128868,28.719433585802715,0.11374079188671574,0.39588879038145186,2.0710550730887336,learned
resnet50_no_weights,CIFAR10,layer2.0.downsample.0.weight,3,252.3676754804673,262.2327858513525,31.2233624458313,0.12372171826834422,0.3956829251146847,2.251621815560251,learned
resnet50_no_weights,CIFAR10,layer2.1.conv1.weight,3,87.79184292093495,94.6126608618483,2.7940724343061447,0.0318261052660949,0.13764731613123365,0.2014899727168623,mixed
resnet50_no_weights,CIFAR10,layer2.1.conv2.weight,3,677.4463146346051,670.8943898747019,7.6539062431880405,0.011298173859453847,1.062156390957963,0.5519489549312107,architectural
resnet50_no_weights,CIFAR10,layer2.1.conv3.weight,3,282.68987045970675,256.4396651506991,10.659944693247477,0.03770897300250768,0.44322457157333306,0.7687245108729899,mixed
resnet50_no_weights,CIFAR10,layer2.2.conv1.weight,3,85.94586583021943,76.82673695433064,5.363294363021851,0.06240316868314173,0.13475304049328435,0.38676521825610194,mixed
resnet50_no_weights,CIFAR10,layer2.2.conv2.weight,3,758.273181380166,653.5613817295527,7.020032872324404,0.009257920555157888,1.1888834410877,0.5062382114898094,architectural
resnet50_no_weights,CIFAR10,layer2.2.conv3.weight,3,394.9279877058247,359.8072727888547,7.496833610534668,0.018982786340579476,0.619200779527692,0.5406219184237434,architectural
resnet50_no_weights,CIFAR10,layer2.3.conv1.weight,3,120.82280064628388,119.70276049028989,5.761762176241193,0.047687705842120835,0.18943598497411457,0.41550007417047663,mixed
resnet50_no_weights,CIFAR10,layer2.3.conv2.weight,3,1000.8965826389997,1092.3055859849587,13.879839420318604,0.01386740614472129,1.5692884867362642,1.0009219631447817,architectural
resnet50_no_weights,CIFAR10,layer2.3.conv3.weight,3,285.31800133046653,245.34616871087889,8.157908473696027,0.02859233709634471,0.4473451726310819,0.5882942530800436,architectural
resnet50_no_weights,CIFAR10,layer3.0.conv1.weight,3,189.83551685109123,172.86696252920157,44.598291840664174,0.2349312319445865,0.2976398322617649,3.2161330164032123,learned
resnet50_no_weights,CIFAR10,layer3.0.conv2.weight,3,1734.936396781532,1619.1119063342123,43.531914324373815,0.025091360354840418,2.7201768493508207,3.1392329425092522,architectural
resnet50_no_weights,CIFAR10,layer3.0.conv3.weight,3,598.1592749031344,585.3182298241231,33.12906239827474,0.055385018319141915,0.9378436090420369,2.389048256875724,mixed
resnet50_no_weights,CIFAR10,layer3.0.downsample.0.weight,3,887.1728278829262,804.9419072500231,38.37799238389538,0.043258755428158636,1.3909829733568735,2.7675662747373693,mixed
resnet50_no_weights,CIFAR10,layer3.1.conv1.weight,3,224.96267638090626,205.72989528533253,8.38594094382392,0.03727703225589682,0.35271509975497894,0.6047384424362289,mixed
resnet50_no_weights,CIFAR10,layer3.1.conv2.weight,3,2549.344782566982,2594.3960554470464,20.568344116210938,0.008068090380266374,3.99707370910914,1.483252561358718,architectural
resnet50_no_weights,CIFAR10,layer3.1.conv3.weight,3,1057.0751684449629,1025.1551484385104,12.874013827397274,0.012178901001274977,1.6573699223566922,0.9283884923631023,architectural
resnet50_no_weights,CIFAR10,layer3.2.conv1.weight,3,314.6751610530563,306.12785313708133,12.442792800164991,0.03954170630603747,0.49337375695741487,0.8972916918846471,mixed
resnet50_no_weights,CIFAR10,layer3.2.conv2.weight,3,2751.155910312183,2841.4598320976493,26.75468989780971,0.0097248904715014,4.3134898951158736,1.929370789163701,architectural
resnet50_no_weights,CIFAR10,layer3.2.conv3.weight,3,1547.784244886452,1719.9773799725028,13.416655120395479,0.008668298029729427,2.4267442187162978,0.9675201834312341,architectural
resnet50_no_weights,CIFAR10,layer3.3.conv1.weight,3,529.556466814171,645.7480348115319,18.18669190406799,0.034343253352149064,0.8302824496184191,1.3115035997521067,mixed
resnet50_no_weights,CIFAR10,layer3.3.conv2.weight,3,3552.8771887837033,3442.044175281723,35.089007186889646,0.009876222937754305,5.570494858165702,2.5303864760055523,architectural
resnet50_no_weights,CIFAR10,layer3.3.conv3.weight,3,2737.243910738164,3006.1640055886705,16.22146458192305,0.0059262035503253865,4.291677510961834,1.1697844393396641,architectural
resnet50_no_weights,CIFAR10,layer3.4.conv1.weight,3,485.72718424653027,444.57671371662155,19.161980108781293,0.039450087889368886,0.7615632735233633,1.38183491663064,mixed
resnet50_no_weights,CIFAR10,layer3.4.conv2.weight,3,5282.933075263394,4815.753772217777,28.039100027084352,0.005307487266566668,8.28301963960169,2.021993929039127,architectural
resnet50_no_weights,CIFAR10,layer3.4.conv3.weight,3,2962.845260533537,2832.1530118269216,16.284952548833992,0.005496389826953523,4.645393975746419,1.1743627704393413,architectural
resnet50_no_weights,CIFAR10,layer3.5.conv1.weight,3,932.7709227631617,962.2457640490989,18.202667236328125,0.019514616924813738,1.462475439765334,1.3126556347608327,architectural
resnet50_no_weights,CIFAR10,layer3.5.conv2.weight,3,7067.576831129107,10482.60273683137,13.661079618665907,0.0019329226897818429,11.081131799822689,0.9851464571395145,architectural
resnet50_no_weights,CIFAR10,layer3.5.conv3.weight,3,4530.457899501344,4806.197475985021,6.8061870300408565,0.0015023176864285607,7.103226791508675,0.49081706764318384,architectural
resnet50_no_weights,CIFAR10,layer4.0.conv1.weight,3,1767.9473250293934,1548.8984323767065,28.000214020411175,0.015837696985652926,2.7719341143214513,2.0191897281431714,architectural
resnet50_no_weights,CIFAR10,layer4.0.conv2.weight,3,14020.951897240442,12814.853791914049,16.334599214441635,0.0011650135692753184,21.983208622222215,1.1779429586892751,architectural
resnet50_no_weights,CIFAR10,layer4.0.conv3.weight,3,11904.829872245216,14987.238342990599,11.985764051095034,0.001006798432209309,18.665377401739594,0.8643338096729085,architectural
resnet50_no_weights,CIFAR10,layer4.0.downsample.0.weight,3,12408.419657063654,11313.237177338882,37.72587934033624,0.00304034521582773,19.454947138574834,2.7205402070729243,architectural
resnet50_no_weights,CIFAR10,layer4.1.conv1.weight,3,2698.8785681972468,3264.5452983625078,27.3637997978612,0.010138951829959223,4.231525152183255,1.97329575532995,architectural
resnet50_no_weights,CIFAR10,layer4.1.conv2.weight,3,22009.48834446347,21561.637791550464,62.94841799736023,0.002860058217264057,34.50829711782524,4.539422410502919,architectural
resnet50_no_weights,CIFAR10,layer4.1.conv3.weight,3,13526.68336899102,15627.35858970356,18.884761810302734,0.00139611176628816,21.208253522772488,1.3618437715510636,architectural
resnet50_no_weights,CIFAR10,layer4.2.conv1.weight,3,4117.812368457439,5324.053382914869,20.188147650824654,0.004902639033644768,6.456246981403827,1.4558353138682272,architectural
resnet50_no_weights,CIFAR10,layer4.2.conv2.weight,3,35897.08520216779,38025.079879142155,14.328316779363723,0.0003991498668671419,56.28242067389555,1.0332631758236763,architectural
resnet50_no_weights,CIFAR10,layer4.2.conv3.weight,3,21393.96530618253,18524.350648865475,5.937657625778861,0.0002775389013117156,33.54322916370316,0.42818448739227133,architectural
resnet18_no_weights,CIFAR10,conv1.weight,3,7.220200392405192,1.1990603888343314,21.82696214215509,3.0230410453862895,0.11743005791385698,0.41100505025936723,learned
resnet18_no_weights,CIFAR10,fc.weight,3,2066.5199269197306,1820.9710915204396,4.692426670165289,0.0022706902600061673,33.6100858022702,0.08835911506369883,architectural
resnet18_no_weights,CIFAR10,layer1.0.conv1.weight,3,17.109082166741842,3.292785624716373,44.84069049358368,2.620870602909898,0.27826381547620094,0.8443570905538953,mixed
resnet18_no_weights,CIFAR10,layer1.0.conv2.weight,3,18.66704334669905,1.264834477763906,64.28464177449544,3.4437506026289424,0.3036026511936084,1.2104896802108625,learned
resnet18_no_weights,CIFAR10,layer1.1.conv1.weight,3,18.655796496073407,12.47763551162856,73.64501166343689,3.947567271059018,0.30341973129546995,1.3867468831873824,learned
resnet18_no_weights,CIFAR10,layer1.1.conv2.weight,3,22.92120233669386,20.72056644475317,38.22427313668387,1.6676382231263578,0.3727927164853323,0.7197689352898363,mixed
resnet18_no_weights,CIFAR10,layer2.0.conv1.weight,3,45.68126192550061,35.58186365694264,55.12483681572808,1.206727539743288,0.7429645912781423,1.0380091456808993,architectural
resnet18_no_weights,CIFAR10,layer2.0.conv2.weight,3,46.64918017891714,32.538625529872476,65.00489783287048,1.393484249531337,0.7587069101027198,1.224052212437934,mixed
resnet18_no_weights,CIFAR10,layer2.0.downsample.0.weight,3,5.902421408136097,5.176349503764571,47.7579226175944,8.091242443611916,0.09599756933595557,0.8992890196028585,learned
resnet18_no_weights,CIFAR10,layer2.1.conv1.weight,3,50.962239010889725,34.312654649009616,53.1063112932093,1.0420717834210822,0.82885492828753,1.0,architectural
resnet18_no_weights,CIFAR10,layer2.1.conv2.weight,3,61.485113101976886,40.90625369710025,39.03880316635658,0.6349309807986901,1.0,0.7351066608790897,architectural
resnet18_no_weights,CIFAR10,layer3.0.conv1.weight,3,137.23673588283478,130.71271448513664,78.5391731262207,0.5722897198114152,2.2320319335709624,1.4789046953871845,architectural
